rank,title,popularity,article,bsn
1,新楓之谷：經典版,224074,130,85994
2,新楓之谷,178822,69,7650
3,SpiritVale,118145,31,85861
4,MapleStory Worlds,114581,43,79354
5,RO 仙境傳說 Online,98332,26,4212
6,流亡黯道 Path of Exile,80650,29,18966
7,AION2,65330,25,82913
8,Final Fantasy XIV,62222,60,17608
9,燕雲十六聲,56801,97,75703
10,英雄聯盟 League of Legends,56356,51,17532
11,天堂Lineage,53278,2,842
12,黑色沙漠 BLACK DESERT,52797,28,19017
13,天堂：經典版,48929,53,84452
14,幻獸帕魯,34673,9,71458
15,WOW 魔獸世界,25238,19,5219
16,Minecraft 我的世界（當個創世神）,21955,44,18673
17,活俠傳,17129,5,73317
18,新瑪奇 Mabinogi,14994,4,7422
19,暗黑破壞神 4,14939,4,75105
20,流亡黯道 PoE 2,13588,4,82273
21,天使之戀Online 國際版,12555,7,9734
22,暗黑破壞神,11787,46,742
23,賽爾號,11538,7,18072
24,新瑪奇英雄傳,11135,4,16583
25,鬥陣特攻,9759,14,27362
26,RO 仙境傳說 Online：樂園,9547,2,83142
27,潛水員戴夫,8558,1,35628
28,Garena 三角洲行動,7655,5,78342
29,Soul's Remnant,7573,4,86136
30,龍之劍：覺醒,7033,4,76636
31,黑神話 系列,6819,4,39114
32,Dead by Daylight（黎明死線）,6744,1,29919
33,戰鎚：40K 系列（Warhammer:40000）,6586,5,7506
34,電馭叛客 2077,6504,0,23379
35,爐石戰記,6437,2,24044
36,Once Human,6307,48,78260
37,APEX 英雄,6202,6,36072
38,CS Online﹝絕對武力﹞,5960,2,11902
39,巫師 The Witcher 系列,5886,2,7364
40,柏德之門 系列,5637,2,2954
41,魔力寶貝,5636,2,2577
42,雀魂麻將majsoul,5565,2,36476
43,赤血沙漠,5501,2,37615
44,第一繼承者,5264,4,71782
45,戰車世界 World of Tanks,5263,5,18214
46,Warframe,5040,3,22797
47,希望戀曲 Online,4946,0,18041
48,天國降臨：救贖 系列,4835,5,30945
49,戰艦世界 World of Warships,4632,0,21052
50,艾爾之光,4501,2,12259
51,火炬之光：無限,4113,1,74756
52,殭屍毀滅工程 Project Zomboid,4102,2,20202
53,大俠立志傳,4036,0,76900
54,亂 2 Online,3885,0,5270
55,最後紀元 Last Epoch,3759,0,35693
56,三國鼎立 Online,3735,1,12613
57,世紀帝國 系列,3718,1,1122
58,戰意,3653,3,30786
59,飄流幻境 Online,3616,0,8897
60,武林同萌傳Online,3506,0,6960
61,搞鬼 Online（Ghost）,3412,1,9753
62,星海爭霸,3329,0,3037
63,異塵餘生 系列,3313,1,2023
64,三國志 系列,3260,1,6331
65,特戰英豪,3249,2,38093
66,戰地風雲,3236,2,4220
67,決勝時刻,3184,7,5371
68,激戰 2（Guild Wars 2 ）,3131,1,16901
69,艦隊 Collection,3027,1,24698
70,天外Online,2947,0,6784
71,上古卷軸 系列(The Elder Scrolls),2865,0,2526
72,幕府將軍、全軍破敵系列,2856,2,4236
73,戰慄時空之絕對武力( CS ),2758,3,1473
74,龍胤立志傳,2722,0,84973
75,失落的方舟（Lost Ark）,2683,2,27410
76,異形：特戰菁英,2555,3,70720
77,魔獸爭霸,2528,1,3044
78,Grim Dawn,2452,3,19441
79,勇 Online,2436,0,11712
80,TBH: 塔斯克巴·英雄,2413,1,85631
81,戰爭雷霆（War Thunder）,2390,2,20947
82,絕地求生 PUBG,2377,1,30630
83,合力攻頂,2321,1,83079
84,永恆冒險 Grand Chase Classic,2317,0,8948
85,鬼谷八荒,2314,0,70540
86,阿爾比恩 Online,2288,6,27044
87,空洞騎士  系列,2255,2,27487
88,巨商,2244,0,5079
89,邊緣世界,2189,5,27313
90,劍靈 Blade & Soul,2188,2,12980
91,石器時代 系列,2179,4,1571
92,吸血鬼倖存者,2102,0,74171
93,締造者：放逐之境,2082,1,81468
94,RPG製作大師,2075,4,4918
95,逸劍風雲決,1959,0,76881
96,逃離塔科夫,1859,3,29943
97,七日殺,1843,1,24608
98,東方Project 系列,1835,2,10039
99,漫威爭鋒,1784,0,79940
100,三國群英傳Online,1722,2,6777
101,暗黑破壞神 3,1719,0,21400
102,金庸群俠傳,1698,0,10859
103,騎馬與砍殺,1683,0,16393
104,歐洲美洲卡車模擬 系列,1682,2,16179
105,永恆輪迴,1666,0,38217
106,方舟 系列,1638,1,28423
107,背包夥伴,1505,3,85261
108,跑跑卡丁車,1432,2,8936
109,魔獸世界：經典版,1418,0,36703
110,仙劍奇俠傳 系列,1402,0,2417
111,A.V.A 戰地之王,1381,0,16618
112,星露谷物語 Stardew Valley,1342,0,20774
113,千年戰爭 Aigis～一般版～,1321,1,27417
114,俠客風雲傳 系列,1311,0,3148
115,Core Keeper,1291,0,74451
116,新墨魂 Online,1245,1,38561
117,魔力寶貝：永恆初心,1227,0,70151
118,蘇丹的遊戲,1217,0,80841
119,Slay the Spire,1214,0,33661
120,皇者天下,1200,1,38055
