rank,title,popularity,article,bsn
1,新楓之谷：經典版,184054,121,85994
2,新楓之谷,153691,76,7650
3,MapleStory Worlds,104973,42,79354
4,SpiritVale,78889,22,85861
5,流亡黯道 Path of Exile,73252,23,18966
6,燕雲十六聲,53319,118,75703
7,Final Fantasy XIV,52903,37,17608
8,英雄聯盟 League of Legends,52081,189,17532
9,RO 仙境傳說 Online,50167,13,4212
10,黑色沙漠 BLACK DESERT,45489,17,19017
11,幻獸帕魯,38120,11,71458
12,暗黑破壞神,37850,38,742
13,天堂：經典版,37714,29,84452
14,Minecraft 我的世界（當個創世神）,23445,44,18673
15,AION2,20148,32,82913
16,活俠傳,19074,6,73317
17,新瑪奇 Mabinogi,16619,3,7422
18,賽爾號,15760,9,18072
19,新瑪奇英雄傳,13642,7,16583
20,暗黑破壞神 4,13624,0,75105
21,鬥陣特攻,9784,22,27362
22,Soul's Remnant,9655,8,86136
23,天使之戀Online 國際版,9297,6,9734
24,潛水員戴夫,9103,1,35628
25,天堂Lineage,8728,0,842
26,戰鎚：40K 系列（Warhammer:40000）,8678,5,7506
27,RO 仙境傳說 Online：樂園,8395,1,83142
28,Garena 三角洲行動,8293,6,78342
29,電馭叛客 2077,7787,1,23379
30,流亡黯道 PoE 2,7501,1,82273
31,黑神話 系列,7427,4,39114
32,柏德之門 系列,6918,0,2954
33,APEX 英雄,6693,4,36072
34,雀魂麻將majsoul,6541,4,36476
35,龍之劍：覺醒,6527,0,76636
36,希望戀曲 Online,6395,3,18041
37,第一繼承者,6331,4,71782
38,爐石戰記,5770,0,24044
39,CS Online﹝絕對武力﹞,5693,6,11902
40,Warframe,5529,6,22797
41,艾爾之光,5355,3,12259
42,決勝時刻,5272,9,5371
43,飄流幻境 Online,5194,2,8897
44,天國降臨：救贖 系列,5033,3,30945
45,大俠立志傳,5024,3,76900
46,戰艦世界 World of Warships,4873,1,21052
47,殭屍毀滅工程 Project Zomboid,4794,4,20202
48,三國鼎立 Online,4651,0,12613
49,WOW 魔獸世界,4579,18,5219
50,亂 2 Online,4575,0,5270
51,火炬之光：無限,4508,0,74756
52,戰意,4500,7,30786
53,Dead by Daylight（黎明死線）,4392,3,29919
54,世紀帝國 系列,4368,0,1122
55,赤血沙漠,4211,4,37615
56,Once Human,4204,1,78260
57,魔力寶貝,4131,0,2577
58,戰地風雲,3887,0,4220
59,武林同萌傳Online,3876,1,6960
60,天外Online,3853,0,6784
61,艦隊 Collection,3643,0,24698
62,三國志 系列,3629,0,6331
63,特戰英豪,3453,2,38093
64,上古卷軸 系列(The Elder Scrolls),3452,2,2526
65,搞鬼 Online（Ghost）,3441,0,9753
66,異塵餘生 系列,3371,2,2023
67,Grim Dawn,3163,0,19441
68,魔獸爭霸,3125,1,3044
69,TBH: 塔斯克巴·英雄,3041,1,85631
70,龍胤立志傳,2949,1,84973
71,合力攻頂,2935,0,83079
72,締造者：放逐之境,2849,0,81468
73,戰車世界 World of Tanks,2639,9,18214
74,巫師 The Witcher 系列,2623,0,7364
75,戰慄時空之絕對武力( CS ),2465,0,1473
76,失落的方舟（Lost Ark）,2464,1,27410
77,激戰 2（Guild Wars 2 ）,2457,3,16901
78,逸劍風雲決,2449,0,76881
79,阿爾比恩 Online,2414,3,27044
80,暗黑破壞神 3,2405,0,21400
81,RPG製作大師,2346,3,4918
82,巨商,2344,0,5079
83,勇 Online,2245,0,11712
84,幕府將軍、全軍破敵系列,2204,0,4236
85,劍靈 Blade & Soul,2189,0,12980
86,絕地求生 PUBG,2146,1,30630
87,千年戰爭 Aigis～一般版～,2146,1,27417
88,永恆冒險 Grand Chase Classic,2142,0,8948
89,戰爭雷霆（War Thunder）,2120,0,20947
90,吸血鬼倖存者,2105,0,74171
91,石器時代 系列,2073,0,1571
92,空洞騎士  系列,2009,0,27487
93,逃離塔科夫,1984,1,29943
94,邊緣世界,1933,1,27313
95,金庸群俠傳,1888,0,10859
96,騎馬與砍殺,1808,1,16393
97,鬼谷八荒,1781,0,70540
98,軒轅劍 單機系列,1771,0,1223
99,仙劍奇俠傳 系列,1739,0,2417
100,魔力寶貝：永恆初心,1629,1,70151
101,新墨魂 Online,1625,2,38561
102,七日殺,1619,1,24608
103,方舟 系列,1607,0,28423
104,星露谷物語 Stardew Valley,1596,0,20774
105,Terraria,1560,1,20172
106,Core Keeper,1511,0,74451
107,魔獸世界：經典版,1491,0,36703
108,歐洲美洲卡車模擬 系列,1485,0,16179
109,黑帝斯,1484,0,35739
110,俠客風雲傳 系列,1469,1,3148
111,皇者天下,1452,0,38055
112,新衝天跑,1443,1,9426
113,漫威爭鋒,1427,1,79940
114,逃離鴨科夫,1399,1,83580
115,P 的謊言,1378,0,71348
116,跑跑卡丁車,1373,0,8936
117,垂死之光（Dying Light）系列,1370,0,24340
118,東方Project 系列,1366,2,10039
119,永恆輪迴,1362,1,38217
120,三國群英傳Online,1329,0,6777
