rank,title,popularity,article,bsn
1,MapleStory Worlds,378671,101,79354
2,天堂：經典版,238047,219,84452
3,新楓之谷,164570,39,7650
4,Final Fantasy XIV,145808,120,17608
5,燕雲十六聲,83157,103,75703
6,暗黑破壞神,77265,191,742
7,AION2,62441,42,82913
8,赤血沙漠,57786,52,37615
9,英雄聯盟 League of Legends,52090,148,17532
10,RO 仙境傳說 Online,49233,11,4212
11,流亡黯道 Path of Exile,48905,16,18966
12,黑色沙漠 BLACK DESERT,36815,24,19017
13,WOW 魔獸世界,27074,23,5219
14,暗黑破壞神 4,17875,7,75105
15,火炬之光：無限,16442,3,74756
16,爐石戰記,15608,9,24044
17,Slay the Spire,14746,4,33661
18,Minecraft 我的世界（當個創世神）,13600,32,18673
19,鬥陣特攻,12993,18,27362
20,龍胤立志傳,11476,6,84973
21,天堂Lineage,10880,0,842
22,雀魂麻將majsoul,10424,10,36476
23,靈魂面甲,9707,3,79921
24,Garena 三角洲行動,9228,6,78342
25,新瑪奇 Mabinogi,8834,1,7422
26,APEX 英雄,8353,1,36072
27,CS Online﹝絕對武力﹞,8287,5,11902
28,RO 仙境傳說 Online：樂園,7756,0,83142
29,戰鎚：40K 系列（Warhammer:40000）,6768,4,7506
30,NEKOPARA 系列,6494,27,27445
31,希望戀曲 Online,6344,5,18041
32,新瑪奇英雄傳,5718,4,16583
33,戰艦世界 World of Warships,5624,6,21052
34,飄流幻境 Online,5598,0,8897
35,第一繼承者,5487,2,71782
36,Warframe,5028,8,22797
37,Once Human,4984,2,78260
38,電馭叛客 2077,4982,0,23379
39,柏德之門 系列,4782,1,2954
40,戰地風雲,4559,5,4220
41,幻獸帕魯,4290,1,71458
42,魔力寶貝,4182,6,2577
43,活俠傳,4148,1,73317
44,天國降臨：救贖 系列,4102,2,30945
45,大俠立志傳,3651,0,76900
46,Dead by Daylight（黎明死線）,3597,1,29919
47,新熱血江湖 Online,3506,2,8294
48,天外Online,3373,0,6784
49,黑帝斯,3254,0,35739
50,流亡黯道 PoE 2,3190,0,82273
51,戰車世界 World of Tanks,3189,2,18214
52,世紀帝國 系列,3166,0,1122
53,三國志 系列,3152,0,6331
54,暗黑破壞神 3,3149,0,21400
55,潛水員戴夫,3148,0,35628
56,絕地求生 PUBG,3084,3,30630
57,戰意,2990,0,30786
58,魔獸爭霸,2884,2,3044
59,風啟之旅,2761,4,84857
60,漫威爭鋒,2755,3,79940
61,守墓者,2729,0,35066
62,特戰英豪,2620,0,38093
63,上古卷軸 系列(The Elder Scrolls),2512,2,2526
64,千年戰爭 Aigis～一般版～,2497,0,27417
65,Core Keeper,2416,0,74451
66,劍靈 Blade & Soul,2409,4,12980
67,戰慄時空之絕對武力( CS ),2381,2,1473
68,Stoneshard,2326,0,38794
69,空洞騎士  系列,2270,2,27487
70,永恆輪迴,2232,0,38217
71,異塵餘生 系列,2173,2,2023
72,巨商,2170,0,5079
73,鬼谷八荒,2137,3,70540
74,對魔忍特遣隊,2134,3,84391
75,最後紀元 Last Epoch,2113,0,35693
76,艾爾之光,2050,0,12259
77,RPG製作大師,2028,1,4918
78,武林同萌傳Online,1938,0,6960
79,黑神話 系列,1926,3,39114
80,邊緣世界,1836,1,27313
81,逸劍風雲決,1789,0,76881
82,阿爾比恩 Online,1772,5,27044
83,方舟 系列,1756,0,28423
84,對魔忍 RPG,1726,1,35303
85,戰爭雷霆（War Thunder）,1720,0,20947
86,幕府將軍、全軍破敵系列,1699,0,4236
87,艦隊 Collection,1688,0,24698
88,Don't Starve,1661,0,23632
89,金庸群俠傳,1601,0,10859
90,逃離鴨科夫,1567,0,83580
91,巫師 The Witcher 系列,1557,1,7364
92,星露谷物語 Stardew Valley,1550,0,20774
93,歐洲美洲卡車模擬 系列,1478,0,16179
94,霧鎖王國,1472,1,77537
95,新天堂II,1455,1,5264
96,Lords of the Fallen,1444,1,24353
97,騎馬與砍殺,1436,1,16393
98,Grim Dawn,1390,0,19441
99,石器時代 系列,1340,0,1571
100,Unlight,1335,6,20111
101,楓之谷宇宙,1287,1,80930
102,御城收藏,1271,2,26608
103,吸血鬼倖存者,1269,0,74171
104,Cities: Skylines,1189,0,27991
105,失落的方舟（Lost Ark）,1186,0,27410
106,童話 Online,1173,0,4211
107,仙劍奇俠傳 系列,1120,0,2417
108,A.V.A 戰地之王,1088,3,16618
109,永無寧日,1046,0,79196
110,決勝時刻,1041,1,5371
111,武林群俠傳 Online,1037,0,12118
112,虹彩六號 系列,1030,0,1054
113,Crusader Kings,1010,0,19480
114,激戰 2（Guild Wars 2 ）,1008,0,16901
115,泰坦之旅 系列,1004,0,9297
116,殭屍毀滅工程 Project Zomboid,1002,0,20202
117,皇者天下,996,0,38055
118,明星志願 系列,978,0,866
119,七日殺,968,0,24608
120,天使之戀Online 國際版,966,0,9734
