rank,title,popularity,article,bsn
1,鳴潮,181976,121,74934
2,星之救援者 StarSavior,170296,68,81995
3,棕色塵埃 2,138300,85,76207
4,明日方舟：終末地,100979,65,74604
5,勝利女神：妮姬,94439,60,36390
6,SD 鋼彈 G 世代 永恆,76100,29,74906
7,貓咪大戰爭（にゃんこ大戦争）,70787,4,23772
8,崩壞：星穹鐵道,67557,28,72822
9,神魔之塔,64496,55,23805
10,絕區零,62079,54,74860
11,天堂 Mobile,59881,16,25908
12,RO 仙境傳說：世界之旅,51359,34,83054
13,原神,47031,26,36730
14,心動小鎮,46085,19,75403
15,Monster Hunter Now,42966,45,77414
16,卡厄思夢境,40139,16,80099
17,新三國志曹操傳,34833,11,83073
18,辟邪除妖 Variants Daphne,32416,11,70180
19,七騎士 RE:BIRTH,31614,5,79741
20,Fate/Grand Order,27907,11,26742
21,七大罪：起源,27106,28,74141
22,Pokemon GO,26660,10,29659
23,怪物彈珠,26206,19,25052
24,Pikmin Bloom,23404,21,72889
25,蔚藍檔案,23252,6,38898
26,明日方舟,22520,27,33651
27,VAMPIR：血之繼承者,19657,7,83065
28,寶可夢集換式卡牌遊戲口袋版,17384,19,79688
29,勇者來開團,16684,1,84046
30,傳說對決 Arena of Valor,16555,35,30518
31,天堂 W,15695,2,71905
32,少女前線 2：追放,14783,19,70502
33,碧藍航線,13452,4,32550
34,超異域公主連結☆Re:Dive,12536,27,30861
35,魔法少女小圓 Magia Exedra（原：魔法紀錄）,12215,8,31057
36,Another Eden：穿越時空的貓,12111,8,29220
37,闇影詩章 Shadowverse,11797,24,29330
38,煙雨江湖,11789,4,71402
39,三國：謀定天下,11633,3,83812
40,星塔旅人,10557,1,81566
41,鈴蘭之劍：爲這和平的世界,10480,2,71838
42,杖劍傳說：坎斯汀之約,10309,15,80389
43,賽馬娘Pretty Derby,9868,8,34421
44,MLB：9 局職棒 系列,9446,5,31114
45,三國志•戰略版,9314,2,36815
46,碧藍幻想 系列,8910,18,25204
47,楓之谷：放置冒險記,8686,2,82899
48,第七史詩,8523,10,34880
49,最後的克勞迪亞,8448,3,35735
50,緋染天空 Heaven Burns Red,8200,11,37697
51,楓之谷 M,8196,6,29461
52,寒霜啟示錄,7950,1,76999
53,RO 仙境傳說：愛如初見 Classic,7899,14,84500
54,塵白禁域,7589,0,72111
55,信長之野望 真戰,7584,18,82869
56,嘟嘟臉惡作劇,7518,1,78781
57,Pokémon Sleep,7471,23,36685
58,夢幻模擬戰 手機版,7298,0,33596
59,運氣拼輸贏,7291,0,80385
60,Kingshot,7259,1,82382
61,希望 M ON CROSS,7123,7,84558
62,荒野亂鬥,6998,2,32407
63,遺忘之劍,6557,1,80652
64,DRAGON BALL Z -七龍珠爆裂激戰-,6524,4,27096
65,寶可夢大師,6342,0,36673
66,Rogue with the Dead - 亡途轉生,6270,0,81808
67,薑餅人王國,6068,2,70199
68,蔚藍星球：國王很忙,5798,12,83538
69,重返未來：1999,5704,1,75028
70,世界計畫 繽紛舞台！ feat. 初音未來,5532,2,37505
71,石器時代：放置冒險,5096,17,83082
72,卡皮巴拉 Go,5056,2,81254
73,決勝之心,4983,3,84753
74,逆水寒,4910,2,77001
75,全民打棒球 Pro,4810,6,39283
76,Limbus Company,4794,4,73052
77,LINE Rangers 銀河特攻隊,4734,1,25967
78,咻咻史萊姆,4657,1,84749
79,咒術迴戰 幻影夜行,4614,5,71515
80,全明星街球派對,4290,53,79697
81,MLB 勁旅對決,4274,5,77583
82,切換英雄: 放置型 RPG,4233,0,83178
83,同盟塔防戰,4151,3,81508
84,XXL 猛漢町,4040,2,80107
85,天堂 2 M,3908,0,33316
86,RO 新世代：攜手同行,3905,0,37030
87,魔靈召喚,3866,3,26380
88,弓箭傳說 系列,3836,1,36683
89,獵人 HUNTER×HUNTER NEN×SURVIVOR,3825,3,83777
90,黑色沙漠 MOBILE,3800,0,32841
91,女神異聞錄：夜幕魅影,3785,2,71034
92,遊戲王 決鬥聯盟,3686,5,29618
93,希望 M：戀戀不忘,3643,0,78258
94,天地劫 手機版,3630,4,38462
95,龍族拼圖 Puzzle & Dragons,3534,0,22153
96,物華彌新,3474,2,77182
97,英雄聯盟：激鬥峽谷,3287,0,37459
98,暗黑破壞神：永生不朽,3231,2,35531
99,召喚圖板 Summons Board,3214,0,25691
100,忍者喵喵：保衛村莊,3142,5,80326
101,守望傳說 Guardian Tales,3130,1,38113
102,劍與遠征：啟程,3125,0,75975
103,我獨自升級：ARISE,3102,3,77218
104,魔力寶貝：重返法蘭,2974,3,84025
105,我想成為影之強者！Master of Garden,2962,1,75993
106,問劍長生,2938,0,83086
107,RO 仙境傳說：守護永恆的愛 Classic,2906,1,82344
108,Evil Hunter Tycoon 獵魔村物語,2897,0,38066
109,eBaseball : MLB PRO SPIRIT,2890,0,81329
110,三國群英傳 M,2883,0,37680
111,Hero Wars,2860,2,38273
112,鎖鏈戰記 CHAIN CHRONICLE,2826,2,24520
113,白貓 Project,2820,0,26686
114,歧路旅人：大陸的霸者,2817,2,36225
115,忘卻前夜 Morimens,2793,3,78829
116,RAID : Shadow Legends,2793,3,36208
117,Bleach：刀鳴,2762,1,78017
118,境界守望者 Watcher of Realms,2742,2,78165
119,麻雀一番街,2707,5,75557
120,崩壞 3rd,2695,4,31066
