rank,title,popularity,article,bsn
1,鳴潮,289467,139,74934
2,原神,200034,456,36730
3,異環,144758,90,80679
4,神魔之塔,106558,190,23805
5,棕色塵埃 2,97276,19,76207
6,勝利女神：妮姬,76395,46,36390
7,崩壞：星穹鐵道,74414,37,72822
8,卡厄思夢境,72901,37,80099
9,勇者鬥惡龍 破限亂鬥,65863,31,83661
10,天堂 W,65110,27,71905
11,Fate/Grand Order,64324,46,26742
12,SD 鋼彈 G 世代 永恆,62816,25,74906
13,明日方舟：終末地,52483,25,74604
14,貓咪大戰爭（にゃんこ大戦争）,44796,6,23772
15,天堂 Mobile,38096,16,25908
16,RO 仙境傳說：世界之旅,36901,23,83054
17,辟邪除妖 Variants Daphne,36805,13,70180
18,權力遊戲：國王大道,27495,21,81266
19,絕區零,26925,5,74860
20,蔚藍檔案,26385,13,38898
21,明日方舟,22479,16,33651
22,Pikmin Bloom,22347,9,72889
23,Monster Hunter Now,20637,9,77414
24,怪物彈珠,20391,9,25052
25,楓之谷 M,19955,3,29461
26,碧藍航線,19086,13,32550
27,Pokemon GO,18876,4,29659
28,寶可夢集換式卡牌遊戲口袋版,18509,20,79688
29,傳說對決 Arena of Valor,17894,21,30518
30,星之救援者 StarSavior,15864,6,81995
31,煙雨江湖,14359,9,71402
32,闇影詩章 Shadowverse,13575,10,29330
33,點點英雄：骰子傳說,13001,10,85135
34,三國志•戰略版,12970,7,36815
35,Another Eden：穿越時空的貓,11883,5,29220
36,女神異聞錄：夜幕魅影,11784,6,71034
37,XXL 猛漢町,11439,7,80107
38,少女前線 2：追放,10706,15,70502
39,楓之谷：放置冒險記,10619,1,82899
40,第七史詩,10512,9,34880
41,七騎士 RE:BIRTH,10318,8,79741
42,地牢深處 Dungeon Within,9805,3,85358
43,超異域公主連結☆Re:Dive,9517,27,30861
44,塵白禁域,9121,2,72111
45,劍與遠征：啟程,8685,5,75975
46,遺忘之劍,8464,4,80652
47,心動小鎮,8434,3,75403
48,NBA 王朝崛起,8406,29,85221
49,MLB：9 局職棒 系列,8329,1,31114
50,DRAGON BALL Z -七龍珠爆裂激戰-,8091,8,27096
51,夢幻模擬戰 手機版,7937,2,33596
52,異域戰記,7848,4,73066
53,天地劫 手機版,7796,2,38462
54,無盡輪迴：鬼域摸金,7791,4,85166
55,Limbus Company,7789,3,73052
56,碧藍幻想 系列,7632,7,25204
57,杖劍傳說：坎斯汀之約,7595,0,80389
58,星塔旅人,7387,7,81566
59,賽馬娘Pretty Derby,7069,4,34421
60,荒野亂鬥,6897,2,32407
61,鬼雄三國：主公有夠鬼,6858,8,85099
62,最後的克勞迪亞,6649,0,35735
63,忘卻前夜 Morimens,6603,4,78829
64,緋染天空 Heaven Burns Red,6544,2,37697
65,信長之野望 真戰,6320,13,82869
66,寒霜啟示錄,6260,2,76999
67,嘟嘟臉惡作劇,6145,3,78781
68,鈴蘭之劍：爲這和平的世界,6107,1,71838
69,運氣拼輸贏,6055,3,80385
70,龍族拼圖 Puzzle & Dragons,5988,1,22153
71,守望傳說 Guardian Tales,5949,3,38113
72,全境封鎖：曙光,5903,4,75244
73,緋紅的神約 Echocalypse,5636,1,75058
74,Kingshot,5542,1,82382
75,eBaseball : MLB PRO SPIRIT,5275,7,81329
76,Rogue with the Dead - 亡途轉生,5172,3,81808
77,七大罪：Origin,5083,4,74141
78,瑞利昂 (RELLION)：NPC 的生存記,5039,1,85516
79,遊戲王 決鬥聯盟,4905,5,29618
80,逆水寒,4846,1,77001
81,Pokémon Sleep,4763,13,36685
82,Bleach：刀鳴,4388,13,78017
83,MARVEL 未來之戰,4387,0,28318
84,魔力寶貝：重返法蘭,4366,2,84025
85,魔御：STAR DIVE,4336,2,81457
86,重返未來：1999,4172,1,75028
87,魔靈召喚,4171,3,26380
88,召喚圖板 Summons Board,4163,4,25691
89,薑餅人王國,4133,4,70199
90,問答 RPG 魔法使與黑貓維茲,4059,4,25730
91,世界計畫 繽紛舞台！ feat. 初音未來,3866,0,37505
92,白貓 Project,3818,1,26686
93,英雄聯盟：聯盟戰棋,3776,3,38053
94,MLB 勁旅對決,3542,3,77583
95,RO仙境傳說：守護永恆的愛,3532,1,28924
96,英雄傳說 卡卡布三部曲,3463,1,80736
97,學園偶像大師,3463,3,79730
98,魔法少女小圓 Magia Exedra（原：魔法紀錄）,3360,2,31057
99,寶可夢大師,3269,0,36673
100,RO 新世代：攜手同行,3193,1,37030
101,二重螺旋,3110,10,78855
102,蔚藍星球：國王很忙,3084,1,83538
103,卡皮巴拉 Go,3012,1,81254
104,三國：謀定天下,3007,0,83812
105,戰雙帕彌什,2977,2,37463
106,鎖鏈戰記 CHAIN CHRONICLE,2974,1,24520
107,RAID : Shadow Legends,2866,1,36208
108,同盟塔防戰,2837,4,81508
109,BanG Dream！少女樂團派對,2784,1,31877
110,咒術迴戰 幻影夜行,2742,1,71515
111,弓箭傳說 系列,2681,1,36683
112,英雄聯盟：激鬥峽谷,2639,1,37459
113,RO 仙境傳說：愛如初見 Classic,2638,0,84500
114,歧路旅人：大陸的霸者,2610,0,36225
115,全明星街球派對,2544,0,79697
116,暗黑破壞神：永生不朽,2507,1,35531
117,我獨自升級：ARISE,2346,2,77218
118,七大罪：光與暗之交戰,2162,0,34342
119,RO仙境傳說：愛如初見（Ragnarok ORIGIN）,2160,1,37657
120,Evil Hunter Tycoon 獵魔村物語,2144,0,38066
