rank,title,popularity,article,bsn
1,電腦應用綜合討論,134504,60,60030
2,Steam 綜合討論板,64664,30,60599
3,綜合公仔玩具討論區,35932,15,60036
4,影音視聽討論區,13809,6,60535
5,職場甘苦談,13024,8,60561
6,智慧型手機,12860,4,60559
7,動漫相關綜合,12276,67,60037
8,ACG二手交易板,11489,85,60508
9,布袋戲文化綜合討論區,7882,5,867
10,電影娛樂新視界,7855,12,60200
11,歡樂惡搞 KUSO,5119,16,60084
12,汽機車討論,4802,4,60545
13,模型技術與資訊,4641,2,60053
14,野戰 (生存) 遊戲,4441,4,60534
15,電視遊樂器綜合討論區,3540,4,60001
16,軍事策略,2437,2,60208
17,虛擬 Youtuber（Vtuber）,2208,20,60608
18,酸甜苦辣留言板,2182,0,60091
19,VR 虛擬實境綜合討論,2175,1,60606
20,恐怖驚悚,1616,0,60201
21,NBA 系列,1523,0,4373
22,講談說論,1512,4,60440
23,繪畫與影像技術交流,1504,1,60143
24,世界之不可思議,1356,0,60433
25,美少女遊戲,1231,0,60446
26,熱門美國影集,947,1,60481
27,女性向遊戲,885,0,60480
28,桌上角色扮演遊戲(TRPG)討論,860,2,60429
29,輕小說綜合,844,1,60415
30,偽娘向上委員會,719,0,60552
31,手機與行動遊戲討論區,716,1,60059
32,桌上遊戲 (BoardGame) 綜合討論,702,1,60537
33,綜合實況討論板,699,12,60592
34,百合天國,568,0,60405
35,樂器交流板,530,0,60598
36,VOCALOID 虛擬人聲,492,0,60499
37,香港漫畫板,466,1,60414
38,歐美動畫綜合討論,454,2,60605
39,空想奇談創作交流區,436,4,60154
40,小品遊戲分享討論,393,0,60183
41,偵探推理,386,0,60219
42,軍旅生活,383,0,60564
43,程式設計板,380,0,60292
44,集換式卡牌遊戲（TCG）討論區,350,2,81445
45,棒球運動推廣,338,0,60530
46,NVIDIA 玩家交流區,332,0,60247
47,自行車,317,0,60562
48,幸福寵物交流區,290,1,60546
49,超級大玩家～吃喝玩樂電玩族,265,0,60080
50,Cosplay 電漫角色扮演,258,0,60253
51,往日遊戲,255,0,60230
52,Unity 遊戲引擎,240,0,60602
53,日本綜藝影劇,227,0,60531
54,聲優天地,202,0,60388
55,攝影交流板,201,0,60549
56,PC 線上遊戲綜合討論區,189,0,60520
57,網路購物交流,165,0,60554
58,電玩人求職中心,157,0,60490
59,電漫蘿莉,155,5,60199
60,笑話板,152,0,60555
61,綜合武術交流,148,0,60444
62,陰屍路,147,1,20346
63,PC Game 電腦遊戲綜合討論區,143,0,60507
64,韓國綜藝影劇,140,1,60536
65,八卦板,125,0,60553
66,綜合音樂板,122,0,60229
67,烹飪技巧,122,0,60565
68,光榮板,118,0,60022
69,外語討論板,116,0,60541
70,獨立遊戲 Indie Game,114,2,60603
71,遊戲修改寶典,109,0,60041
72,魔獸恩仇錄,107,0,60503
73,海外生活及旅遊相關,107,0,60497
74,Dolls 人形,106,1,60471
75,MMD 製作與技術交流,102,0,60610
76,AMD Fans 俱樂部,95,0,60152
77,BL 綜合討論,93,0,60198
78,樂高積木相關綜合,91,0,60584
79,網咖向上委員會,82,0,60355
80,日本歷史相關ACG(遊戲動漫),82,0,60238
81,圖書交流哈啦板,82,1,60286
82,光線槍射擊遊戲,81,0,60218
83,奇幻文學與遊戲,75,0,60215
84,飛鏢運動推廣交流,74,0,60589
85,獸迷主題樂園,74,0,60604
86,武俠世界,74,0,60368
87,影像處理製作技巧,67,0,60427
88,中華歷史相關遊戲,64,0,60318
89,心理測驗綜合討論,61,0,60217
90,花蓮板,56,4,60581
91,台南市,56,0,60570
92,國產遊戲綜合區,53,0,60402
93,校園生活,51,0,60556
94,SQUARE ENIX,51,0,60071
95,迪士尼電影動畫系列綜合板,50,0,60600
96,巴哈姆特勇者造型哈啦板,46,0,60094
97,台中市,46,0,60569
98,血肉之戰（Flesh and Blood）,43,0,71362
99,魔術方塊,42,0,60532
100,網路暨遊戲安全防護,36,0,60289
101,SCP 基金會綜合討論,34,0,22580
102,屏東板,33,0,60579
103,特文館寫作交流區,31,0,60156
104,綜合運動板,28,0,60540
105,桃園板,26,0,60572
106,高雄市,25,0,60571
107,星座交流,25,0,60566
108,台北市,25,0,60567
109,新北市,24,0,60568
110,新竹板,23,0,60573
111,彰化板,23,0,60575
112,宜蘭板,23,0,60580
113,大眾交通討論板,22,0,60586
114,日本歌曲與歌手,21,0,60601
115,西洋綜藝影劇,20,0,60538
116,港澳地區板,20,0,60519
117,CSI 犯罪現場 系列,18,0,8092
118,嘉義板,17,0,60578
119,南投板,17,1,60576
120,APP 軟體交流,17,0,60593
