rank,title,popularity,article,bsn
1,新楓之谷,193842,60,7650
2,MapleStory Worlds,142124,33,79354
3,暗黑破壞神 4,113609,43,75105
4,新楓之谷：經典版,111035,41,85994
5,WOW 魔獸世界,90101,60,5219
6,RO 仙境傳說 Online,58866,8,4212
7,Final Fantasy XIV,43648,45,17608
8,英雄聯盟 League of Legends,42538,132,17532
9,燕雲十六聲,37384,45,75703
10,暗黑破壞神,37109,81,742
11,天堂：經典版,35901,12,84452
12,締造者：放逐之境,33039,66,81468
13,黑色沙漠 BLACK DESERT,31409,23,19017
14,流亡黯道 Path of Exile,20382,6,18966
15,流亡黯道 PoE 2,18089,11,82273
16,SpiritVale,17817,7,85861
17,Minecraft 我的世界（當個創世神）,17024,52,18673
18,潛水員戴夫,15803,2,35628
19,AION2,15431,18,82913
20,戰犬行動,15107,12,84714
21,幻獸帕魯,13614,4,71458
22,希望戀曲 Online,11625,4,18041
23,幻世錄 系列,10510,10,3490
24,新瑪奇 Mabinogi,10070,3,7422
25,鬥陣特攻,9107,6,27362
26,亂 2 Online,8688,0,5270
27,Garena 三角洲行動,7901,9,78342
28,活俠傳,7290,2,73317
29,戰艦世界 World of Warships,6986,4,21052
30,Once Human,6929,5,78260
31,赤血沙漠,6742,0,37615
32,爐石戰記,6711,4,24044
33,新瑪奇英雄傳,6588,5,16583
34,RO 仙境傳說 Online：樂園,6546,2,83142
35,特戰英豪,6485,5,38093
36,瓦爾海姆,6446,2,38700
37,柏德之門 系列,6008,0,2954
38,戰鎚：40K 系列（Warhammer:40000）,5793,4,7506
39,APEX 英雄,5558,4,36072
40,天堂Lineage,5304,0,842
41,電馭叛客 2077,5216,0,23379
42,魔獸爭霸,4797,2,3044
43,天使之戀Online 國際版,4758,0,9734
44,三國志 系列,4656,1,6331
45,勇 Online,4469,0,11712
46,飄流幻境 Online,4346,0,8897
47,第一繼承者,4242,5,71782
48,CS Online﹝絕對武力﹞,4113,0,11902
49,世紀帝國 系列,4095,4,1122
50,黑神話 系列,3923,1,39114
51,Dead by Daylight（黎明死線）,3900,1,29919
52,Warframe,3843,6,22797
53,夢之形,3675,2,82031
54,戰車世界 World of Tanks,3580,8,18214
55,天國降臨：救贖 系列,3504,1,30945
56,雀魂麻將majsoul,3479,4,36476
57,魔力寶貝,3366,1,2577
58,魔獸世界：經典版,3310,0,36703
59,TBH: 塔斯克巴·英雄,3142,1,85631
60,龍之劍：覺醒,3077,0,76636
61,武林同萌傳Online,3038,0,6960
62,龍之谷：懷舊服,2996,8,85337
63,艾爾之光,2914,0,12259
64,盧恩傳奇：龍荒秘境,2732,0,82667
65,巫師 The Witcher 系列,2720,1,7364
66,異塵餘生 系列,2459,6,2023
67,戰慄時空之絕對武力( CS ),2456,6,1473
68,殭屍毀滅工程 Project Zomboid,2351,3,20202
69,戰地風雲,2309,4,4220
70,天外Online,2266,0,6784
71,暗黑破壞神 3,2241,0,21400
72,新龍之谷 Dragon Nest,2241,1,13211
73,絕地求生 PUBG,2235,1,30630
74,逸劍風雲決,2174,0,76881
75,Grim Dawn,2108,0,19441
76,戰意,2014,0,30786
77,賽爾號,1928,2,18072
78,阿爾比恩 Online,1864,19,27044
79,激戰 2（Guild Wars 2 ）,1836,1,16901
80,大俠立志傳,1809,0,76900
81,漫威爭鋒,1785,2,79940
82,上古卷軸 系列(The Elder Scrolls),1767,1,2526
83,龍胤立志傳,1739,2,84973
84,幕府將軍、全軍破敵系列,1694,0,4236
85,永恆冒險 Grand Chase Classic,1680,0,8948
86,三國鼎立 Online,1679,0,12613
87,逃離塔科夫,1678,2,29943
88,七日殺,1670,3,24608
89,武林群俠傳 Online,1620,0,12118
90,空洞騎士  系列,1602,0,27487
91,艦隊 Collection,1526,0,24698
92,千年戰爭 Aigis～一般版～,1497,0,27417
93,邊緣世界,1494,0,27313
94,Core Keeper,1474,0,74451
95,靈魂行者,1434,3,21911
96,吸血鬼倖存者,1427,1,74171
97,金庸群俠傳,1424,0,10859
98,暴雪英霸,1416,4,25199
99,星露谷物語 Stardew Valley,1400,2,20774
100,鬼谷八荒,1383,0,70540
101,三國群英傳Online,1379,2,6777
102,逃離鴨科夫,1355,2,83580
103,黎明行者之血,1353,2,79458
104,RPG製作大師,1330,0,4918
105,霧鎖王國,1314,0,77537
106,最後紀元 Last Epoch,1270,1,35693
107,戰爭雷霆（War Thunder）,1228,0,20947
108,A.V.A 戰地之王,1187,0,16618
109,騎馬與砍殺,1184,1,16393
110,方舟 系列,1181,0,28423
111,Cities: Skylines,1179,0,27991
112,歐洲美洲卡車模擬 系列,1174,0,16179
113,三國群英傳 單機系列,1173,0,3204
114,劍靈 Blade & Soul,1164,3,12980
115,星海爭霸,1126,0,3037
116,MUV-LUV 少女庭園,1118,1,83149
117,石器時代 系列,1082,0,1571
118,Soul's Remnant,1050,0,86136
119,明星志願 系列,1041,0,866
120,失落的方舟（Lost Ark）,1000,0,27410
