rank,title,popularity,article,bsn
1,電腦應用綜合討論,156610,57,60030
2,Steam 綜合討論板,55040,26,60599
3,綜合公仔玩具討論區,36491,16,60036
4,智慧型手機,19317,15,60559
5,影音視聽討論區,16347,13,60535
6,ACG二手交易板,16268,71,60508
7,動漫相關綜合,12542,106,60037
8,職場甘苦談,10942,5,60561
9,電影娛樂新視界,10334,9,60200
10,歡樂惡搞 KUSO,5432,18,60084
11,布袋戲文化綜合討論區,5264,3,867
12,汽機車討論,4713,1,60545
13,桌上角色扮演遊戲(TRPG)討論,4492,4,60429
14,模型技術與資訊,3845,2,60053
15,野戰 (生存) 遊戲,3804,2,60534
16,電視遊樂器綜合討論區,3719,2,60001
17,虛擬 Youtuber（Vtuber）,2988,19,60608
18,軍事策略,2277,5,60208
19,世界之不可思議,2093,1,60433
20,酸甜苦辣留言板,1997,1,60091
21,講談說論,1354,12,60440
22,恐怖驚悚,1251,1,60201
23,VR 虛擬實境綜合討論,1204,2,60606
24,繪畫與影像技術交流,1119,3,60143
25,百合天國,1061,8,60405
26,熱門美國影集,796,1,60481
27,輕小說綜合,767,2,60415
28,綜合實況討論板,731,5,60592
29,軍旅生活,641,0,60564
30,美少女遊戲,641,1,60446
31,女性向遊戲,528,0,60480
32,桌上遊戲 (BoardGame) 綜合討論,520,0,60537
33,獨立遊戲 Indie Game,504,1,60603
34,聲優天地,466,0,60388
35,偽娘向上委員會,465,0,60552
36,手機與行動遊戲討論區,412,0,60059
37,樂器交流板,406,0,60598
38,往日遊戲,401,1,60230
39,NBA 系列,399,0,4373
40,集換式卡牌遊戲（TCG）討論區,398,0,81445
41,VOCALOID 虛擬人聲,386,1,60499
42,Cosplay 電漫角色扮演,341,1,60253
43,NVIDIA 玩家交流區,333,0,60247
44,程式設計板,321,0,60292
45,空想奇談創作交流區,310,4,60154
46,小品遊戲分享討論,302,1,60183
47,自行車,267,0,60562
48,幸福寵物交流區,263,1,60546
49,電玩人求職中心,250,0,60490
50,歐美動畫綜合討論,234,1,60605
51,PC 線上遊戲綜合討論區,225,0,60520
52,日本綜藝影劇,222,0,60531
53,棒球運動推廣,221,0,60530
54,超級大玩家～吃喝玩樂電玩族,207,0,60080
55,Dolls 人形,200,1,60471
56,PC Game 電腦遊戲綜合討論區,183,1,60507
57,綜合音樂板,176,1,60229
58,攝影交流板,172,0,60549
59,Unity 遊戲引擎,170,0,60602
60,外語討論板,165,0,60541
61,樂高積木相關綜合,162,0,60584
62,香港漫畫板,155,0,60414
63,烹飪技巧,155,0,60565
64,網路購物交流,152,1,60554
65,遊戲修改寶典,148,0,60041
66,偵探推理,147,0,60219
67,綜合武術交流,141,0,60444
68,BL 綜合討論,128,0,60198
69,MMD 製作與技術交流,125,0,60610
70,圖書交流哈啦板,123,1,60286
71,陰屍路,120,0,20346
72,獸迷主題樂園,113,1,60604
73,日本歷史相關ACG(遊戲動漫),112,0,60238
74,網咖向上委員會,107,0,60355
75,笑話板,107,0,60555
76,AMD Fans 俱樂部,107,0,60152
77,韓國綜藝影劇,101,0,60536
78,光榮板,101,0,60022
79,屏東板,100,0,60579
80,台南市,100,0,60570
81,AI 應用討論,100,0,85831
82,魔獸恩仇錄,94,0,60503
83,八卦板,94,0,60553
84,國產遊戲綜合區,82,0,60402
85,飛鏢運動推廣交流,81,0,60589
86,海外生活及旅遊相關,81,0,60497
87,影像處理製作技巧,75,0,60427
88,日本歌曲與歌手,72,0,60601
89,電漫蘿莉,66,0,60199
90,SCP 基金會綜合討論,64,0,22580
91,星座交流,63,0,60566
92,台中市,62,0,60569
93,校園生活,59,0,60556
94,Lycee Trading Card Game,58,0,60505
95,奇幻文學與遊戲,56,0,60215
96,迪士尼電影動畫系列綜合板,54,0,60600
97,大眾交通討論板,54,0,60586
98,花蓮板,53,0,60581
99,武俠世界,53,0,60368
100,嘉義板,53,0,60578
101,巴哈勇者造型創作技巧討論板,52,0,60153
102,中華歷史相關遊戲,52,0,60318
103,Unreal Engine,52,0,60607
104,魔術方塊,51,0,60532
105,高雄市,51,0,60571
106,綜合運動板,50,0,60540
107,桃園板,50,0,60572
108,新竹板,50,0,60573
109,宜蘭板,42,0,60580
110,光線槍射擊遊戲,42,0,60218
111,網路暨遊戲安全防護,41,0,60289
112,彰化板,40,0,60575
113,巴哈姆特勇者造型哈啦板,39,0,60094
114,台北市,38,0,60567
115,流行娛樂特區,36,0,60434
116,同人誌萬花筒,36,0,60377
117,SQUARE ENIX,36,0,60071
118,海外遊戲先鋒板,35,0,60543
119,新北市,34,0,60568
120,台東板,34,0,60582
