rank,title,popularity,article,bsn
1,電腦應用綜合討論,153043,61,60030
2,Steam 綜合討論板,67432,24,60599
3,綜合公仔玩具討論區,41648,16,60036
4,動漫相關綜合,16016,101,60037
5,影音視聽討論區,15887,5,60535
6,智慧型手機,14836,8,60559
7,職場甘苦談,12601,15,60561
8,ACG二手交易板,12137,104,60508
9,電影娛樂新視界,10104,8,60200
10,歡樂惡搞 KUSO,7205,11,60084
11,布袋戲文化綜合討論區,6633,7,867
12,模型技術與資訊,5106,0,60053
13,汽機車討論,4886,1,60545
14,電視遊樂器綜合討論區,3654,1,60001
15,軍事策略,3507,2,60208
16,講談說論,3394,9,60440
17,野戰 (生存) 遊戲,3210,1,60534
18,VR 虛擬實境綜合討論,3197,2,60606
19,酸甜苦辣留言板,2657,1,60091
20,虛擬 Youtuber（Vtuber）,2618,19,60608
21,繪畫與影像技術交流,2111,2,60143
22,桌上角色扮演遊戲(TRPG)討論,1837,1,60429
23,恐怖驚悚,1651,0,60201
24,世界之不可思議,1530,1,60433
25,NBA 系列,1468,1,4373
26,美少女遊戲,1281,0,60446
27,輕小說綜合,1169,5,60415
28,偽娘向上委員會,1042,3,60552
29,女性向遊戲,922,0,60480
30,綜合實況討論板,914,9,60592
31,熱門美國影集,893,0,60481
32,桌上遊戲 (BoardGame) 綜合討論,769,0,60537
33,百合天國,716,3,60405
34,歐美動畫綜合討論,701,0,60605
35,手機與行動遊戲討論區,624,0,60059
36,香港漫畫板,618,0,60414
37,VOCALOID 虛擬人聲,561,0,60499
38,空想奇談創作交流區,549,2,60154
39,集換式卡牌遊戲（TCG）討論區,530,1,81445
40,樂器交流板,486,0,60598
41,小品遊戲分享討論,470,0,60183
42,偵探推理,467,0,60219
43,NVIDIA 玩家交流區,444,0,60247
44,軍旅生活,418,0,60564
45,Cosplay 電漫角色扮演,408,1,60253
46,幸福寵物交流區,387,1,60546
47,日本綜藝影劇,360,1,60531
48,棒球運動推廣,359,0,60530
49,程式設計板,357,0,60292
50,自行車,351,0,60562
51,往日遊戲,327,0,60230
52,聲優天地,310,0,60388
53,綜合武術交流,292,0,60444
54,攝影交流板,276,0,60549
55,Dolls 人形,267,0,60471
56,Unity 遊戲引擎,266,0,60602
57,PC 線上遊戲綜合討論區,264,0,60520
58,超級大玩家～吃喝玩樂電玩族,257,0,60080
59,PC Game 電腦遊戲綜合討論區,253,0,60507
60,綜合音樂板,243,0,60229
61,國產遊戲綜合區,233,3,60402
62,電漫蘿莉,230,3,60199
63,八卦板,230,0,60553
64,樂高積木相關綜合,222,0,60584
65,BL 綜合討論,210,0,60198
66,外語討論板,205,0,60541
67,電玩人求職中心,202,0,60490
68,烹飪技巧,200,0,60565
69,網路購物交流,198,0,60554
70,圖書交流哈啦板,192,2,60286
71,海外生活及旅遊相關,181,0,60497
72,笑話板,178,0,60555
73,陰屍路,166,0,20346
74,魔獸恩仇錄,163,0,60503
75,巴哈姆特勇者造型哈啦板,162,0,60094
76,MMD 製作與技術交流,160,0,60610
77,奇幻文學與遊戲,155,1,60215
78,韓國綜藝影劇,148,0,60536
79,獨立遊戲 Indie Game,145,0,60603
80,光榮板,138,0,60022
81,心理測驗綜合討論,130,0,60217
82,影像處理製作技巧,130,0,60427
83,中華歷史相關遊戲,128,0,60318
84,獸迷主題樂園,126,0,60604
85,遊戲修改寶典,125,0,60041
86,武俠世界,125,0,60368
87,養成網頁遊戲～寵物愛好者,123,0,60306
88,網咖向上委員會,117,0,60355
89,台南市,117,0,60570
90,SQUARE ENIX,115,0,60071
91,台中市,108,0,60569
92,屏東板,107,0,60579
93,桃園板,106,0,60572
94,迪士尼電影動畫系列綜合板,104,0,60600
95,日本歷史相關ACG(遊戲動漫),92,0,60238
96,APP 軟體交流,92,0,60593
97,AMD Fans 俱樂部,91,0,60152
98,魔術方塊,83,0,60532
99,新竹板,83,0,60573
100,嘉義板,81,0,60578
101,飛鏢運動推廣交流,80,0,60589
102,校園生活,78,0,60556
103,巴哈勇者造型創作技巧討論板,76,0,60153
104,CSI 犯罪現場 系列,76,0,8092
105,日本歌曲與歌手,73,0,60601
106,網路暨遊戲安全防護,70,0,60289
107,SCP 基金會綜合討論,69,0,22580
108,彰化板,66,0,60575
109,流行娛樂特區,64,0,60434
110,花蓮板,61,0,60581
111,海外遊戲先鋒板,61,0,60543
112,特文館寫作交流區,60,0,60156
113,高雄市,59,0,60571
114,運動類遊戲,59,0,60237
115,綜合運動板,59,0,60540
116,同人誌萬花筒,59,0,60377
117,台北市,57,0,60567
118,兩岸動漫遊戲交流板,57,0,60445
119,寶寶天地,56,0,70091
120,光線槍射擊遊戲,56,0,60218
