rank,title,popularity,article,bsn
1,瑪奇 Mobile,221719,86,32564
2,SD 鋼彈 G 世代 永恆,198113,39,74906
3,鳴潮,129236,56,74934
4,棕色塵埃 2,88849,34,76207
5,神魔之塔,85659,56,23805
6,勝利女神：妮姬,67486,172,36390
7,原神,66089,43,36730
8,異環,65983,43,80679
9,Pokemon GO,54414,13,29659
10,崩壞：星穹鐵道,52488,27,72822
11,貓咪大戰爭（にゃんこ大戦争）,51893,1,23772
12,塔塔冒險隊,47422,29,85848
13,絕區零,43049,37,74860
14,明日方舟：終末地,37417,24,74604
15,Fate/Grand Order,36024,18,26742
16,怪物彈珠,34089,6,25052
17,天堂 Mobile,32779,8,25908
18,辟邪除妖 Variants Daphne,32150,14,70180
19,明日方舟,28408,16,33651
20,hololive Dreams,28003,18,84454
21,少女前線 2：追放,27975,38,70502
22,鬥破蒼穹 M：少年崛起,27447,51,85983
23,蔚藍檔案,26339,10,38898
24,寶可夢集換式卡牌遊戲口袋版,22318,42,79688
25,搞鬼 M,21832,35,80259
26,薑餅人放置大戰爭,21246,36,85818
27,闇影詩章 Shadowverse,19922,15,29330
28,第七史詩,18517,5,34880
29,三國觀滄海,18488,19,85287
30,三國志•戰略版,18378,9,36815
31,碧藍幻想 系列,17843,22,25204
32,隨機骰子 系列,16248,1,37396
33,卡厄思夢境,16232,5,80099
34,煙雨江湖,16115,5,71402
35,楓之谷 M,15720,7,29461
36,Monster Hunter Now,14467,4,77414
37,天堂 W,14226,6,71905
38,超異域公主連結☆Re:Dive,14179,25,30861
39,傳說對決 Arena of Valor,13576,16,30518
40,寶可夢大師,12887,9,36673
41,我的英雄學院：UNITED SURVIVAL,12508,15,85186
42,楓之谷：放置冒險記,12346,4,82899
43,MAJO - 末日策略 RPG,11728,1,85761
44,RO 仙境傳說：世界之旅,11694,0,83054
45,英雄聯盟：聯盟戰棋,10867,16,38053
46,勇者鬥惡龍 破限亂鬥,10574,11,83661
47,碧藍航線,10482,3,32550
48,BLEACH 死神 Brave Souls,10316,8,27808
49,DRAGON BALL Z -七龍珠爆裂激戰-,10168,7,27096
50,緋染天空 Heaven Burns Red,10040,18,37697
51,賽馬娘Pretty Derby,9970,6,34421
52,三國群英傳：策定九州,9624,13,84636
53,Pikmin Bloom,8877,2,72889
54,龍族拼圖 Puzzle & Dragons,8470,2,22153
55,信長之野望 真戰,8268,11,82869
56,夢幻模擬戰 手機版,7742,3,33596
57,杖劍傳說：坎斯汀之約,7174,1,80389
58,Pokémon Sleep,6987,15,36685
59,龍村 3,6889,2,85385
60,星塔旅人,6298,0,81566
61,Rogue with the Dead - 亡途轉生,6137,4,81808
62,Another Eden：穿越時空的貓,6056,0,29220
63,世界計畫 繽紛舞台！ feat. 初音未來,5923,4,37505
64,重返未來：1999,5887,4,75028
65,心動小鎮,5780,3,75403
66,星之救援者 StarSavior,5526,1,81995
67,魔法少女小圓 Magia Exedra,5457,2,31057
68,XXL 猛漢町,5270,5,80107
69,地平線行者 Horizon Walker,5241,4,81419
70,鈴蘭之劍：爲這和平的世界,5144,1,71838
71,Hero Siege,5088,0,25288
72,召喚圖板 Summons Board,5018,3,25691
73,寒霜啟示錄,5003,1,76999
74,七騎士 RE:BIRTH,4974,2,79741
75,魔靈召喚,4922,1,26380
76,魂墜深境,4879,2,85384
77,劍與遠征：啟程,4604,3,75975
78,遊戲王 決鬥聯盟,4584,5,29618
79,MLB：9 局職棒 系列,4436,1,31114
80,忍者喵喵：保衛村莊,4431,3,80326
81,天地劫 手機版,4356,0,38462
82,LINE Rangers 銀河特攻隊,4225,0,25967
83,同盟塔防戰,4208,7,81508
84,問答 RPG 魔法使與黑貓維茲,4202,7,25730
85,女神異聞錄：夜幕魅影,4182,2,71034
86,逆水寒,4169,0,77001
87,忘卻前夜 Morimens,4133,6,78829
88,運氣拼輸贏,4093,1,80385
89,RO 新世代：攜手同行,3930,0,37030
90,地牢深處 Dungeon Within,3872,1,85358
91,荒野亂鬥,3850,2,32407
92,Kingshot,3722,0,82382
93,RAID : Shadow Legends,3712,1,36208
94,果燃很派,3674,17,85671
95,白貓 Project,3634,2,26686
96,雙面神姬,3591,1,85535
97,嘎嘎奇兵：蛋力來勝,3587,0,85265
98,最後的克勞迪亞,3537,0,35735
99,Limbus Company,3328,1,73052
100,賽爾號：巔峰之戰,3248,1,84709
101,我想成為影之強者！Master of Garden,3200,2,75993
102,獵人 HUNTER×HUNTER NEN×SURVIVOR,3106,0,83777
103,弓箭傳說 系列,3076,1,36683
104,嘟嘟臉惡作劇,3045,1,78781
105,英雄聯盟：激鬥峽谷,3043,8,37459
106,薑餅人王國,3027,0,70199
107,幻想水滸傳 STAR LEAP,3004,3,82379
108,瑞利昂 (RELLION)：NPC 的生存記,2878,0,85516
109,戰雙帕彌什,2850,1,37463
110,咒術迴戰 幻影夜行,2759,4,71515
111,遺忘之劍,2651,0,80652
112,龍魂旅人,2608,0,81375
113,怪獸 8 號 THE GAME,2517,2,81768
114,Bleach：刀鳴,2481,1,78017
115,部落衝突：皇室戰爭,2460,2,29712
116,MARVEL 未來之戰,2432,0,28318
117,MLB 勁旅對決,2424,2,77583
118,飄流幻境 Re：星之方舟,2384,1,82442
119,Dungeon Slasher,2383,3,79453
120,三國：謀定天下,2341,1,83812
