rank,title,popularity,article,bsn
1,鳴潮,318722,213,74934
2,瑪奇 Mobile,233576,113,32564
3,神魔之塔,169815,96,23805
4,異環,116154,103,80679
5,棕色塵埃 2,88509,25,76207
6,鬥破蒼穹 M：少年崛起,84595,192,85983
7,怪物彈珠,82369,22,25052
8,原神,80880,80,36730
9,勝利女神：妮姬,75676,79,36390
10,SD 鋼彈 G 世代 永恆,72028,30,74906
11,貓咪大戰爭（にゃんこ大戦争）,59183,9,23772
12,絕區零,56746,45,74860
13,辟邪除妖 Variants Daphne,53159,17,70180
14,卡厄思夢境,49706,19,80099
15,Fate/Grand Order,48596,29,26742
16,搞鬼 M,45476,64,80259
17,hololive Dreams,41692,36,84454
18,明日方舟：終末地,37988,52,74604
19,崩壞：星穹鐵道,35875,26,72822
20,明日方舟,31951,27,33651
21,蔚藍檔案,30238,17,38898
22,天堂 Mobile,29610,9,25908
23,寶可夢集換式卡牌遊戲口袋版,25797,30,79688
24,Pokemon GO,25478,10,29659
25,MAJO - 末日策略 RPG,23426,20,85761
26,隨機骰子 系列,22460,12,37396
27,緋染天空 Heaven Burns Red,21987,11,37697
28,三國觀滄海,21116,33,85287
29,我的英雄學院：UNITED SURVIVAL,20472,14,85186
30,煙雨江湖,20275,8,71402
31,傳說對決 Arena of Valor,18668,119,30518
32,三國群英傳：策定九州,18005,46,84636
33,少女前線 2：追放,17911,19,70502
34,天堂 W,16716,12,71905
35,薑餅人放置大戰爭,16660,27,85818
36,碧藍幻想 系列,16177,14,25204
37,RO 仙境傳說：世界之旅,15472,1,83054
38,碧藍航線,14275,6,32550
39,楓之谷 M,13732,5,29461
40,勇者鬥惡龍 破限亂鬥,12898,9,83661
41,星塔旅人,12170,13,81566
42,Monster Hunter Now,11613,5,77414
43,星之救援者 StarSavior,11364,3,81995
44,超異域公主連結☆Re:Dive,11293,32,30861
45,楓之谷：放置冒險記,11178,0,82899
46,劍與遠征：啟程,9496,3,75975
47,DRAGON BALL Z -七龍珠爆裂激戰-,9183,4,27096
48,第七史詩,9091,8,34880
49,龍村 3,9042,7,85385
50,三國志•戰略版,8973,8,36815
51,七騎士 RE:BIRTH,8832,5,79741
52,賽馬娘Pretty Derby,8654,2,34421
53,Another Eden：穿越時空的貓,8299,8,29220
54,女神異聞錄：夜幕魅影,8158,6,71034
55,賽爾號：巔峰之戰,8153,4,84709
56,遺忘之劍,7877,5,80652
57,重返未來：1999,7497,2,75028
58,鈴蘭之劍：爲這和平的世界,7417,1,71838
59,天地劫 手機版,7403,5,38462
60,魂墜深境,7336,3,85384
61,最後的克勞迪亞,6921,3,35735
62,信長之野望 真戰,6879,6,82869
63,杖劍傳說：坎斯汀之約,6865,2,80389
64,夢幻模擬戰 手機版,6386,1,33596
65,Pikmin Bloom,6379,3,72889
66,嘟嘟臉惡作劇,6361,5,78781
67,塵白禁域,6075,5,72111
68,召喚圖板 Summons Board,6060,4,25691
69,心動小鎮,5749,5,75403
70,三國：謀定天下,5659,6,83812
71,忘卻前夜 Morimens,5627,4,78829
72,雙面神姬,5411,4,85535
73,地牢深處 Dungeon Within,5112,1,85358
74,世界計畫 繽紛舞台！ feat. 初音未來,5088,1,37505
75,龍族拼圖 Puzzle & Dragons,4590,1,22153
76,Rogue with the Dead - 亡途轉生,4464,1,81808
77,Pokémon Sleep,4374,8,36685
78,魔御：STAR DIVE,4343,4,81457
79,魔靈召喚,4236,2,26380
80,瑞利昂 (RELLION)：NPC 的生存記,4224,1,85516
81,寒霜啟示錄,4162,4,76999
82,逆水寒,4046,1,77001
83,幻想水滸傳 STAR LEAP,3989,5,82379
84,MLB：9 局職棒 系列,3955,0,31114
85,鎖鏈戰記 CHAIN CHRONICLE,3851,1,24520
86,RAID : Shadow Legends,3826,4,36208
87,RO 新世代：攜手同行,3816,1,37030
88,全明星街球派對,3785,9,79697
89,Limbus Company,3683,5,73052
90,英雄傳說 卡卡布三部曲,3670,5,80736
91,怪獸 8 號 THE GAME,3647,4,81768
92,寶可夢大師,3634,3,36673
93,LINE 熊大農場,3632,2,29387
94,運氣拼輸贏,3470,3,80385
95,BLEACH 死神 Brave Souls,3429,0,27808
96,獵人 HUNTER×HUNTER NEN×SURVIVOR,3413,4,83777
97,崩壞 3rd,3347,1,31066
98,荒野亂鬥,3255,3,32407
99,龍魂旅人,3242,3,81375
100,英雄聯盟：激鬥峽谷,3242,12,37459
101,忍者喵喵：保衛村莊,3163,0,80326
102,夢戰：劍之海,3134,12,85822
103,我想成為影之強者！Master of Garden,3128,4,75993
104,問答 RPG 魔法使與黑貓維茲,3116,2,25730
105,闇影詩章 Shadowverse,3088,8,29330
106,XXL 猛漢町,2968,0,80107
107,同盟塔防戰,2882,4,81508
108,薑餅人王國,2819,1,70199
109,LINE Rangers 銀河特攻隊,2798,2,25967
110,守望傳說 Guardian Tales,2787,1,38113
111,Kingshot,2769,0,82382
112,復活邪神 Re ; universe,2603,10,35284
113,弓箭傳說 系列,2579,0,36683
114,白貓 Project,2547,0,26686
115,第五人格,2539,1,34038
116,戰雙帕彌什,2386,2,37463
117,MLB 勁旅對決,2386,5,77583
118,超級機器人大戰 DD,2316,2,35650
119,天堂 2 M,2315,1,33316
120,MARVEL 未來之戰,2305,0,28318
