rank,title,popularity,article,bsn
1,電腦應用綜合討論,137789,51,60030
2,Steam 綜合討論板,60369,22,60599
3,綜合公仔玩具討論區,47213,20,60036
4,動漫相關綜合,17568,82,60037
5,智慧型手機,16409,14,60559
6,影音視聽討論區,14260,0,60535
7,ACG二手交易板,13119,92,60508
8,職場甘苦談,12003,9,60561
9,電影娛樂新視界,7990,5,60200
10,歡樂惡搞 KUSO,5776,32,60084
11,模型技術與資訊,5103,4,60053
12,布袋戲文化綜合討論區,4880,9,867
13,野戰 (生存) 遊戲,4273,2,60534
14,汽機車討論,4028,4,60545
15,軍事策略,3799,5,60208
16,電視遊樂器綜合討論區,3055,1,60001
17,酸甜苦辣留言板,2597,10,60091
18,虛擬 Youtuber（Vtuber）,2238,11,60608
19,恐怖驚悚,1634,0,60201
20,講談說論,1630,11,60440
21,VR 虛擬實境綜合討論,1613,0,60606
22,繪畫與影像技術交流,1406,3,60143
23,女性向遊戲,1263,0,60480
24,桌上角色扮演遊戲(TRPG)討論,1197,2,60429
25,世界之不可思議,997,5,60433
26,輕小說綜合,965,0,60415
27,熱門美國影集,840,1,60481
28,美少女遊戲,827,0,60446
29,手機與行動遊戲討論區,814,0,60059
30,百合天國,765,1,60405
31,桌上遊戲 (BoardGame) 綜合討論,760,2,60537
32,偽娘向上委員會,665,0,60552
33,NBA 系列,586,2,4373
34,綜合實況討論板,585,12,60592
35,集換式卡牌遊戲（TCG）討論區,506,0,81445
36,Cosplay 電漫角色扮演,487,1,60253
37,VOCALOID 虛擬人聲,455,1,60499
38,程式設計板,443,2,60292
39,香港漫畫板,418,0,60414
40,Unity 遊戲引擎,409,3,60602
41,小品遊戲分享討論,371,0,60183
42,聲優天地,362,0,60388
43,樂器交流板,362,0,60598
44,棒球運動推廣,361,3,60530
45,軍旅生活,332,0,60564
46,NVIDIA 玩家交流區,303,0,60247
47,偵探推理,301,0,60219
48,空想奇談創作交流區,286,3,60154
49,幸福寵物交流區,282,1,60546
50,日本綜藝影劇,263,0,60531
51,歐美動畫綜合討論,252,0,60605
52,PC 線上遊戲綜合討論區,235,0,60520
53,往日遊戲,209,0,60230
54,攝影交流板,198,0,60549
55,八卦板,198,0,60553
56,PC Game 電腦遊戲綜合討論區,198,1,60507
57,自行車,196,0,60562
58,Dolls 人形,183,1,60471
59,電漫蘿莉,178,9,60199
60,綜合武術交流,175,2,60444
61,網路購物交流,174,0,60554
62,笑話板,145,0,60555
63,MMD 製作與技術交流,131,0,60610
64,電玩人求職中心,129,0,60490
65,陰屍路,129,0,20346
66,遊戲修改寶典,129,0,60041
67,BL 綜合討論,120,0,60198
68,獨立遊戲 Indie Game,119,0,60603
69,綜合音樂板,114,0,60229
70,光榮板,113,0,60022
71,樂高積木相關綜合,109,0,60584
72,海外生活及旅遊相關,108,0,60497
73,韓國綜藝影劇,98,0,60536
74,超級大玩家～吃喝玩樂電玩族,98,0,60080
75,外語討論板,90,0,60541
76,烹飪技巧,86,0,60565
77,國產遊戲綜合區,86,0,60402
78,飛鏢運動推廣交流,84,0,60589
79,奇幻文學與遊戲,82,0,60215
80,網咖向上委員會,72,0,60355
81,獸迷主題樂園,71,0,60604
82,屏東板,59,0,60579
83,圖書交流哈啦板,58,1,60286
84,影像處理製作技巧,54,0,60427
85,魔獸恩仇錄,48,0,60503
86,日本歷史相關ACG(遊戲動漫),48,0,60238
87,巴哈姆特勇者造型哈啦板,47,0,60094
88,中華歷史相關遊戲,44,0,60318
89,台中市,43,0,60569
90,台南市,42,0,60570
91,AMD Fans 俱樂部,42,1,60152
92,武俠世界,41,0,60368
93,迪士尼電影動畫系列綜合板,40,0,60600
94,高雄市,38,0,60571
95,創夢－同人資訊情報誌,38,0,60357
96,光線槍射擊遊戲,38,0,60218
97,SCP 基金會綜合討論,35,0,22580
98,新竹板,34,0,60573
99,魔術方塊,32,0,60532
100,魔術板,29,0,60588
101,心理測驗綜合討論,29,0,60217
102,SQUARE ENIX,29,0,60071
103,花蓮板,27,0,60581
104,Line 機器人綜合遊戲（塔帕世界）,27,0,37220
105,網路暨遊戲安全防護,25,0,60289
106,校園生活,25,0,60556
107,APP 軟體交流,25,0,60593
108,綜合運動板,24,0,60540
109,海外遊戲先鋒板,23,0,60543
110,日本歌曲與歌手,20,0,60601
111,同人誌萬花筒,20,0,60377
112,養成網頁遊戲～寵物愛好者,19,0,60306
113,巴哈姆特三年級學員部,19,0,60457
114,桃園板,18,0,60572
115,巴哈勇者造型創作技巧討論板,18,0,60153
116,宜蘭板,18,0,60580
117,嘉義板,18,0,60578
118,台北市,18,0,60567
119,流行娛樂特區,17,0,60434
120,血肉之戰（Flesh and Blood）,16,0,71362
