rank,title,popularity,article,bsn
1,SD 鋼彈 G 世代 永恆,222795,135,74906
2,原神,183732,156,36730
3,鳴潮,182206,57,74934
4,卡厄思夢境,133325,44,80099
5,棕色塵埃 2,128787,29,76207
6,勝利女神：妮姬,121318,97,36390
7,神魔之塔,104225,102,23805
8,天堂 Mobile,90214,42,25908
9,崩壞：星穹鐵道,81181,20,72822
10,明日方舟：終末地,77171,58,74604
11,七大罪：Origin,61639,45,74141
12,貓咪大戰爭（にゃんこ大戦争）,60941,5,23772
13,星之救援者 StarSavior,56247,17,81995
14,辟邪除妖 Variants Daphne,54400,17,70180
15,RO 仙境傳說：世界之旅,51653,14,83054
16,怪物彈珠,45750,55,25052
17,Fate/Grand Order,44895,26,26742
18,明日方舟,33785,23,33651
19,天堂 W,32080,8,71905
20,蔚藍檔案,30080,13,38898
21,Pikmin Bloom,28193,28,72889
22,XXL 猛漢町,27812,18,80107
23,三國志•戰略版,25814,16,36815
24,絕區零,25182,10,74860
25,RO 仙境傳說：愛如初見 Classic,24628,18,84500
26,全境封鎖：曙光,22356,17,75244
27,Monster Hunter Now,21192,9,77414
28,Pokemon GO,20862,10,29659
29,第七史詩,18524,7,34880
30,鐳明閃擊,18391,46,80864
31,寶可夢集換式卡牌遊戲口袋版,16388,38,79688
32,心動小鎮,15536,9,75403
33,嘟嘟臉惡作劇,15477,14,78781
34,女神異聞錄：夜幕魅影,15403,6,71034
35,七騎士 RE:BIRTH,14212,15,79741
36,傳說對決 Arena of Valor,14125,11,30518
37,塵白禁域,14084,7,72111
38,煙雨江湖,13413,1,71402
39,Another Eden：穿越時空的貓,12380,5,29220
40,少女前線 2：追放,12368,17,70502
41,闇影詩章 Shadowverse,12119,11,29330
42,超異域公主連結☆Re:Dive,12069,31,30861
43,楓之谷 M,11781,3,29461
44,MLB：9 局職棒 系列,11212,4,31114
45,最後的克勞迪亞,11185,4,35735
46,碧藍航線,11100,3,32550
47,世界計畫 繽紛舞台！ feat. 初音未來,9959,4,37505
48,杖劍傳說：坎斯汀之約,9891,3,80389
49,運氣拼輸贏,9767,4,80385
50,薑餅人王國,9744,4,70199
51,同盟塔防戰,9648,9,81508
52,楓之谷：放置冒險記,9576,1,82899
53,Pokémon Sleep,9433,33,36685
54,信長之野望 真戰,8909,11,82869
55,星塔旅人,8764,5,81566
56,緋染天空 Heaven Burns Red,8179,4,37697
57,重返未來：1999,8118,1,75028
58,RO仙境傳說：愛如初見（Ragnarok ORIGIN）,7851,0,37657
59,Kingshot,7582,3,82382
60,賽馬娘Pretty Derby,7286,6,34421
61,寒霜啟示錄,7190,2,76999
62,荒野亂鬥,7025,1,32407
63,天地劫 手機版,6629,2,38462
64,異環,6608,16,80679
65,逆水寒,6514,2,77001
66,eBaseball : MLB PRO SPIRIT,6437,2,81329
67,Limbus Company,5892,2,73052
68,魔靈召喚,5748,1,26380
69,夢幻模擬戰 手機版,5662,0,33596
70,鈴蘭之劍：爲這和平的世界,5607,1,71838
71,勇者來開團,5580,0,84046
72,英雄傳說 卡卡布三部曲,5409,1,80736
73,VAMPIR：血之繼承者,5175,3,83065
74,全民打棒球 Pro,5136,5,39283
75,Legend of Ymir,5040,33,73362
76,龍息：神寂,5007,18,77662
77,魔法少女小圓 Magia Exedra（原：魔法紀錄）,4985,13,31057
78,碧藍幻想 系列,4895,4,25204
79,MLB 勁旅對決,4847,4,77583
80,召喚圖板 Summons Board,4811,3,25691
81,Rogue with the Dead - 亡途轉生,4790,4,81808
82,英雄聯盟：激鬥峽谷,4749,0,37459
83,寶可夢大師,4654,4,36673
84,英雄聯盟：聯盟戰棋,4645,5,38053
85,MARVEL 未來之戰,4643,1,28318
86,蔚藍星球：國王很忙,4519,1,83538
87,三國：謀定天下,4416,0,83812
88,我想成為影之強者！Master of Garden,4412,3,75993
89,Hero Siege,4366,3,25288
90,DRAGON BALL Z -七龍珠爆裂激戰-,4209,1,27096
91,二重螺旋,4162,5,78855
92,遺忘之劍,4091,0,80652
93,忍者喵喵：保衛村莊,4086,1,80326
94,天堂 2 M,3845,4,33316
95,全明星街球派對,3834,12,79697
96,BanG Dream！少女樂團派對,3744,3,31877
97,卡皮巴拉 Go,3662,1,81254
98,Bleach：刀鳴,3654,8,78017
99,救世者之樹M,3558,2,74968
100,守望傳說 Guardian Tales,3446,3,38113
101,RAID : Shadow Legends,3434,4,36208
102,咒術迴戰 幻影夜行,3342,1,71515
103,龍族拼圖 Puzzle & Dragons,3311,1,22153
104,鎖鏈戰記 CHAIN CHRONICLE,3264,3,24520
105,RO 新世代：攜手同行,3254,0,37030
106,DISSIDIA DUELLUM FINAL FANTASY,3219,1,83889
107,跑跑薑餅人：烤箱大逃亡,3197,4,31023
108,忘卻前夜 Morimens,3172,2,78829
109,奧丁：神叛,3135,1,38601
110,遊戲王 決鬥聯盟,3132,2,29618
111,克魯賽德戰記 Crusaders Quest,3089,2,27586
112,弓箭傳說 系列,2958,0,36683
113,部落衝突：皇室戰爭,2863,1,29712
114,魔力寶貝：重返法蘭,2797,2,84025
115,藍色星原：旅謠,2779,3,79865
116,歧路旅人：大陸的霸者,2759,0,36225
117,劍與遠征：啟程,2721,1,75975
118,Evil Hunter Tycoon 獵魔村物語,2672,0,38066
119,符文大地傳說,2627,2,37462
120,黑色沙漠 MOBILE,2561,1,32841
