rank,title,popularity,article,bsn
1,MapleStory Worlds,266129,165,79354
2,暗黑破壞神 4,184278,76,75105
3,新楓之谷,134045,25,7650
4,天堂：經典版,121850,82,84452
5,燕雲十六聲,112248,130,75703
6,Final Fantasy XIV,89635,56,17608
7,英雄聯盟 League of Legends,60190,180,17532
8,AION2,54244,34,82913
9,RO 仙境傳說 Online,41668,9,4212
10,暗黑破壞神,40129,99,742
11,WOW 魔獸世界,30542,29,5219
12,黑色沙漠 BLACK DESERT,28833,25,19017
13,赤血沙漠,26715,14,37615
14,流亡黯道 Path of Exile,26383,9,18966
15,Minecraft 我的世界（當個創世神）,14731,36,18673
16,火炬之光：無限,11915,2,74756
17,雀魂麻將majsoul,11203,7,36476
18,Garena 三角洲行動,10368,14,78342
19,戰艦世界 World of Warships,10272,14,21052
20,龍胤立志傳,10046,6,84973
21,爐石戰記,9358,3,24044
22,天堂Lineage,8337,0,842
23,APEX 英雄,7868,3,36072
24,Slay the Spire,7804,2,33661
25,RO 仙境傳說 Online：樂園,7679,1,83142
26,新瑪奇 Mabinogi,6552,1,7422
27,風啟之旅,6514,2,84857
28,吸血鬼倖存者,6462,0,74171
29,戰鎚：40K 系列（Warhammer:40000）,6039,7,7506
30,希望戀曲 Online,5984,1,18041
31,靈魂面甲,5859,5,79921
32,新墨魂 Online,5750,13,38561
33,CS Online﹝絕對武力﹞,5638,0,11902
34,Dead by Daylight（黎明死線）,5528,1,29919
35,電馭叛客 2077,5283,1,23379
36,鬥陣特攻,5030,1,27362
37,活俠傳,4871,3,73317
38,決勝時刻,4706,1,5371
39,千年戰爭 Aigis～一般版～,4619,2,27417
40,魔獸爭霸,4380,2,3044
41,Once Human,4271,5,78260
42,Warframe,4258,3,22797
43,柏德之門 系列,4151,1,2954
44,世紀帝國 系列,4012,1,1122
45,大俠立志傳,4006,0,76900
46,新瑪奇英雄傳,4001,2,16583
47,戰車世界 World of Tanks,3873,4,18214
48,天國降臨：救贖 系列,3838,1,30945
49,魔力寶貝,3678,0,2577
50,飄流幻境 Online,3580,0,8897
51,流亡黯道 PoE 2,3374,0,82273
52,特戰英豪,3348,0,38093
53,潛水員戴夫,3152,0,35628
54,幻獸帕魯,3104,0,71458
55,三國志 系列,2997,0,6331
56,戰爭雷霆（War Thunder）,2906,3,20947
57,戰地風雲,2824,1,4220
58,武林同萌傳Online,2708,1,6960
59,暗黑破壞神 3,2686,1,21400
60,絕地求生 PUBG,2647,0,30630
61,戰慄時空之絕對武力( CS ),2627,2,1473
62,戰意,2614,1,30786
63,永恆輪迴,2607,3,38217
64,新熱血江湖 Online,2507,0,8294
65,上古卷軸 系列(The Elder Scrolls),2492,1,2526
66,天外Online,2480,0,6784
67,異塵餘生 系列,2438,3,2023
68,幕府將軍、全軍破敵系列,2345,5,4236
69,霧鎖王國,2335,1,77537
70,空洞騎士  系列,2273,0,27487
71,艦隊 Collection,2271,0,24698
72,艾爾之光,2269,0,12259
73,阿爾比恩 Online,2214,3,27044
74,漫威爭鋒,2139,4,79940
75,黑帝斯,2122,0,35739
76,黑神話 系列,2097,1,39114
77,巨商,2079,2,5079
78,對魔忍特遣隊,2055,7,84391
79,金庸群俠傳,1967,0,10859
80,劍靈 Blade & Soul,1903,1,12980
81,Stoneshard,1898,0,38794
82,風帆紀元,1896,0,76690
83,巫師 The Witcher 系列,1798,0,7364
84,夢幻魔法公主,1779,4,82629
85,邊緣世界,1667,1,27313
86,法術小隊,1664,0,80815
87,第一繼承者,1662,0,71782
88,鬼谷八荒,1634,0,70540
89,賽爾號,1626,0,18072
90,魔力寶貝：永恆初心,1623,1,70151
91,逸劍風雲決,1619,0,76881
92,Core Keeper,1547,0,74451
93,Cities: Skylines,1540,2,27991
94,逃離鴨科夫,1526,0,83580
95,方舟 系列,1486,0,28423
96,歐洲美洲卡車模擬 系列,1479,0,16179
97,RPG製作大師,1475,2,4918
98,Don't Starve,1460,0,23632
99,永恆冒險 Grand Chase Classic,1356,0,8948
100,Crusader Kings,1349,0,19480
101,童話 Online,1335,1,4211
102,東方Project 系列,1302,4,10039
103,星露谷物語 Stardew Valley,1300,0,20774
104,騎馬與砍殺,1281,1,16393
105,失落的方舟（Lost Ark）,1279,0,27410
106,明星志願 系列,1260,0,866
107,武林群俠傳 Online,1241,0,12118
108,石器時代 系列,1209,0,1571
109,皇者天下,1199,2,38055
110,仙劍奇俠傳 系列,1192,0,2417
111,Lords of the Fallen,1168,1,24353
112,永無寧日,1143,0,79196
113,魔獸世界：經典版,1135,0,36703
114,三國群英傳Online,1128,2,6777
115,遙遙西土,1119,4,82985
116,激戰 2（Guild Wars 2 ）,1114,0,16901
117,NEKOPARA 系列,1102,4,27445
118,新天堂II,1079,0,5264
119,殭屍毀滅工程 Project Zomboid,1073,0,20202
120,Unlight,1072,4,20111
