rank,title,popularity,article,bsn
1,電腦應用綜合討論,132495,52,60030
2,Steam 綜合討論板,51532,13,60599
3,綜合公仔玩具討論區,37573,9,60036
4,動漫相關綜合,17346,97,60037
5,影音視聽討論區,16237,14,60535
6,智慧型手機,14508,9,60559
7,電影娛樂新視界,11144,5,60200
8,ACG二手交易板,11008,88,60508
9,職場甘苦談,9140,8,60561
10,歡樂惡搞 KUSO,6685,10,60084
11,布袋戲文化綜合討論區,6111,5,867
12,桌上角色扮演遊戲(TRPG)討論,5700,7,60429
13,模型技術與資訊,5200,1,60053
14,汽機車討論,4518,0,60545
15,野戰 (生存) 遊戲,3972,1,60534
16,講談說論,3817,16,60440
17,電視遊樂器綜合討論區,3169,1,60001
18,虛擬 Youtuber（Vtuber）,3150,15,60608
19,軍事策略,3006,6,60208
20,酸甜苦辣留言板,2145,8,60091
21,獨立遊戲 Indie Game,1949,3,60603
22,VR 虛擬實境綜合討論,1878,1,60606
23,世界之不可思議,1861,0,60433
24,繪畫與影像技術交流,1750,0,60143
25,恐怖驚悚,1586,0,60201
26,美少女遊戲,1457,0,60446
27,輕小說綜合,1245,3,60415
28,熱門美國影集,1037,1,60481
29,綜合實況討論板,1002,7,60592
30,NBA 系列,968,0,4373
31,Cosplay 電漫角色扮演,944,2,60253
32,女性向遊戲,883,0,60480
33,桌上遊戲 (BoardGame) 綜合討論,814,0,60537
34,偽娘向上委員會,682,1,60552
35,香港漫畫板,639,1,60414
36,手機與行動遊戲討論區,627,0,60059
37,百合天國,616,0,60405
38,VOCALOID 虛擬人聲,572,1,60499
39,軍旅生活,528,0,60564
40,樂器交流板,526,1,60598
41,聲優天地,512,0,60388
42,小品遊戲分享討論,471,0,60183
43,集換式卡牌遊戲（TCG）討論區,438,0,81445
44,往日遊戲,425,1,60230
45,超級大玩家～吃喝玩樂電玩族,400,0,60080
46,偵探推理,396,0,60219
47,歐美動畫綜合討論,380,0,60605
48,日本綜藝影劇,344,0,60531
49,幸福寵物交流區,338,1,60546
50,棒球運動推廣,316,1,60530
51,PC Game 電腦遊戲綜合討論區,311,1,60507
52,攝影交流板,309,0,60549
53,程式設計板,295,0,60292
54,綜合武術交流,281,0,60444
55,NVIDIA 玩家交流區,264,0,60247
56,Unity 遊戲引擎,243,0,60602
57,自行車,233,0,60562
58,PC 線上遊戲綜合討論區,231,0,60520
59,電玩人求職中心,230,0,60490
60,Dolls 人形,224,1,60471
61,八卦板,213,0,60553
62,圖書交流哈啦板,202,2,60286
63,電漫蘿莉,199,0,60199
64,烹飪技巧,180,0,60565
65,樂高積木相關綜合,171,0,60584
66,韓國綜藝影劇,170,0,60536
67,笑話板,170,0,60555
68,巴哈姆特勇者造型哈啦板,164,0,60094
69,遊戲修改寶典,159,0,60041
70,綜合音樂板,158,0,60229
71,網路購物交流,154,0,60554
72,外語討論板,148,0,60541
73,陰屍路,147,1,20346
74,BL 綜合討論,145,0,60198
75,MMD 製作與技術交流,141,0,60610
76,獸迷主題樂園,139,0,60604
77,中華歷史相關遊戲,134,0,60318
78,武俠世界,132,0,60368
79,迪士尼電影動畫系列綜合板,127,0,60600
80,光榮板,123,0,60022
81,日本歷史相關ACG(遊戲動漫),120,0,60238
82,奇幻文學與遊戲,117,0,60215
83,海外生活及旅遊相關,113,0,60497
84,AMD Fans 俱樂部,108,0,60152
85,網咖向上委員會,106,0,60355
86,國產遊戲綜合區,106,0,60402
87,台南市,103,0,60570
88,影像處理製作技巧,98,0,60427
89,SQUARE ENIX,98,0,60071
90,飛鏢運動推廣交流,96,0,60589
91,SCP 基金會綜合討論,94,0,22580
92,彰化板,86,0,60575
93,星座交流,83,0,60566
94,AI 應用討論,80,1,85831
95,心理測驗綜合討論,77,0,60217
96,魔術方塊,75,0,60532
97,家庭作業,75,0,60558
98,台中市,75,0,60569
99,嘉義板,74,0,60578
100,養成網頁遊戲～寵物愛好者,73,0,60306
101,校園生活,71,0,60556
102,屏東板,70,0,60579
103,CSI 犯罪現場 系列,69,0,8092
104,高雄市,67,0,60571
105,流行娛樂特區,66,0,60434
106,魔獸恩仇錄,65,0,60503
107,特文館寫作交流區,65,0,60156
108,大眾交通討論板,65,0,60586
109,運動類遊戲,62,0,60237
110,桃園板,62,0,60572
111,同人誌萬花筒,61,0,60377
112,兩岸動漫遊戲交流板,60,0,60445
113,花蓮板,59,0,60581
114,新竹板,57,0,60573
115,光線槍射擊遊戲,57,0,60218
116,新北市,56,0,60568
117,網路暨遊戲安全防護,54,0,60289
118,綜合運動板,54,0,60540
119,巴哈勇者造型創作技巧討論板,54,0,60153
120,台北市,53,0,60567
