rank,title,popularity,article,bsn
1,瑪奇 Mobile,355761,278,32564
2,棕色塵埃 2,154311,48,76207
3,鳴潮,137569,95,74934
4,Fate/Grand Order,124708,43,26742
5,SD 鋼彈 G 世代 永恆,122878,71,74906
6,絕區零,101209,110,74860
7,勝利女神：妮姬,85941,227,36390
8,辟邪除妖 Variants Daphne,84838,39,70180
9,hololive Dreams,74973,82,84454
10,原神,73144,172,36730
11,貓咪大戰爭（にゃんこ大戦争）,69050,7,23772
12,神魔之塔,46309,94,23805
13,異環,44727,52,80679
14,傳說對決 Arena of Valor,44088,398,30518
15,碧藍幻想 系列,42353,27,25204
16,怪物彈珠,42125,68,25052
17,蔚藍檔案,41047,29,38898
18,天堂 Mobile,40943,11,25908
19,超異域公主連結☆Re:Dive,40237,73,30861
20,明日方舟：終末地,35843,14,74604
21,楓之谷 M,35588,13,29461
22,崩壞：星穹鐵道,34588,20,72822
23,Pokemon GO,32443,10,29659
24,薑餅人放置大戰爭,31465,498,85818
25,卡厄思夢境,27313,16,80099
26,煙雨江湖,24729,5,71402
27,RO 仙境傳說：世界之旅,21494,82,83054
28,明日方舟,19944,8,33651
29,寶可夢集換式卡牌遊戲口袋版,18866,43,79688
30,賽馬娘Pretty Derby,18084,95,34421
31,三國志•戰略版,14472,6,36815
32,Pikmin Bloom,14344,5,72889
33,闇影詩章 Shadowverse,12330,9,29330
34,天堂 W,12067,1,71905
35,勇者鬥惡龍 破限亂鬥,11891,2,83661
36,碧藍航線,11245,3,32550
37,楓之谷：放置冒險記,10558,0,82899
38,少女前線 2：追放,10344,15,70502
39,Monster Hunter Now,9954,5,77414
40,星之救援者 StarSavior,9223,6,81995
41,雙面神姬,8714,2,85535
42,Rogue with the Dead - 亡途轉生,8554,7,81808
43,星塔旅人,8169,3,81566
44,運氣拼輸贏,8113,10,80385
45,緋染天空 Heaven Burns Red,7875,3,37697
46,龍村 3,7700,8,85385
47,杖劍傳說：坎斯汀之約,7405,3,80389
48,鈴蘭之劍：爲這和平的世界,7395,1,71838
49,瑞利昂 (RELLION)：NPC 的生存記,6713,8,85516
50,第七史詩,6654,5,34880
51,寶可夢大師,6546,0,36673
52,LINE Rangers 銀河特攻隊,6515,9,25967
53,心動小鎮,6224,2,75403
54,夢幻模擬戰 手機版,6210,1,33596
55,MLB：9 局職棒 系列,6184,3,31114
56,七騎士 RE:BIRTH,6020,5,79741
57,開局一座島,5875,1,85772
58,信長之野望 真戰,5672,10,82869
59,Another Eden：穿越時空的貓,5562,0,29220
60,BLEACH 死神 Brave Souls,5526,2,27808
61,星絆之旅,5476,1,83743
62,世界計畫 繽紛舞台！ feat. 初音未來,5368,1,37505
63,白貓 Project,5035,1,26686
64,逆水寒,4964,1,77001
65,XXL 猛漢町,4942,3,80107
66,天地劫 手機版,4892,3,38462
67,Pokémon Sleep,4860,7,36685
68,重返未來：1999,4851,1,75028
69,DRAGON BALL Z -七龍珠爆裂激戰-,4678,5,27096
70,寒霜啟示錄,4414,3,76999
71,忍者喵喵：保衛村莊,4301,4,80326
72,三國：謀定天下,4151,6,83812
73,召喚圖板 Summons Board,4071,2,25691
74,龍族拼圖 Puzzle & Dragons,4012,3,22153
75,數碼寶貝 UP,3999,4,85075
76,忘卻前夜 Morimens,3985,1,78829
77,遊戲王 決鬥聯盟,3984,4,29618
78,無職轉生～到了異世界就拿出真本事～迴響編年史,3966,2,84506
79,女神異聞錄：夜幕魅影,3914,3,71034
80,魔靈召喚,3913,2,26380
81,Limbus Company,3803,4,73052
82,薑餅人王國,3693,0,70199
83,Kingshot,3630,1,82382
84,問答 RPG 魔法使與黑貓維茲,3555,3,25730
85,怪獸 8 號 THE GAME,3551,2,81768
86,魂墜深境,3543,4,85384
87,RO 新世代：攜手同行,3493,2,37030
88,遺忘之劍,3447,2,80652
89,Crash Fever,3439,8,28611
90,我想成為影之強者！Master of Garden,3438,5,75993
91,荒野亂鬥,3395,1,32407
92,同盟塔防戰,3323,1,81508
93,最後的克勞迪亞,3289,1,35735
94,劍與遠征：啟程,3272,5,75975
95,魔法少女小圓 Magia Exedra,3187,1,31057
96,嘟嘟臉惡作劇,3168,2,78781
97,超感穿梭,3085,15,85354
98,Bleach：刀鳴,3045,0,78017
99,白銀之城,2895,11,82805
100,超級機器人大戰 DD,2889,2,35650
101,部落衝突：皇室戰爭,2821,3,29712
102,地牢深處 Dungeon Within,2794,2,85358
103,咒術迴戰 幻影夜行,2728,1,71515
104,英雄傳說 卡卡布三部曲,2690,5,80736
105,英雄聯盟：聯盟戰棋,2657,2,38053
106,BanG Dream！少女樂團派對,2585,2,31877
107,英雄聯盟：激鬥峽谷,2467,1,37459
108,Evil Hunter Tycoon 獵魔村物語,2446,0,38066
109,守望傳說 Guardian Tales,2424,1,38113
110,真・三國無雙 霸,2423,0,35326
111,歧路旅人：大陸的霸者,2354,0,36225
112,RAID : Shadow Legends,2318,0,36208
113,托蘭異世錄 Toram Online RPG,2273,0,28271
114,關於我轉生變成史萊姆這檔事 魔王與龍的建國譚,2265,2,70913
115,復活邪神 Re ; universe,2242,2,35284
116,鎖鏈戰記 CHAIN CHRONICLE,2234,1,24520
117,RO 仙境傳說：守護永恆的愛 Classic,2221,2,82344
118,RO仙境傳說：守護永恆的愛,2213,0,28924
119,像素深淵,2208,1,85250
120,二重螺旋,2096,0,78855
