rank,title,popularity,article,bsn
1,新楓之谷：經典版,966788,413,85994
2,新楓之谷,482339,117,7650
3,MapleStory Worlds,241409,76,79354
4,SpiritVale,196893,62,85861
5,流亡黯道 Path of Exile,155769,53,18966
6,幻獸帕魯,145278,44,71458
7,英雄聯盟 League of Legends,141192,268,17532
8,Final Fantasy XIV,89017,68,17608
9,天堂：經典版,74546,43,84452
10,燕雲十六聲,54722,85,75703
11,黑色沙漠 BLACK DESERT,51072,31,19017
12,RO 仙境傳說 Online,48762,9,4212
13,AION2,28615,21,82913
14,暗黑破壞神 4,27498,14,75105
15,活俠傳,26359,12,73317
16,暗黑破壞神,22901,34,742
17,Minecraft 我的世界（當個創世神）,22333,38,18673
18,WOW 魔獸世界,19610,13,5219
19,天使之戀Online 國際版,18388,20,9734
20,新瑪奇 Mabinogi,17180,4,7422
21,龍之劍：覺醒,12191,4,76636
22,戰鎚：40K 系列（Warhammer:40000）,10966,9,7506
23,流亡黯道 PoE 2,10174,3,82273
24,潛水員戴夫,9199,0,35628
25,爐石戰記,8534,7,24044
26,戰意,8161,9,30786
27,CS Online﹝絕對武力﹞,8145,7,11902
28,電馭叛客 2077,8042,2,23379
29,新瑪奇英雄傳,7006,5,16583
30,火炬之光：無限,6938,1,74756
31,RO 仙境傳說 Online：樂園,6834,2,83142
32,Garena 三角洲行動,6819,6,78342
33,天堂Lineage,6799,2,842
34,APEX 英雄,6798,3,36072
35,鬥陣特攻,6634,9,27362
36,Grim Dawn,5915,3,19441
37,戰艦世界 World of Warships,5819,4,21052
38,柏德之門 系列,5648,0,2954
39,Dead by Daylight（黎明死線）,5486,4,29919
40,Warframe,5458,5,22797
41,艦隊 Collection,5437,2,24698
42,希望戀曲 Online,5323,2,18041
43,TBH: 塔斯克巴·英雄,5212,0,85631
44,Once Human,5059,5,78260
45,世紀帝國 系列,4371,0,1122
46,艾爾之光,4209,2,12259
47,蘇丹的遊戲,4128,0,80841
48,飄流幻境 Online,3828,1,8897
49,魔力寶貝,3773,0,2577
50,異塵餘生 系列,3742,3,2023
51,戰地風雲,3705,2,4220
52,大俠立志傳,3621,0,76900
53,三國志 系列,3457,1,6331
54,天國降臨：救贖 系列,3393,0,30945
55,戰車世界 World of Tanks,3367,0,18214
56,雀魂麻將majsoul,3358,1,36476
57,新衝天跑,3356,0,9426
58,戰慄時空之絕對武力( CS ),3294,5,1473
59,特戰英豪,3288,0,38093
60,龍胤立志傳,3276,0,84973
61,殭屍毀滅工程 Project Zomboid,3162,2,20202
62,天外Online,3153,0,6784
63,漫威爭鋒,3059,2,79940
64,巫師 The Witcher 系列,2999,0,7364
65,AION 永恆紀元,2912,3,9856
66,對魔忍 RPG,2911,1,35303
67,上古卷軸 系列(The Elder Scrolls),2909,0,2526
68,RPG製作大師,2887,9,4918
69,激戰 2（Guild Wars 2 ）,2736,3,16901
70,暗黑破壞神 3,2704,0,21400
71,巨商,2668,2,5079
72,赤血沙漠,2615,0,37615
73,武林同萌傳Online,2615,0,6960
74,魔獸爭霸,2600,0,3044
75,劍靈 Blade & Soul,2593,1,12980
76,絕地求生 PUBG,2528,1,30630
77,空洞騎士  系列,2269,0,27487
78,第一繼承者,2267,1,71782
79,逸劍風雲決,2244,0,76881
80,逃離塔科夫,2180,2,29943
81,永恆冒險 Grand Chase Classic,2179,0,8948
82,阿爾比恩 Online,2174,4,27044
83,永恆輪迴,2077,1,38217
84,邊緣世界,2056,0,27313
85,決勝時刻,1993,0,5371
86,幕府將軍、全軍破敵系列,1955,0,4236
87,黑神話 系列,1935,0,39114
88,搞鬼 Online（Ghost）,1904,0,9753
89,石器時代 系列,1859,0,1571
90,戰爭雷霆（War Thunder）,1853,0,20947
91,新天堂II,1779,1,5264
92,七日殺,1745,4,24608
93,A.V.A 戰地之王,1690,0,16618
94,鬼谷八荒,1675,0,70540
95,方舟 系列,1672,0,28423
96,騎馬與砍殺,1638,0,16393
97,失落的方舟（Lost Ark）,1634,0,27410
98,虹彩六號 系列,1613,0,1054
99,仙劍奇俠傳 系列,1608,1,2417
100,星露谷物語 Stardew Valley,1578,0,20774
101,魔獸世界：經典版,1564,1,36703
102,金庸群俠傳,1542,0,10859
103,背包夥伴,1534,2,85261
104,新龍之谷 Dragon Nest,1521,1,13211
105,皇者天下,1495,2,38055
106,星海爭霸,1433,1,3037
107,東方Project 系列,1422,1,10039
108,模擬市民 系列,1421,0,863
109,童話 Online,1384,0,4211
110,Freestyle: Reboot,1371,3,85300
111,Crusader Kings,1342,3,19480
112,亂 2 Online,1341,0,5270
113,俠客風雲傳 系列,1319,0,3148
114,逃離鴨科夫,1299,0,83580
115,魔力寶貝：永恆初心,1296,0,70151
116,吸血鬼倖存者,1290,0,74171
117,劍俠情緣 3 Online,1274,0,16357
118,大航海時代 Online,1270,1,7200
119,彩虹島物語,1256,2,30470
120,跑跑卡丁車,1252,0,8936
