rank,title,popularity,article,bsn
1,新楓之谷：經典版,237171,182,85994
2,新楓之谷,228767,69,7650
3,MapleStory Worlds,119268,55,79354
4,流亡黯道 Path of Exile,93788,29,18966
5,SpiritVale,86724,12,85861
6,RO 仙境傳說 Online,62678,17,4212
7,英雄聯盟 League of Legends,57932,152,17532
8,燕雲十六聲,54830,75,75703
9,Final Fantasy XIV,51229,44,17608
10,天堂：經典版,46404,28,84452
11,黑色沙漠 BLACK DESERT,45887,19,19017
12,幻獸帕魯,42668,14,71458
13,AION2,31173,24,82913
14,暗黑破壞神,30580,35,742
15,Minecraft 我的世界（當個創世神）,21150,38,18673
16,活俠傳,19214,5,73317
17,賽爾號,18230,24,18072
18,雀魂麻將majsoul,15276,34,36476
19,新瑪奇 Mabinogi,14998,3,7422
20,新瑪奇英雄傳,14793,12,16583
21,暗黑破壞神 4,12159,3,75105
22,爐石戰記,9919,4,24044
23,戰鎚：40K 系列（Warhammer:40000）,8529,3,7506
24,天使之戀Online 國際版,8452,4,9734
25,RO 仙境傳說 Online：樂園,8413,0,83142
26,鬥陣特攻,8101,8,27362
27,CS Online﹝絕對武力﹞,7952,6,11902
28,Garena 三角洲行動,7874,4,78342
29,流亡黯道 PoE 2,7784,1,82273
30,龍之劍：覺醒,7507,6,76636
31,天堂Lineage,7249,5,842
32,電馭叛客 2077,6932,0,23379
33,潛水員戴夫,6393,0,35628
34,希望戀曲 Online,6299,1,18041
35,戰艦世界 World of Warships,5959,1,21052
36,柏德之門 系列,5758,1,2954
37,APEX 英雄,5572,1,36072
38,Warframe,5453,7,22797
39,戰地風雲,5104,6,4220
40,三國鼎立 Online,5030,3,12613
41,艾爾之光,5011,1,12259
42,大俠立志傳,4652,1,76900
43,WOW 魔獸世界,4449,12,5219
44,戰意,4409,7,30786
45,搞鬼 Online（Ghost）,4120,1,9753
46,Once Human,4111,3,78260
47,特戰英豪,4028,0,38093
48,飄流幻境 Online,4004,0,8897
49,黑神話 系列,3971,1,39114
50,天國降臨：救贖 系列,3906,0,30945
51,Dead by Daylight（黎明死線）,3868,3,29919
52,亂 2 Online,3823,0,5270
53,火炬之光：無限,3751,2,74756
54,殭屍毀滅工程 Project Zomboid,3749,2,20202
55,魔力寶貝,3657,0,2577
56,世紀帝國 系列,3564,0,1122
57,Soul's Remnant,3544,2,86136
58,天外Online,3347,0,6784
59,上古卷軸 系列(The Elder Scrolls),3344,1,2526
60,赤血沙漠,3315,2,37615
61,艦隊 Collection,3303,1,24698
62,異塵餘生 系列,3223,2,2023
63,第一繼承者,3222,2,71782
64,劍靈 Blade & Soul,3186,5,12980
65,合力攻頂,3080,1,83079
66,三國志 系列,2985,3,6331
67,Grim Dawn,2883,0,19441
68,戰慄時空之絕對武力( CS ),2874,4,1473
69,戰車世界 World of Tanks,2825,2,18214
70,武林同萌傳Online,2804,1,6960
71,戰爭雷霆（War Thunder）,2664,2,20947
72,巨商,2628,2,5079
73,TBH: 塔斯克巴·英雄,2616,1,85631
74,龍胤立志傳,2595,0,84973
75,失落的方舟（Lost Ark）,2573,3,27410
76,魔獸爭霸,2568,1,3044
77,幕府將軍、全軍破敵系列,2461,1,4236
78,漫威爭鋒,2396,1,79940
79,逃離塔科夫,2386,3,29943
80,絕地求生 PUBG,2345,3,30630
81,締造者：放逐之境,2335,2,81468
82,阿爾比恩 Online,2310,11,27044
83,RPG製作大師,2266,2,4918
84,激戰 2（Guild Wars 2 ）,2249,5,16901
85,永恆冒險 Grand Chase Classic,2246,0,8948
86,暗黑破壞神 3,2173,0,21400
87,邊緣世界,2116,1,27313
88,逸劍風雲決,2064,0,76881
89,巫師 The Witcher 系列,2023,1,7364
90,空洞騎士  系列,1965,0,27487
91,決勝時刻,1938,1,5371
92,金庸群俠傳,1935,0,10859
93,七日殺,1890,1,24608
94,對魔忍 RPG,1879,2,35303
95,石器時代 系列,1817,1,1571
96,勇 Online,1797,0,11712
97,吸血鬼倖存者,1750,0,74171
98,鬼谷八荒,1719,0,70540
99,永恆輪迴,1708,1,38217
100,東方Project 系列,1568,2,10039
101,皇者天下,1537,2,38055
102,魔力寶貝：永恆初心,1523,4,70151
103,騎馬與砍殺,1507,0,16393
104,星露谷物語 Stardew Valley,1483,0,20774
105,方舟 系列,1454,0,28423
106,新衝天跑,1402,3,9426
107,A.V.A 戰地之王,1388,0,16618
108,虹彩六號 系列,1314,1,1054
109,仙劍奇俠傳 系列,1306,0,2417
110,魔獸世界：經典版,1304,0,36703
111,垂死之光（Dying Light）系列,1293,0,24340
112,軒轅劍 單機系列,1240,0,1223
113,童話 Online,1196,0,4211
114,三國群英傳Online,1173,0,6777
115,新龍之谷 Dragon Nest,1166,0,13211
116,封印者：CLOSERS,1163,0,23655
117,御城收藏,1128,2,26608
118,Slay the Spire,1128,0,33661
119,俠客風雲傳 系列,1110,0,3148
120,武林群俠傳 Online,1092,0,12118
