rank,title,popularity,article,bsn
1,電腦應用綜合討論,136516,60,60030
2,Steam 綜合討論板,54874,11,60599
3,綜合公仔玩具討論區,38335,14,60036
4,職場甘苦談,15259,10,60561
5,影音視聽討論區,14697,6,60535
6,智慧型手機,14002,7,60559
7,動漫相關綜合,12444,66,60037
8,ACG二手交易板,10812,89,60508
9,電影娛樂新視界,9407,11,60200
10,歡樂惡搞 KUSO,4997,9,60084
11,汽機車討論,4657,0,60545
12,模型技術與資訊,4648,3,60053
13,野戰 (生存) 遊戲,4284,1,60534
14,布袋戲文化綜合討論區,3953,3,867
15,酸甜苦辣留言板,3424,5,60091
16,軍事策略,3270,2,60208
17,電視遊樂器綜合討論區,3103,3,60001
18,VR 虛擬實境綜合討論,2031,2,60606
19,講談說論,1819,12,60440
20,虛擬 Youtuber（Vtuber）,1805,14,60608
21,恐怖驚悚,1801,2,60201
22,NBA 系列,1743,2,4373
23,繪畫與影像技術交流,1476,3,60143
24,熱門美國影集,1236,3,60481
25,桌上角色扮演遊戲(TRPG)討論,1144,1,60429
26,世界之不可思議,1134,0,60433
27,輕小說綜合,1053,1,60415
28,女性向遊戲,776,0,60480
29,美少女遊戲,709,0,60446
30,綜合實況討論板,709,10,60592
31,百合天國,644,1,60405
32,桌上遊戲 (BoardGame) 綜合討論,633,0,60537
33,偽娘向上委員會,585,0,60552
34,VOCALOID 虛擬人聲,549,1,60499
35,軍旅生活,510,0,60564
36,手機與行動遊戲討論區,510,0,60059
37,香港漫畫板,441,1,60414
38,偵探推理,437,0,60219
39,樂器交流板,434,0,60598
40,空想奇談創作交流區,399,7,60154
41,小品遊戲分享討論,369,3,60183
42,程式設計板,353,0,60292
43,聲優天地,315,1,60388
44,Cosplay 電漫角色扮演,298,0,60253
45,Unity 遊戲引擎,292,0,60602
46,歐美動畫綜合討論,286,0,60605
47,幸福寵物交流區,275,1,60546
48,集換式卡牌遊戲（TCG）討論區,259,0,81445
49,棒球運動推廣,252,3,60530
50,日本綜藝影劇,251,0,60531
51,NVIDIA 玩家交流區,226,0,60247
52,笑話板,213,0,60555
53,PC 線上遊戲綜合討論區,203,0,60520
54,往日遊戲,202,0,60230
55,電玩人求職中心,199,0,60490
56,自行車,190,0,60562
57,攝影交流板,186,0,60549
58,PC Game 電腦遊戲綜合討論區,181,0,60507
59,綜合武術交流,178,0,60444
60,Dolls 人形,160,1,60471
61,網路購物交流,159,0,60554
62,韓國綜藝影劇,154,0,60536
63,超級大玩家～吃喝玩樂電玩族,150,0,60080
64,電漫蘿莉,145,3,60199
65,外語討論板,141,0,60541
66,遊戲修改寶典,121,0,60041
67,海外生活及旅遊相關,121,0,60497
68,獨立遊戲 Indie Game,118,0,60603
69,陰屍路,110,0,20346
70,MMD 製作與技術交流,107,0,60610
71,綜合音樂板,105,1,60229
72,樂高積木相關綜合,105,0,60584
73,影像處理製作技巧,91,0,60427
74,烹飪技巧,88,0,60565
75,奇幻文學與遊戲,80,0,60215
76,BL 綜合討論,78,0,60198
77,網咖向上委員會,74,0,60355
78,獸迷主題樂園,74,0,60604
79,八卦板,74,0,60553
80,圖書交流哈啦板,73,0,60286
81,中華歷史相關遊戲,69,0,60318
82,光榮板,67,0,60022
83,校園生活,63,0,60556
84,迪士尼電影動畫系列綜合板,62,0,60600
85,日本歷史相關ACG(遊戲動漫),60,0,60238
86,武俠世界,58,0,60368
87,AMD Fans 俱樂部,58,0,60152
88,巴哈姆特勇者造型哈啦板,57,0,60094
89,魔術方塊,53,0,60532
90,心理測驗綜合討論,53,0,60217
91,國產遊戲綜合區,48,0,60402
92,台南市,48,0,60570
93,台中市,46,0,60569
94,魔獸恩仇錄,45,0,60503
95,SCP 基金會綜合討論,45,0,22580
96,光線槍射擊遊戲,44,0,60218
97,SQUARE ENIX,44,0,60071
98,飛鏢運動推廣交流,39,0,60589
99,綜合運動板,39,0,60540
100,星座交流,34,0,60566
101,嘉義板,34,0,60578
102,屏東板,31,0,60579
103,台北市,31,0,60567
104,流行娛樂特區,30,0,60434
105,養成網頁遊戲～寵物愛好者,29,1,60306
106,花蓮板,28,0,60581
107,網路暨遊戲安全防護,28,0,60289
108,大眾交通討論板,27,0,60586
109,港澳地區板,26,0,60519
110,彰化板,26,0,60575
111,APP 軟體交流,26,0,60593
112,新竹板,23,0,60573
113,日本歌曲與歌手,20,0,60601
114,巴哈勇者造型創作技巧討論板,20,0,60153
115,同人誌萬花筒,18,0,60377
116,桃園板,16,0,60572
117,新北市,16,0,60568
118,巴哈姆特二年級學員部,16,0,60456
119,Unreal Engine,16,0,60607
120,雲林板,15,0,60577
