rank,title,popularity,article,bsn
1,天堂：經典版,336649,273,84452
2,赤血沙漠,318442,321,37615
3,MapleStory Worlds,161839,46,79354
4,Final Fantasy XIV,157070,77,17608
5,流亡黯道 Path of Exile,145809,48,18966
6,新楓之谷,144743,20,7650
7,暗黑破壞神,137646,401,742
8,燕雲十六聲,108278,90,75703
9,英雄聯盟 League of Legends,65434,224,17532
10,AION2,63758,43,82913
11,黑色沙漠 BLACK DESERT,51126,24,19017
12,RO 仙境傳說 Online,47815,8,4212
13,Slay the Spire,40565,9,33661
14,暗黑破壞神 4,35180,14,75105
15,WOW 魔獸世界,31350,25,5219
16,龍胤立志傳,26909,22,84973
17,天堂Lineage,17502,2,842
18,Minecraft 我的世界（當個創世神）,16351,42,18673
19,爐石戰記,13155,5,24044
20,RO 仙境傳說 Online：樂園,12788,3,83142
21,鬥陣特攻,9069,6,27362
22,雀魂麻將majsoul,8939,4,36476
23,Garena 三角洲行動,8151,7,78342
24,戰鎚：40K 系列（Warhammer:40000）,8097,6,7506
25,新瑪奇 Mabinogi,7842,1,7422
26,APEX 英雄,7479,5,36072
27,CS Online﹝絕對武力﹞,6843,5,11902
28,戰艦世界 World of Warships,6299,0,21052
29,Dead by Daylight（黎明死線）,6117,5,29919
30,Warframe,6025,4,22797
31,電馭叛客 2077,5761,0,23379
32,希望戀曲 Online,5646,0,18041
33,飄流幻境 Online,5579,2,8897
34,新瑪奇英雄傳,5361,3,16583
35,天國降臨：救贖 系列,5295,0,30945
36,幻獸帕魯,5145,0,71458
37,戰地風雲,5118,4,4220
38,柏德之門 系列,4888,0,2954
39,活俠傳,4832,1,73317
40,魔力寶貝,4666,2,2577
41,天外Online,4482,0,6784
42,Once Human,4232,4,78260
43,異塵餘生 系列,3958,0,2023
44,流亡黯道 PoE 2,3867,1,82273
45,戰車世界 World of Tanks,3765,3,18214
46,戰慄時空之絕對武力( CS ),3681,2,1473
47,艦隊 Collection,3667,0,24698
48,世紀帝國 系列,3613,0,1122
49,上古卷軸 系列(The Elder Scrolls),3562,0,2526
50,對魔忍特遣隊,3461,10,84391
51,大俠立志傳,3425,0,76900
52,暗黑破壞神 3,3351,0,21400
53,石器時代 系列,3290,0,1571
54,新天堂II,3283,1,5264
55,三國志 系列,3223,0,6331
56,漫威爭鋒,3128,1,79940
57,特戰英豪,3091,2,38093
58,絕地求生 PUBG,3053,0,30630
59,Core Keeper,3018,1,74451
60,永無寧日,2962,2,79196
61,空洞騎士  系列,2894,1,27487
62,武林同萌傳Online,2865,0,6960
63,第一繼承者,2824,1,71782
64,艾爾之光,2783,0,12259
65,潛水員戴夫,2773,0,35628
66,戰意,2663,3,30786
67,魔獸爭霸,2619,0,3044
68,模擬市民 系列,2556,1,863
69,黑神話 系列,2513,1,39114
70,仙劍奇俠傳 系列,2509,0,2417
71,決勝時刻,2490,2,5371
72,劍靈 Blade & Soul,2437,0,12980
73,逃離鴨科夫,2365,0,83580
74,戰爭雷霆（War Thunder）,2303,3,20947
75,RPG製作大師,2276,2,4918
76,阿爾比恩 Online,2220,4,27044
77,最後紀元 Last Epoch,2182,2,35693
78,Don't Starve,2100,4,23632
79,幕府將軍、全軍破敵系列,2046,0,4236
80,逸劍風雲決,1934,0,76881
81,千年戰爭 Aigis～一般版～,1888,0,27417
82,星露谷物語 Stardew Valley,1876,0,20774
83,火炬之光：無限,1860,1,74756
84,巫師 The Witcher 系列,1848,0,7364
85,鬼谷八荒,1818,2,70540
86,邊緣世界,1811,1,27313
87,巨商,1735,0,5079
88,激戰 2（Guild Wars 2 ）,1725,1,16901
89,歐洲美洲卡車模擬 系列,1714,1,16179
90,失落的方舟（Lost Ark）,1714,0,27410
91,星海爭霸,1699,0,3037
92,Cities: Skylines,1679,0,27991
93,對魔忍 RPG,1662,0,35303
94,吸血鬼倖存者,1622,0,74171
95,虹彩六號 系列,1567,0,1054
96,霧鎖王國,1558,0,77537
97,幻想三國誌 系列,1547,0,5088
98,騎馬與砍殺,1520,1,16393
99,約翰·卡本特 劇毒突擊隊,1514,0,77826
100,殭屍毀滅工程 Project Zomboid,1491,0,20202
101,立方救贖,1479,21,83517
102,A.V.A 戰地之王,1466,4,16618
103,Unlight,1461,5,20111
104,新天翼之鍊（TalesWeaver）,1445,0,5191
105,武林群俠傳 Online,1406,0,12118
106,方舟 系列,1391,0,28423
107,Terraria,1366,2,20172
108,明星志願 系列,1363,0,866
109,遺跡：來自灰燼,1359,0,34991
110,金庸群俠傳,1353,1,10859
111,新熱血江湖 Online,1341,0,8294
112,永恆冒險 Grand Chase Classic,1335,0,8948
113,永恆輪迴,1303,1,38217
114,魔獸世界：經典版,1279,0,36703
115,七日殺,1223,0,24608
116,夢之形,1214,0,82031
117,皇者天下,1203,0,38055
118,信喵之野望,1203,0,19881
119,Grim Dawn,1189,0,19441
120,新衝天跑,1184,4,9426
