rank,title,popularity,article,bsn
1,鳴潮,481975,267,74934
2,棕色塵埃 2,199030,58,76207
3,神魔之塔,140902,112,23805
4,異環,135119,161,80679
5,勝利女神：妮姬,96170,60,36390
6,SD 鋼彈 G 世代 永恆,87119,22,74906
7,明日方舟：終末地,75383,71,74604
8,原神,62320,42,36730
9,貓咪大戰爭（にゃんこ大戦争）,62049,4,23772
10,崩壞：星穹鐵道,59342,114,72822
11,絕區零,53385,51,74860
12,勇者鬥惡龍 破限亂鬥,44917,13,83661
13,怪物彈珠,43770,61,25052
14,蔚藍檔案,43643,21,38898
15,Fate/Grand Order,43062,26,26742
16,卡厄思夢境,31454,11,80099
17,天堂 Mobile,31221,7,25908
18,辟邪除妖 Variants Daphne,29684,9,70180
19,瑞利昂 (RELLION)：NPC 的生存記,23984,3,85516
20,Pokemon GO,22380,9,29659
21,星之救援者 StarSavior,21943,8,81995
22,三國志•戰略版,21383,17,36815
23,Monster Hunter Now,20536,7,77414
24,明日方舟,20368,19,33651
25,七騎士 RE:BIRTH,19411,9,79741
26,Pikmin Bloom,19275,7,72889
27,RO 仙境傳說：世界之旅,18730,8,83054
28,天堂 W,16743,4,71905
29,超異域公主連結☆Re:Dive,15051,46,30861
30,寶可夢集換式卡牌遊戲口袋版,14418,28,79688
31,龍村 3,14168,5,85385
32,傳說對決 Arena of Valor,13612,27,30518
33,碧藍航線,13499,5,32550
34,闇影詩章 Shadowverse,12223,5,29330
35,二重螺旋,12158,21,78855
36,煙雨江湖,11652,5,71402
37,少女前線 2：追放,11623,14,70502
38,超時空街球對決,11478,12,85216
39,楓之谷 M,11472,2,29461
40,鈴蘭之劍：爲這和平的世界,10862,13,71838
41,Pokémon Sleep,10424,50,36685
42,瑪奇 Mobile,10172,8,32564
43,賽馬娘Pretty Derby,9799,81,34421
44,第七史詩,9638,4,34880
45,杖劍傳說：坎斯汀之約,8748,0,80389
46,運氣拼輸贏,8605,3,80385
47,忘卻前夜 Morimens,8530,6,78829
48,天地劫 手機版,8174,6,38462
49,Another Eden：穿越時空的貓,8146,5,29220
50,楓之谷：放置冒險記,7663,1,82899
51,世界計畫 繽紛舞台！ feat. 初音未來,7421,2,37505
52,夢幻模擬戰 手機版,7373,3,33596
53,緋染天空 Heaven Burns Red,7088,5,37697
54,召喚圖板 Summons Board,6756,6,25691
55,MLB：9 局職棒 系列,6752,3,31114
56,心動小鎮,6539,5,75403
57,DRAGON BALL Z -七龍珠爆裂激戰-,6367,1,27096
58,荒野亂鬥,6312,0,32407
59,信長之野望 真戰,6262,20,82869
60,Bleach：刀鳴,6257,33,78017
61,最後的克勞迪亞,6209,3,35735
62,地牢深處 Dungeon Within,6130,2,85358
63,Rogue with the Dead - 亡途轉生,6095,1,81808
64,寒霜啟示錄,6074,1,76999
65,星塔旅人,6064,3,81566
66,藍色星原：旅謠,5837,1,79865
67,Limbus Company,5762,5,73052
68,女神異聞錄：夜幕魅影,5518,4,71034
69,點點英雄：骰子傳說,5414,0,85135
70,七大罪：Origin,5357,7,74141
71,逆水寒,5158,4,77001
72,權力遊戲：國王大道,5145,0,81266
73,碧藍幻想 系列,5125,7,25204
74,三國：謀定天下,4324,8,83812
75,弓箭傳說 系列,4267,9,36683
76,卡皮巴拉 Go,4245,4,81254
77,MLB 勁旅對決,4193,3,77583
78,劍與遠征：啟程,4114,1,75975
79,魔靈召喚,4077,2,26380
80,Kingshot,4067,1,82382
81,戰雙帕彌什,4003,4,37463
82,RO 新世代：攜手同行,3992,1,37030
83,XXL 猛漢町,3985,0,80107
84,嘟嘟臉惡作劇,3934,1,78781
85,重返未來：1999,3791,2,75028
86,骷髏要稱王,3682,0,85223
87,NBA 王朝崛起,3650,0,85221
88,龍族拼圖 Puzzle & Dragons,3645,0,22153
89,鎖鏈戰記 CHAIN CHRONICLE,3623,1,24520
90,無盡輪迴：鬼域摸金,3534,0,85166
91,寶可夢大師,3384,0,36673
92,魔法少女小圓 Magia Exedra（原：魔法紀錄）,3267,2,31057
93,鋼嵐,3264,3,78998
94,英雄聯盟：激鬥峽谷,3229,2,37459
95,英雄聯盟：聯盟戰棋,3169,1,38053
96,英雄傳說 卡卡布三部曲,3148,2,80736
97,遊戲王 決鬥聯盟,3090,1,29618
98,RAID : Shadow Legends,3075,3,36208
99,飄流幻境 Re：星之方舟,2970,1,82442
100,全境封鎖：曙光,2956,3,75244
101,新夢境連結 R,2904,1,37439
102,薑餅人王國,2880,3,70199
103,白貓 Project,2845,1,26686
104,咒術迴戰 幻影夜行,2733,1,71515
105,塵白禁域,2725,1,72111
106,緋紅的神約 Echocalypse,2722,0,75058
107,守望傳說 Guardian Tales,2681,3,38113
108,勇者來開團,2655,0,84046
109,我獨自升級：ARISE,2645,2,77218
110,魔御：STAR DIVE,2472,1,81457
111,Dungeon Slasher,2456,1,79453
112,蔚藍星球：國王很忙,2449,0,83538
113,部落衝突：皇室戰爭,2443,0,29712
114,問答 RPG 魔法使與黑貓維茲,2414,1,25730
115,全明星街球派對,2392,1,79697
116,我想成為影之強者！Master of Garden,2339,5,75993
117,鬼雄三國：主公有夠鬼,2288,1,85099
118,同盟塔防戰,2246,3,81508
119,暗黑破壞神：永生不朽,2240,1,35531
120,七大罪：光與暗之交戰,2208,2,34342
