rank,title,popularity,article,bsn
1,鳴潮,483877,301,74934
2,神魔之塔,147902,197,23805
3,棕色塵埃 2,134197,46,76207
4,異環,103106,124,80679
5,SD 鋼彈 G 世代 永恆,90960,34,74906
6,原神,90264,56,36730
7,絕區零,67379,32,74860
8,崩壞：星穹鐵道,59086,46,72822
9,勝利女神：妮姬,54584,58,36390
10,怪物彈珠,53291,29,25052
11,貓咪大戰爭（にゃんこ大戦争）,49681,5,23772
12,蔚藍檔案,44636,22,38898
13,超異域公主連結☆Re:Dive,44272,45,30861
14,Fate/Grand Order,42289,28,26742
15,明日方舟：終末地,37301,30,74604
16,天堂 Mobile,36746,11,25908
17,卡厄思夢境,33378,9,80099
18,勇者鬥惡龍 破限亂鬥,33308,17,83661
19,明日方舟,29638,21,33651
20,辟邪除妖 Variants Daphne,26076,10,70180
21,瑞利昂 (RELLION)：NPC 的生存記,23228,5,85516
22,Pokemon GO,22019,5,29659
23,藍色星原：旅謠,21882,27,79865
24,龍村 3,21253,14,85385
25,天堂 W,18289,3,71905
26,Pikmin Bloom,17017,8,72889
27,星之救援者 StarSavior,16564,5,81995
28,寶可夢集換式卡牌遊戲口袋版,16542,31,79688
29,RO 仙境傳說：世界之旅,16099,3,83054
30,夢幻模擬戰 手機版,15152,6,33596
31,三國志•戰略版,14365,8,36815
32,闇影詩章 Shadowverse,14105,6,29330
33,Monster Hunter Now,13612,3,77414
34,楓之谷 M,13368,5,29461
35,傳說對決 Arena of Valor,12935,8,30518
36,像素深淵,12025,14,85250
37,少女前線 2：追放,11398,40,70502
38,煙雨江湖,10998,2,71402
39,賽馬娘Pretty Derby,10523,73,34421
40,碧藍航線,10418,2,32550
41,杖劍傳說：坎斯汀之約,9565,4,80389
42,碧藍幻想 系列,9538,16,25204
43,七騎士 RE:BIRTH,9473,12,79741
44,Pokémon Sleep,9418,24,36685
45,Rogue with the Dead - 亡途轉生,9187,3,81808
46,最後的克勞迪亞,8997,2,35735
47,楓之谷：放置冒險記,8562,1,82899
48,女神異聞錄：夜幕魅影,8135,5,71034
49,二重螺旋,8000,8,78855
50,運氣拼輸贏,7237,3,80385
51,Another Eden：穿越時空的貓,7151,2,29220
52,寒霜啟示錄,6813,0,76999
53,忘卻前夜 Morimens,6793,8,78829
54,第七史詩,6679,1,34880
55,RO 新世代：攜手同行,6601,1,37030
56,荒野亂鬥,6498,2,32407
57,點點英雄：骰子傳說,6234,0,85135
58,嘟嘟臉惡作劇,6161,6,78781
59,克魯賽德戰記 Crusaders Quest,6145,5,27586
60,Kingshot,6017,22,82382
61,天地劫 手機版,6011,1,38462
62,MLB：9 局職棒 系列,5996,5,31114
63,XXL 猛漢町,5965,4,80107
64,信長之野望 真戰,5817,6,82869
65,緋染天空 Heaven Burns Red,5757,4,37697
66,DRAGON BALL Z -七龍珠爆裂激戰-,5756,3,27096
67,Limbus Company,5745,4,73052
68,權力遊戲：國王大道,5704,6,81266
69,鈴蘭之劍：爲這和平的世界,5678,1,71838
70,星塔旅人,5646,2,81566
71,心動小鎮,5516,3,75403
72,塵白禁域,5022,0,72111
73,逆水寒,4801,1,77001
74,召喚圖板 Summons Board,4749,12,25691
75,超時空街球對決,4670,6,85216
76,重返未來：1999,4600,1,75028
77,問答 RPG 魔法使與黑貓維茲,4545,6,25730
78,龍族拼圖 Puzzle & Dragons,4441,1,22153
79,魔靈召喚,4425,4,26380
80,白貓 Project,4366,1,26686
81,卡皮巴拉 Go,4227,1,81254
82,地牢深處 Dungeon Within,4110,0,85358
83,世界計畫 繽紛舞台！ feat. 初音未來,4043,0,37505
84,三國：謀定天下,3982,0,83812
85,MLB 勁旅對決,3888,5,77583
86,英雄傳說 卡卡布三部曲,3820,5,80736
87,歧路旅人：大陸的霸者,3777,0,36225
88,忍者喵喵：保衛村莊,3731,3,80326
89,遊戲王 決鬥聯盟,3615,7,29618
90,復活邪神 Re ; universe,3509,2,35284
91,骷髏要稱王,3474,1,85223
92,遺忘之劍,3453,2,80652
93,弓箭傳說 系列,3440,0,36683
94,英雄聯盟：聯盟戰棋,3429,1,38053
95,寶可夢大師,3304,2,36673
96,瑪奇 Mobile,3301,5,32564
97,劍與遠征：啟程,3241,0,75975
98,守望傳說 Guardian Tales,3169,1,38113
99,鎖鏈戰記 CHAIN CHRONICLE,3087,1,24520
100,同盟塔防戰,3045,4,81508
101,Evil Hunter Tycoon 獵魔村物語,3012,0,38066
102,Bleach：刀鳴,2953,7,78017
103,獵人 HUNTER×HUNTER NEN×SURVIVOR,2936,3,83777
104,閃電十一人 交鋒,2901,8,84536
105,救世者之樹M,2877,1,74968
106,我想成為影之強者！Master of Garden,2769,0,75993
107,鋼嵐,2761,8,78998
108,飄流幻境 Re：星之方舟,2751,2,82442
109,無盡輪迴：鬼域摸金,2751,3,85166
110,戰雙帕彌什,2692,3,37463
111,RAID : Shadow Legends,2673,2,36208
112,暗黑破壞神：永生不朽,2628,1,35531
113,RO仙境傳說：守護永恆的愛,2606,0,28924
114,薑餅人王國,2604,0,70199
115,Dungeon Slasher,2572,1,79453
116,咒術迴戰 幻影夜行,2514,2,71515
117,緋紅的神約 Echocalypse,2413,0,75058
118,NBA 王朝崛起,2300,0,85221
119,勇者來開團,2263,0,84046
120,七大罪：Origin,2237,1,74141
