rank,title,popularity,article,bsn
1,新楓之谷,263829,81,7650
2,新楓之谷：經典版,199931,77,85994
3,MapleStory Worlds,100971,29,79354
4,英雄聯盟 League of Legends,65849,454,17532
5,暗黑破壞神 4,61715,49,75105
6,WOW 魔獸世界,61122,64,5219
7,暗黑破壞神,52431,129,742
8,RO 仙境傳說 Online,51826,6,4212
9,Final Fantasy XIV,43758,34,17608
10,燕雲十六聲,43176,45,75703
11,鬥陣特攻,38996,49,27362
12,天堂：經典版,35632,19,84452
13,SpiritVale,34133,7,85861
14,黑色沙漠 BLACK DESERT,33564,13,19017
15,流亡黯道 PoE 2,29338,18,82273
16,流亡黯道 Path of Exile,28157,7,18966
17,幻世錄 系列,22800,35,3490
18,AION2,18164,13,82913
19,幻獸帕魯,17178,4,71458
20,戰犬行動,16088,16,84714
21,Minecraft 我的世界（當個創世神）,14598,40,18673
22,希望戀曲 Online,13091,3,18041
23,新瑪奇 Mabinogi,11508,0,7422
24,活俠傳,10894,0,73317
25,爐石戰記,10643,10,24044
26,赤血沙漠,10620,7,37615
27,締造者：放逐之境,9819,5,81468
28,Garena 三角洲行動,9740,14,78342
29,RO 仙境傳說 Online：樂園,9658,2,83142
30,亂 2 Online,9114,0,5270
31,Once Human,8652,2,78260
32,瓦爾海姆,8550,4,38700
33,特戰英豪,8314,5,38093
34,魔獸爭霸,7604,8,3044
35,三國志 系列,7330,5,6331
36,電馭叛客 2077,6774,0,23379
37,新瑪奇英雄傳,6753,5,16583
38,戰艦世界 World of Warships,6578,6,21052
39,天使之戀Online 國際版,6564,5,9734
40,雀魂麻將majsoul,6189,4,36476
41,潛水員戴夫,6016,0,35628
42,APEX 英雄,5973,1,36072
43,戰鎚：40K 系列（Warhammer:40000）,5867,1,7506
44,天堂Lineage,5193,2,842
45,CS Online﹝絕對武力﹞,5171,1,11902
46,暴雪英霸,5117,10,25199
47,龍之劍：覺醒,4931,1,76636
48,世紀帝國 系列,4893,5,1122
49,勇 Online,4827,0,11712
50,Dead by Daylight（黎明死線）,4629,2,29919
51,柏德之門 系列,4415,0,2954
52,Warframe,4367,8,22797
53,黑神話 系列,4131,5,39114
54,魔力寶貝,4035,1,2577
55,TBH: 塔斯克巴·英雄,4005,1,85631
56,星海爭霸,3681,21,3037
57,天國降臨：救贖 系列,3527,0,30945
58,賽爾號,3465,4,18072
59,絕地求生 PUBG,3303,0,30630
60,飄流幻境 Online,3246,2,8897
61,艾爾之光,3094,1,12259
62,暗黑破壞神 3,3008,0,21400
63,魔獸世界：經典版,2974,0,36703
64,巫師 The Witcher 系列,2937,2,7364
65,黎明行者之血,2933,3,79458
66,殭屍毀滅工程 Project Zomboid,2891,3,20202
67,天外Online,2766,1,6784
68,第一繼承者,2759,1,71782
69,戰車世界 World of Tanks,2637,0,18214
70,Soul's Remnant,2516,3,86136
71,Grim Dawn,2501,1,19441
72,大俠立志傳,2415,0,76900
73,戰地風雲,2385,2,4220
74,艦隊 Collection,2382,2,24698
75,武林同萌傳Online,2330,0,6960
76,吸血鬼倖存者,2290,0,74171
77,三國鼎立 Online,2284,0,12613
78,異塵餘生 系列,2225,2,2023
79,Core Keeper,2211,0,74451
80,上古卷軸 系列(The Elder Scrolls),2098,1,2526
81,七日殺,2037,0,24608
82,戰慄時空之絕對武力( CS ),1988,2,1473
83,激戰 2（Guild Wars 2 ）,1962,4,16901
84,逸劍風雲決,1920,0,76881
85,空洞騎士  系列,1852,0,27487
86,戰意,1852,0,30786
87,阿爾比恩 Online,1786,3,27044
88,龍胤立志傳,1774,2,84973
89,RPG製作大師,1734,2,4918
90,霧鎖王國,1730,0,77537
91,三國群英傳Online,1641,2,6777
92,逃離塔科夫,1592,1,29943
93,幕府將軍、全軍破敵系列,1566,1,4236
94,永恆冒險 Grand Chase Classic,1565,0,8948
95,鬼谷八荒,1544,0,70540
96,騎馬與砍殺,1529,2,16393
97,金庸群俠傳,1528,0,10859
98,漫威爭鋒,1515,0,79940
99,千年戰爭 Aigis～一般版～,1499,2,27417
100,東方Project 系列,1419,7,10039
101,疾風之刃Kritika Online,1413,2,19099
102,邊緣世界,1401,0,27313
103,戰爭雷霆（War Thunder）,1385,0,20947
104,地城拓荒,1368,0,84919
105,星露谷物語 Stardew Valley,1296,0,20774
106,逃離鴨科夫,1293,1,83580
107,搞鬼 Online（Ghost）,1186,0,9753
108,方舟 系列,1175,0,28423
109,決勝時刻,1167,0,5371
110,仙劍奇俠傳 系列,1166,0,2417
111,武林群俠傳 Online,1161,0,12118
112,三國群英傳 單機系列,1158,0,3204
113,永恆輪迴,1154,1,38217
114,蘇丹的遊戲,1151,0,80841
115,A.V.A 戰地之王,1143,0,16618
116,Slay the Spire,1121,0,33661
117,火炬之光：無限,1104,0,74756
118,虹彩六號 系列,1084,1,1054
119,石器時代 系列,1079,0,1571
120,劍靈 Blade & Soul,1079,2,12980
