rank,title,popularity,article,bsn
1,天堂：經典版,330950,342,84452
2,MapleStory Worlds,197167,39,79354
3,Final Fantasy XIV,182535,122,17608
4,新楓之谷,179927,64,7650
5,暗黑破壞神,111297,370,742
6,燕雲十六聲,107576,97,75703
7,流亡黯道 Path of Exile,104108,35,18966
8,赤血沙漠,88654,219,37615
9,AION2,71398,38,82913
10,RO 仙境傳說 Online,47842,4,4212
11,英雄聯盟 League of Legends,45562,44,17532
12,黑色沙漠 BLACK DESERT,35383,17,19017
13,龍胤立志傳,32777,20,84973
14,WOW 魔獸世界,29130,20,5219
15,暗黑破壞神 4,24647,9,75105
16,Slay the Spire,23754,3,33661
17,Minecraft 我的世界（當個創世神）,18276,34,18673
18,天堂Lineage,15852,2,842
19,RO 仙境傳說 Online：樂園,13253,2,83142
20,爐石戰記,11720,13,24044
21,最後紀元 Last Epoch,10969,3,35693
22,Garena 三角洲行動,10415,7,78342
23,雀魂麻將majsoul,9789,2,36476
24,新瑪奇 Mabinogi,9398,2,7422
25,Warframe,9119,15,22797
26,鬥陣特攻,8151,4,27362
27,APEX 英雄,8115,5,36072
28,電馭叛客 2077,7730,0,23379
29,天國降臨：救贖 系列,7558,1,30945
30,戰鎚：40K 系列（Warhammer:40000）,7362,2,7506
31,柏德之門 系列,7218,1,2954
32,暗黑破壞神 3,6532,1,21400
33,戰艦世界 World of Warships,6143,1,21052
34,幻獸帕魯,6080,3,71458
35,CS Online﹝絕對武力﹞,5739,2,11902
36,新瑪奇英雄傳,5591,4,16583
37,活俠傳,5511,3,73317
38,希望戀曲 Online,5440,1,18041
39,Dead by Daylight（黎明死線）,5075,2,29919
40,戰車世界 World of Tanks,4766,9,18214
41,Once Human,4532,2,78260
42,魔力寶貝,4302,0,2577
43,潛水員戴夫,4257,0,35628
44,天外Online,4124,0,6784
45,大俠立志傳,3933,0,76900
46,流亡黯道 PoE 2,3680,0,82273
47,世紀帝國 系列,3641,0,1122
48,武林同萌傳Online,3592,0,6960
49,空洞騎士  系列,3509,1,27487
50,戰意,3505,0,30786
51,飄流幻境 Online,3501,0,8897
52,戰地風雲,3499,4,4220
53,上古卷軸 系列(The Elder Scrolls),3478,0,2526
54,戰慄時空之絕對武力( CS ),3436,8,1473
55,異塵餘生 系列,3268,2,2023
56,Core Keeper,3258,0,74451
57,永無寧日,3118,1,79196
58,魔獸爭霸,2949,0,3044
59,星露谷物語 Stardew Valley,2932,0,20774
60,特戰英豪,2902,1,38093
61,三國志 系列,2864,2,6331
62,黑神話 系列,2832,2,39114
63,艾爾之光,2814,0,12259
64,逃離鴨科夫,2798,1,83580
65,艦隊 Collection,2704,0,24698
66,絕地求生 PUBG,2700,1,30630
67,逸劍風雲決,2623,0,76881
68,阿爾比恩 Online,2586,0,27044
69,石器時代 系列,2423,0,1571
70,第一繼承者,2411,2,71782
71,巫師 The Witcher 系列,2404,1,7364
72,夢之形,2367,0,82031
73,劍靈 Blade & Soul,2254,3,12980
74,邊緣世界,2243,2,27313
75,鬼谷八荒,2218,0,70540
76,歐洲美洲卡車模擬 系列,2176,2,16179
77,新天堂II,2170,0,5264
78,對魔忍特遣隊,2166,5,84391
79,失落的方舟（Lost Ark）,2101,1,27410
80,巨商,2077,0,5079
81,霧鎖王國,2076,0,77537
82,RPG製作大師,2061,0,4918
83,火炬之光：無限,2005,0,74756
84,方舟 系列,2002,0,28423
85,漫威爭鋒,1980,3,79940
86,御城收藏,1978,1,26608
87,戰爭雷霆（War Thunder）,1953,2,20947
88,仙劍奇俠傳 系列,1866,0,2417
89,吸血鬼倖存者,1841,0,74171
90,黑帝斯,1815,0,35739
91,金庸群俠傳,1811,0,10859
92,模擬市民 系列,1770,0,863
93,騎馬與砍殺,1755,1,16393
94,Stoneshard,1739,2,38794
95,決勝時刻,1733,0,5371
96,對魔忍 RPG,1724,1,35303
97,幕府將軍、全軍破敵系列,1720,0,4236
98,殭屍毀滅工程 Project Zomboid,1709,3,20202
99,童話 Online,1646,0,4211
100,七日殺,1623,0,24608
101,遺跡：來自灰燼,1602,0,34991
102,天使之戀Online 國際版,1587,1,9734
103,虹彩六號 系列,1583,0,1054
104,R.E.P.O.,1573,0,82396
105,Cities: Skylines,1550,1,27991
106,明星志願 系列,1545,0,866
107,永恆冒險 Grand Chase Classic,1532,0,8948
108,皇者天下,1513,4,38055
109,Terraria,1513,1,20172
110,激戰 2（Guild Wars 2 ）,1483,0,16901
111,Crusader Kings,1445,0,19480
112,Unlight,1439,7,20111
113,東方Project 系列,1435,4,10039
114,星海爭霸,1416,1,3037
115,新熱血江湖 Online,1373,3,8294
116,魔力寶貝：永恆初心,1342,1,70151
117,武林群俠傳 Online,1315,0,12118
118,Grim Dawn,1306,0,19441
119,垂死之光（Dying Light）系列,1291,1,24340
120,Don't Starve,1291,0,23632
