rank,title,popularity,article,bsn
1,新楓之谷：經典版,404572,203,85994
2,新楓之谷,382595,126,7650
3,MapleStory Worlds,101016,18,79354
4,RO 仙境傳說 Online,54962,17,4212
5,Final Fantasy XIV,45750,32,17608
6,英雄聯盟 League of Legends,44014,28,17532
7,天堂：經典版,41484,18,84452
8,燕雲十六聲,39401,42,75703
9,暗黑破壞神,35188,73,742
10,SpiritVale,34025,2,85861
11,流亡黯道 PoE 2,32297,10,82273
12,黑色沙漠 BLACK DESERT,31660,10,19017
13,流亡黯道 Path of Exile,28788,10,18966
14,AION2,23054,16,82913
15,WOW 魔獸世界,20669,24,5219
16,幻獸帕魯,16373,5,71458
17,幻世錄 系列,15579,24,3490
18,暗黑破壞神 4,13936,1,75105
19,希望戀曲 Online,13502,10,18041
20,三國志 系列,11744,14,6331
21,Minecraft 我的世界（當個創世神）,11397,48,18673
22,新瑪奇 Mabinogi,11260,1,7422
23,瓦爾海姆,10817,6,38700
24,活俠傳,10173,4,73317
25,亂 2 Online,10080,0,5270
26,Garena 三角洲行動,10046,11,78342
27,絕地求生 PUBG,9746,1,30630
28,鬥陣特攻,9425,6,27362
29,戰艦世界 World of Warships,9404,8,21052
30,赤血沙漠,9068,7,37615
31,RO 仙境傳說 Online：樂園,7583,3,83142
32,戰犬行動,7439,8,84714
33,Once Human,7365,7,78260
34,新瑪奇英雄傳,6891,4,16583
35,天使之戀Online 國際版,6699,3,9734
36,戰鎚：40K 系列（Warhammer:40000）,5928,3,7506
37,艦隊 Collection,5816,2,24698
38,特戰英豪,5523,5,38093
39,天堂Lineage,5076,1,842
40,爐石戰記,4823,0,24044
41,TBH: 塔斯克巴·英雄,4700,1,85631
42,APEX 英雄,4662,1,36072
43,Warframe,4613,9,22797
44,世紀帝國 系列,4578,0,1122
45,勇 Online,4569,0,11712
46,潛水員戴夫,4504,0,35628
47,電馭叛客 2077,4415,0,23379
48,Dead by Daylight（黎明死線）,4246,5,29919
49,CS Online﹝絕對武力﹞,4104,3,11902
50,第一繼承者,4004,5,71782
51,魔力寶貝,3803,1,2577
52,黑神話 系列,3646,2,39114
53,柏德之門 系列,3449,0,2954
54,賽爾號,3413,4,18072
55,龍之劍：覺醒,3228,1,76636
56,戰車世界 World of Tanks,3208,1,18214
57,疾風之刃Kritika Online,3194,2,19099
58,雀魂麻將majsoul,3111,2,36476
59,武林同萌傳Online,2994,2,6960
60,殭屍毀滅工程 Project Zomboid,2956,6,20202
61,飄流幻境 Online,2796,0,8897
62,艾爾之光,2796,1,12259
63,締造者：放逐之境,2670,2,81468
64,Soul's Remnant,2618,3,86136
65,天國降臨：救贖 系列,2612,1,30945
66,Grim Dawn,2570,1,19441
67,漫威爭鋒,2484,0,79940
68,戰地風雲,2313,2,4220
69,巫師 The Witcher 系列,2288,0,7364
70,天外Online,2132,2,6784
71,大俠立志傳,2105,0,76900
72,激戰 2（Guild Wars 2 ）,2079,1,16901
73,黎明行者之血,2075,1,79458
74,上古卷軸 系列(The Elder Scrolls),2062,2,2526
75,戰慄時空之絕對武力( CS ),2032,1,1473
76,魔獸爭霸,1995,0,3044
77,Core Keeper,1928,1,74451
78,戰意,1917,1,30786
79,三國鼎立 Online,1892,1,12613
80,異塵餘生 系列,1881,2,2023
81,阿爾比恩 Online,1869,10,27044
82,逃離塔科夫,1812,3,29943
83,永恆冒險 Grand Chase Classic,1790,0,8948
84,吸血鬼倖存者,1749,1,74171
85,千年戰爭 Aigis～一般版～,1714,1,27417
86,東方Project 系列,1656,8,10039
87,失落的方舟（Lost Ark）,1654,1,27410
88,蘇丹的遊戲,1578,1,80841
89,空洞騎士  系列,1577,1,27487
90,七日殺,1551,0,24608
91,龍胤立志傳,1516,1,84973
92,決勝時刻,1476,2,5371
93,霧鎖王國,1472,0,77537
94,戰爭雷霆（War Thunder）,1385,0,20947
95,邊緣世界,1382,0,27313
96,暗黑破壞神 3,1353,1,21400
97,幕府將軍、全軍破敵系列,1341,1,4236
98,劍靈 Blade & Soul,1328,6,12980
99,RPG製作大師,1308,2,4918
100,仙劍奇俠傳 系列,1247,0,2417
101,魔獸世界：經典版,1236,0,36703
102,騎馬與砍殺,1204,1,16393
103,星露谷物語 Stardew Valley,1133,0,20774
104,逸劍風雲決,1124,0,76881
105,三國群英傳Online,1124,0,6777
106,逃離鴨科夫,1098,1,83580
107,星海爭霸,1097,3,3037
108,武林群俠傳 Online,1096,0,12118
109,鬼谷八荒,1092,0,70540
110,對魔忍 RPG,1064,0,35303
111,火炬之光：無限,1032,0,74756
112,方舟 系列,1010,0,28423
113,封印者：CLOSERS,1010,0,23655
114,巨商,1002,0,5079
115,永恆輪迴,983,0,38217
116,A.V.A 戰地之王,970,1,16618
117,文明帝國 系列,963,0,5114
118,異形：特戰菁英,957,5,70720
119,搞鬼 Online（Ghost）,956,0,9753
120,金庸群俠傳,945,0,10859
