rank,title,popularity,article,bsn
1,SD 鋼彈 G 世代 永恆,164650,67,74906
2,鳴潮,155319,69,74934
3,棕色塵埃 2,146285,56,76207
4,嘟嘟臉惡作劇,128861,41,78781
5,明日方舟：終末地,121887,59,74604
6,怪物彈珠,118926,64,25052
7,勝利女神：妮姬,86048,247,36390
8,星之救援者 StarSavior,86004,47,81995
9,絕區零,83399,83,74860
10,RO 仙境傳說：世界之旅,79701,28,83054
11,RO 仙境傳說：愛如初見 Classic,77498,210,84500
12,貓咪大戰爭（にゃんこ大戦争）,72070,3,23772
13,原神,62453,37,36730
14,神魔之塔,53946,58,23805
15,崩壞：星穹鐵道,51055,31,72822
16,天堂 Mobile,50205,11,25908
17,辟邪除妖 Variants Daphne,47946,23,70180
18,七大罪：Origin,44453,32,74141
19,Fate/Grand Order,43054,22,26742
20,鐳明閃擊,40244,76,80864
21,Pokemon GO,34377,20,29659
22,寶可夢集換式卡牌遊戲口袋版,28312,82,79688
23,卡厄思夢境,26988,12,80099
24,心動小鎮,26894,13,75403
25,Monster Hunter Now,24627,11,77414
26,Pikmin Bloom,23734,12,72889
27,蔚藍檔案,22351,8,38898
28,明日方舟,22137,16,33651
29,魔法少女小圓 Magia Exedra（原：魔法紀錄）,20593,46,31057
30,第七史詩,20349,13,34880
31,闇影詩章 Shadowverse,19508,13,29330
32,七騎士 RE:BIRTH,17825,13,79741
33,RO仙境傳說：愛如初見（Ragnarok ORIGIN）,17422,0,37657
34,天堂 W,16353,3,71905
35,MLB：9 局職棒 系列,16324,12,31114
36,傳說對決 Arena of Valor,15258,12,30518
37,楓之谷 M,14687,2,29461
38,緋染天空 Heaven Burns Red,14595,32,37697
39,三國志•戰略版,14574,5,36815
40,煙雨江湖,13581,9,71402
41,寶可夢大師,13350,6,36673
42,少女前線 2：追放,13272,12,70502
43,碧藍航線,12554,7,32550
44,女神異聞錄：夜幕魅影,12324,6,71034
45,超異域公主連結☆Re:Dive,11762,20,30861
46,世界計畫 繽紛舞台！ feat. 初音未來,11443,4,37505
47,DISSIDIA DUELLUM FINAL FANTASY,10859,4,83889
48,勇者來開團,10373,2,84046
49,VAMPIR：血之繼承者,9567,2,83065
50,杖劍傳說：坎斯汀之約,9091,4,80389
51,碧藍幻想 系列,8987,15,25204
52,英雄聯盟：激鬥峽谷,8858,3,37459
53,魔靈召喚,8687,1,26380
54,Another Eden：穿越時空的貓,8554,6,29220
55,賽馬娘Pretty Derby,8498,8,34421
56,荒野亂鬥,8053,5,32407
57,最後的克勞迪亞,7828,5,35735
58,MLB 勁旅對決,7754,8,77583
59,塵白禁域,7524,1,72111
60,運氣拼輸贏,6919,0,80385
61,夢幻模擬戰 手機版,6903,1,33596
62,星塔旅人,6777,2,81566
63,信長之野望 真戰,6644,6,82869
64,天堂 2 M,6643,3,33316
65,楓之谷：放置冒險記,6551,0,82899
66,咒術迴戰 幻影夜行,6342,3,71515
67,三國：謀定天下,6328,0,83812
68,逆水寒,6168,2,77001
69,Limbus Company,6124,2,73052
70,Kingshot,6107,5,82382
71,重返未來：1999,6030,4,75028
72,鈴蘭之劍：爲這和平的世界,5960,2,71838
73,Pokémon Sleep,5818,16,36685
74,忍者喵喵：保衛村莊,5439,5,80326
75,薑餅人王國,5418,1,70199
76,守望傳說 Guardian Tales,5201,4,38113
77,英雄傳說 卡卡布三部曲,4985,6,80736
78,蔚藍星球：國王很忙,4943,5,83538
79,寒霜啟示錄,4832,0,76999
80,同盟塔防戰,4799,4,81508
81,咻咻史萊姆,4737,4,84749
82,遺忘之劍,4667,0,80652
83,劍與遠征：啟程,4561,2,75975
84,新三國志曹操傳,4529,2,83073
85,LINE Rangers 銀河特攻隊,4520,2,25967
86,天地劫 手機版,4468,9,38462
87,DRAGON BALL Z -七龍珠爆裂激戰-,4455,5,27096
88,龍族拼圖 Puzzle & Dragons,4374,1,22153
89,卡皮巴拉 Go,4370,1,81254
90,XXL 猛漢町,4174,1,80107
91,決勝之心,4113,1,84753
92,異環,3984,12,80679
93,Rogue with the Dead - 亡途轉生,3980,0,81808
94,英雄聯盟：聯盟戰棋,3929,5,38053
95,遊戲王 決鬥聯盟,3831,2,29618
96,我想成為影之強者！Master of Garden,3814,2,75993
97,洛克王國,3798,1,73534
98,二重螺旋,3700,4,78855
99,全民打棒球 Pro,3666,3,39283
100,RO 新世代：攜手同行,3639,1,37030
101,RAID : Shadow Legends,3633,2,36208
102,召喚圖板 Summons Board,3582,1,25691
103,全明星街球派對,3417,9,79697
104,RO 仙境傳說：守護永恆的愛 Classic,3255,0,82344
105,Bleach：刀鳴,3066,3,78017
106,弓箭傳說 系列,3032,5,36683
107,石器時代：放置冒險,3003,1,83082
108,崩壞 3rd,2924,4,31066
109,部落衝突：皇室戰爭,2849,0,29712
110,我獨自升級：ARISE,2787,4,77218
111,歧路旅人：大陸的霸者,2771,2,36225
112,獵人 HUNTER×HUNTER NEN×SURVIVOR,2747,1,83777
113,Last Origin,2727,0,36224
114,忘卻前夜 Morimens,2695,0,78829
115,Hero Wars,2691,8,38273
116,境界守望者 Watcher of Realms,2673,0,78165
117,鎖鏈戰記 CHAIN CHRONICLE,2669,1,24520
118,希望 M ON CROSS,2667,2,84558
119,Evil Hunter Tycoon 獵魔村物語,2665,1,38066
120,黑色沙漠 MOBILE,2618,1,32841
