rank,title,popularity,article,bsn
1,新楓之谷,493346,309,7650
2,MapleStory Worlds,314018,108,79354
3,天堂：經典版,113634,166,84452
4,天使之戀Online 國際版,108882,48,9734
5,流亡黯道 PoE 2,88013,35,82273
6,燕雲十六聲,84818,119,75703
7,Final Fantasy XIV,80981,76,17608
8,英雄聯盟 League of Legends,53473,50,17532
9,RO 仙境傳說 Online,42347,5,4212
10,暗黑破壞神,38723,66,742
11,AION2,36414,33,82913
12,暗黑破壞神 4,27782,7,75105
13,流亡黯道 Path of Exile,27700,0,18966
14,黑色沙漠 BLACK DESERT,24443,10,19017
15,TBH: 塔斯克巴·英雄,20643,12,85631
16,Minecraft 我的世界（當個創世神）,19422,35,18673
17,潛水員戴夫,19275,2,35628
18,WOW 魔獸世界,17328,9,5219
19,Dead by Daylight（黎明死線）,16981,6,29919
20,新瑪奇 Mabinogi,12920,3,7422
21,電馭叛客 2077,11598,0,23379
22,CS Online﹝絕對武力﹞,9882,9,11902
23,新衝天跑,9435,3,9426
24,戰鎚：40K 系列（Warhammer:40000）,9300,8,7506
25,幻獸帕魯,8695,4,71458
26,APEX 英雄,8098,4,36072
27,鬥陣特攻,7950,7,27362
28,RO 仙境傳說 Online：樂園,7734,4,83142
29,天堂Lineage,7622,1,842
30,Garena 三角洲行動,7447,5,78342
31,希望戀曲 Online,6924,1,18041
32,Warframe,6824,10,22797
33,新瑪奇英雄傳,6031,4,16583
34,戰艦世界 World of Warships,5671,2,21052
35,爐石戰記,5427,3,24044
36,活俠傳,5343,0,73317
37,赤血沙漠,5195,0,37615
38,柏德之門 系列,4813,0,2954
39,飄流幻境 Online,4762,1,8897
40,Once Human,4332,0,78260
41,大俠立志傳,4185,0,76900
42,戰慄時空之絕對武力( CS ),3780,6,1473
43,太吾繪卷,3739,3,35304
44,魔獸爭霸,3693,1,3044
45,戰爭雷霆（War Thunder）,3646,4,20947
46,魔力寶貝,3628,0,2577
47,世紀帝國 系列,3562,0,1122
48,天國降臨：救贖 系列,3545,0,30945
49,特戰英豪,3516,0,38093
50,巨商,3488,2,5079
51,Freestyle: Reboot,3483,7,85300
52,戰意,3420,0,30786
53,戰車世界 World of Tanks,3302,3,18214
54,暗黑破壞神 3,3255,1,21400
55,武林同萌傳Online,3023,0,6960
56,天外Online,2971,0,6784
57,戰地風雲,2855,1,4220
58,三國志 系列,2840,0,6331
59,第一繼承者,2784,0,71782
60,絕地求生 PUBG,2774,4,30630
61,艦隊 Collection,2704,1,24698
62,雀魂麻將majsoul,2700,1,36476
63,激戰 2（Guild Wars 2 ）,2672,2,16901
64,巫師 The Witcher 系列,2671,1,7364
65,Don't Starve,2627,0,23632
66,艾爾之光,2550,0,12259
67,異塵餘生 系列,2545,5,2023
68,上古卷軸 系列(The Elder Scrolls),2383,0,2526
69,漫威爭鋒,2328,1,79940
70,龍胤立志傳,2267,2,84973
71,羅馬拓荒錄,2218,0,85018
72,摩爾莊園,2171,0,16735
73,締造者：放逐之境,2084,9,81468
74,亂 2 Online,1961,1,5270
75,RPG製作大師,1884,0,4918
76,黑神話 系列,1882,0,39114
77,阿爾比恩 Online,1807,4,27044
78,逃離鴨科夫,1804,1,83580
79,石器時代 系列,1783,0,1571
80,空洞騎士  系列,1769,0,27487
81,劍靈 Blade & Soul,1766,0,12980
82,MECCHA CHAMELEON,1722,3,85756
83,鬼谷八荒,1706,0,70540
84,邊緣世界,1696,1,27313
85,逸劍風雲決,1675,1,76881
86,逃離塔科夫,1668,1,29943
87,Core Keeper,1657,0,74451
88,幕府將軍、全軍破敵系列,1655,2,4236
89,失落的方舟（Lost Ark）,1644,0,27410
90,Slay the Spire,1633,0,33661
91,千年戰爭 Aigis～一般版～,1617,1,27417
92,永恆輪迴,1554,2,38217
93,金庸群俠傳,1540,2,10859
94,方舟 系列,1532,1,28423
95,背包夥伴,1509,10,85261
96,Oxygen Not Included,1506,2,31746
97,魔獸世界：經典版,1491,1,36703
98,永恆冒險 Grand Chase Classic,1481,0,8948
99,火炬之光：無限,1466,0,74756
100,星露谷物語 Stardew Valley,1442,0,20774
101,決勝時刻,1414,0,5371
102,七日殺,1414,0,24608
103,霧鎖王國,1407,0,77537
104,吸血鬼倖存者,1403,1,74171
105,東方Project 系列,1399,3,10039
106,Stoneshard,1359,0,38794
107,新天堂II,1357,0,5264
108,對魔忍 RPG,1337,2,35303
109,魔力寶貝：永恆初心,1311,1,70151
110,Cities: Skylines,1306,0,27991
111,仙劍奇俠傳 系列,1294,0,2417
112,天使之戀 2 Online,1271,0,16200
113,騎馬與砍殺,1242,0,16393
114,A.V.A 戰地之王,1238,1,16618
115,跑跑卡丁車,1227,0,8936
116,虹彩六號 系列,1223,0,1054
117,AION 永恆紀元,1220,3,9856
118,爆爆王,1207,801,9835
119,對魔忍特遣隊,1177,2,84391
120,遺跡：來自灰燼,1168,1,34991
