rank,title,popularity,article,bsn
1,原神,204526,265,36730
2,SD 鋼彈 G 世代 永恆,160471,81,74906
3,鳴潮,151404,59,74934
4,棕色塵埃 2,146162,43,76207
5,勝利女神：妮姬,129340,56,36390
6,異環,127209,81,80679
7,Fate/Grand Order,111434,62,26742
8,神魔之塔,95043,143,23805
9,貓咪大戰爭（にゃんこ大戦争）,86930,8,23772
10,崩壞：星穹鐵道,72387,46,72822
11,天堂 Mobile,57139,31,25908
12,闇影詩章 Shadowverse,56375,80,29330
13,瑞利昂 (RELLION)：NPC 的生存記,46728,10,85516
14,絕區零,39477,27,74860
15,超異域公主連結☆Re:Dive,39395,94,30861
16,星絆之旅,39003,15,83743
17,賽馬娘Pretty Derby,38312,100,34421
18,蔚藍檔案,37775,21,38898
19,RO 仙境傳說：世界之旅,37439,10,83054
20,怪物彈珠,33856,107,25052
21,天堂 W,31672,9,71905
22,明日方舟：終末地,31182,29,74604
23,Pokemon GO,25773,12,29659
24,辟邪除妖 Variants Daphne,24491,8,70180
25,龍村 3,24185,16,85385
26,明日方舟,23982,11,33651
27,卡厄思夢境,22532,15,80099
28,傳說對決 Arena of Valor,21874,28,30518
29,Pikmin Bloom,19880,13,72889
30,第七史詩,18503,15,34880
31,少女前線 2：追放,17983,55,70502
32,XXL 猛漢町,17651,6,80107
33,寶可夢集換式卡牌遊戲口袋版,17395,41,79688
34,JUMP 全明星亂鬥,17150,23,84902
35,Monster Hunter Now,15908,7,77414
36,碧藍幻想 系列,15438,30,25204
37,三國志•戰略版,13949,3,36815
38,勇者鬥惡龍 破限亂鬥,13302,21,83661
39,星塔旅人,12795,13,81566
40,天地劫 手機版,12092,5,38462
41,瑪奇 Mobile,11416,14,32564
42,星之救援者 StarSavior,11061,6,81995
43,煙雨江湖,10561,5,71402
44,楓之谷 M,10463,0,29461
45,碧藍航線,9947,1,32550
46,嘟嘟臉惡作劇,9070,5,78781
47,RO 仙境傳說 3,7950,5,81475
48,魔靈召喚,7734,7,26380
49,Another Eden：穿越時空的貓,7652,2,29220
50,雙面神姬,7568,28,85535
51,楓之谷：放置冒險記,7003,0,82899
52,心動小鎮,6830,4,75403
53,荒野亂鬥,6577,4,32407
54,RO 新世代：攜手同行,6376,4,37030
55,Limbus Company,6208,7,73052
56,信長之野望 真戰,6017,6,82869
57,寒霜啟示錄,5979,8,76999
58,女神異聞錄：夜幕魅影,5930,19,71034
59,運氣拼輸贏,5753,0,80385
60,杖劍傳說：坎斯汀之約,5723,0,80389
61,像素深淵,5686,5,85250
62,Crash Fever,5675,6,28611
63,忘卻前夜 Morimens,5656,6,78829
64,Rogue with the Dead - 亡途轉生,5406,1,81808
65,緋染天空 Heaven Burns Red,5384,3,37697
66,Pokémon Sleep,5332,25,36685
67,世界計畫 繽紛舞台！ feat. 初音未來,5232,1,37505
68,鈴蘭之劍：爲這和平的世界,5147,2,71838
69,重返未來：1999,5116,2,75028
70,白貓 Project,5116,6,26686
71,七騎士 RE:BIRTH,5088,1,79741
72,交錯戰線,5025,7,79104
73,夢幻模擬戰 手機版,5022,0,33596
74,MLB：9 局職棒 系列,4855,2,31114
75,LINE Rangers 銀河特攻隊,4828,3,25967
76,最後的克勞迪亞,4749,1,35735
77,戀與深空,4730,7,39445
78,龍族拼圖 Puzzle & Dragons,4656,2,22153
79,DRAGON BALL Z -七龍珠爆裂激戰-,4594,1,27096
80,Bleach：刀鳴,4497,13,78017
81,Kingshot,4347,1,82382
82,英雄傳說 卡卡布三部曲,4312,1,80736
83,寶可夢大師,4291,2,36673
84,生存 33 天,4290,2,85588
85,召喚圖板 Summons Board,3779,3,25691
86,逆水寒,3753,0,77001
87,魔法少女小圓 Magia Exedra（原：魔法紀錄）,3644,8,31057
88,部落衝突：皇室戰爭,3619,5,29712
89,我想成為影之強者！Master of Garden,3568,3,75993
90,二重螺旋,3480,5,78855
91,點點英雄：骰子傳說,3363,2,85135
92,MLB 勁旅對決,3344,2,77583
93,緋紅的神約 Echocalypse,3300,2,75058
94,復活邪神 Re ; universe,3178,7,35284
95,遺忘之劍,3169,0,80652
96,問答 RPG 魔法使與黑貓維茲,3085,4,25730
97,薑餅人王國,2889,7,70199
98,塵白禁域,2882,0,72111
99,RAID : Shadow Legends,2858,3,36208
100,忍者喵喵：保衛村莊,2854,0,80326
101,全民打棒球 Pro,2835,3,39283
102,魔御：STAR DIVE,2825,3,81457
103,歧路旅人：大陸的霸者,2751,0,36225
104,三國：謀定天下,2691,0,83812
105,暗黑破壞神：永生不朽,2667,0,35531
106,鎖鏈戰記 CHAIN CHRONICLE,2652,3,24520
107,怪獸 8 號 THE GAME,2643,2,81768
108,同盟塔防戰,2637,1,81508
109,Dungeon Slasher,2601,1,79453
110,遊戲王 決鬥聯盟,2544,5,29618
111,BLEACH 死神 Brave Souls,2543,2,27808
112,劍與遠征：啟程,2448,0,75975
113,克魯賽德戰記 Crusaders Quest,2399,0,27586
114,守望傳說 Guardian Tales,2376,1,38113
115,RO仙境傳說：守護永恆的愛,2296,1,28924
116,卡皮巴拉 Go,2284,1,81254
117,戰雙帕彌什,2268,2,37463
118,英雄聯盟：聯盟戰棋,2240,1,38053
119,七大罪：Origin,2225,0,74141
120,地牢深處 Dungeon Within,2201,0,85358
