rank,title,popularity,article,bsn
1,鳴潮,316641,214,74934
2,棕色塵埃 2,153232,54,76207
3,SD 鋼彈 G 世代 永恆,108219,49,74906
4,異環,100578,164,80679
5,勝利女神：妮姬,83965,49,36390
6,神魔之塔,66908,52,23805
7,原神,55507,31,36730
8,怪物彈珠,54616,112,25052
9,絕區零,50805,54,74860
10,明日方舟：終末地,50682,40,74604
11,貓咪大戰爭（にゃんこ大戦争）,49286,8,23772
12,Fate/Grand Order,46495,26,26742
13,蔚藍檔案,37932,16,38898
14,崩壞：星穹鐵道,36294,14,72822
15,明日方舟,35053,31,33651
16,辟邪除妖 Variants Daphne,34120,12,70180
17,勇者鬥惡龍 破限亂鬥,31306,16,83661
18,超異域公主連結☆Re:Dive,30346,54,30861
19,天堂 Mobile,29629,10,25908
20,卡厄思夢境,27375,12,80099
21,瑞利昂 (RELLION)：NPC 的生存記,23041,2,85516
22,星之救援者 StarSavior,22467,14,81995
23,Pokemon GO,21799,9,29659
24,寶可夢集換式卡牌遊戲口袋版,20765,22,79688
25,天堂 W,20445,4,71905
26,龍村 3,20034,10,85385
27,Pikmin Bloom,18869,7,72889
28,RO 仙境傳說：世界之旅,16772,6,83054
29,藍色星原：旅謠,15608,14,79865
30,楓之谷 M,15322,3,29461
31,Monster Hunter Now,15278,5,77414
32,三國志•戰略版,14591,6,36815
33,傳說對決 Arena of Valor,13238,11,30518
34,煙雨江湖,11939,3,71402
35,碧藍航線,11530,2,32550
36,Rogue with the Dead - 亡途轉生,10205,2,81808
37,七騎士 RE:BIRTH,10055,4,79741
38,少女前線 2：追放,10030,19,70502
39,賽馬娘Pretty Derby,9817,84,34421
40,闇影詩章 Shadowverse,9729,3,29330
41,第七史詩,9313,4,34880
42,杖劍傳說：坎斯汀之約,9149,2,80389
43,楓之谷：放置冒險記,9122,2,82899
44,天地劫 手機版,8485,12,38462
45,運氣拼輸贏,8163,4,80385
46,二重螺旋,7956,10,78855
47,Another Eden：穿越時空的貓,7888,3,29220
48,荒野亂鬥,7608,7,32407
49,緋染天空 Heaven Burns Red,7420,10,37697
50,忘卻前夜 Morimens,7329,10,78829
51,克魯賽德戰記 Crusaders Quest,7099,1,27586
52,心動小鎮,6839,3,75403
53,Pokémon Sleep,6742,24,36685
54,忍者喵喵：保衛村莊,6617,7,80326
55,寒霜啟示錄,6465,3,76999
56,碧藍幻想 系列,6414,8,25204
57,夢幻模擬戰 手機版,6353,1,33596
58,女神異聞錄：夜幕魅影,6291,6,71034
59,鈴蘭之劍：爲這和平的世界,6266,2,71838
60,點點英雄：骰子傳說,6261,0,85135
61,Kingshot,6210,21,82382
62,信長之野望 真戰,6142,4,82869
63,MLB：9 局職棒 系列,5524,0,31114
64,魔靈召喚,5383,17,26380
65,世界計畫 繽紛舞台！ feat. 初音未來,5205,0,37505
66,超時空街球對決,5191,5,85216
67,嘟嘟臉惡作劇,5166,5,78781
68,權力遊戲：國王大道,5104,4,81266
69,問答 RPG 魔法使與黑貓維茲,5022,13,25730
70,逆水寒,5012,3,77001
71,白貓 Project,4995,2,26686
72,召喚圖板 Summons Board,4921,14,25691
73,歧路旅人：大陸的霸者,4848,1,36225
74,龍族拼圖 Puzzle & Dragons,4819,1,22153
75,星塔旅人,4717,1,81566
76,Limbus Company,4706,4,73052
77,DRAGON BALL Z -七龍珠爆裂激戰-,4658,3,27096
78,塵白禁域,4578,2,72111
79,破界：界限終零,4344,2,78594
80,RO 新世代：攜手同行,4313,1,37030
81,三國：謀定天下,4300,0,83812
82,像素深淵,4270,2,85250
83,地牢深處 Dungeon Within,4026,1,85358
84,重返未來：1999,3952,1,75028
85,骷髏要稱王,3932,0,85223
86,英雄聯盟：聯盟戰棋,3871,7,38053
87,最後的克勞迪亞,3786,0,35735
88,我想成為影之強者！Master of Garden,3769,1,75993
89,XXL 猛漢町,3676,2,80107
90,遺忘之劍,3561,1,80652
91,卡皮巴拉 Go,3506,1,81254
92,無盡輪迴：鬼域摸金,3500,6,85166
93,同盟塔防戰,3391,4,81508
94,劍與遠征：啟程,3346,1,75975
95,薑餅人王國,3247,0,70199
96,遊戲王 決鬥聯盟,3214,4,29618
97,弓箭傳說 系列,3156,5,36683
98,NBA 王朝崛起,3117,3,85221
99,MLB 勁旅對決,3059,0,77583
100,Dungeon Slasher,3017,2,79453
101,飄流幻境 Re：星之方舟,2986,5,82442
102,七大罪：Origin,2959,1,74141
103,全境封鎖：曙光,2887,0,75244
104,寶可夢大師,2830,1,36673
105,戰雙帕彌什,2828,3,37463
106,英雄傳說 卡卡布三部曲,2818,2,80736
107,Evil Hunter Tycoon 獵魔村物語,2813,1,38066
108,部落衝突：皇室戰爭,2803,2,29712
109,咒術迴戰 幻影夜行,2699,0,71515
110,RO仙境傳說：守護永恆的愛,2673,1,28924
111,守望傳說 Guardian Tales,2665,0,38113
112,Bleach：刀鳴,2650,1,78017
113,LINE Rangers 銀河特攻隊,2576,2,25967
114,RAID : Shadow Legends,2534,3,36208
115,閃電十一人 交鋒,2508,7,84536
116,暗黑破壞神：永生不朽,2482,0,35531
117,鬼雄三國：主公有夠鬼,2408,0,85099
118,緋紅的神約 Echocalypse,2399,0,75058
119,依露娜戰紀 Online,2340,0,22837
120,鋼嵐,2276,2,78998
