rank,title,popularity,article,bsn
1,崩壞：星穹鐵道,295453,120,72822
2,鳴潮,218848,89,74934
3,棕色塵埃 2,178009,45,76207
4,明日方舟：終末地,134822,81,74604
5,SD 鋼彈 G 世代 永恆,100005,48,74906
6,神魔之塔,99539,217,23805
7,卡厄思夢境,96815,30,80099
8,天堂 Mobile,85025,25,25908
9,貓咪大戰爭（にゃんこ大戦争）,73225,16,23772
10,勝利女神：妮姬,72749,53,36390
11,七大罪：起源,61335,37,74141
12,原神,59037,76,36730
13,RO 仙境傳說：世界之旅,55841,32,83054
14,絕區零,44181,22,74860
15,蔚藍檔案,43582,20,38898
16,VAMPIR：血之繼承者,38841,49,83065
17,辟邪除妖 Variants Daphne,37619,14,70180
18,天堂 W,33236,5,71905
19,怪物彈珠,32745,35,25052
20,星塔旅人,30385,21,81566
21,Fate/Grand Order,26757,21,26742
22,Pokemon GO,23887,10,29659
23,明日方舟,23861,32,33651
24,Monster Hunter Now,23478,10,77414
25,Pikmin Bloom,23296,21,72889
26,楓之谷 M,23189,12,29461
27,心動小鎮,22044,20,75403
28,少女前線 2：追放,21251,23,70502
29,七騎士 RE:BIRTH,20298,14,79741
30,超異域公主連結☆Re:Dive,19507,49,30861
31,勇者來開團,19408,7,84046
32,寶可夢集換式卡牌遊戲口袋版,18631,37,79688
33,傳說對決 Arena of Valor,15933,45,30518
34,闇影詩章 Shadowverse,15666,15,29330
35,杖劍傳說：坎斯汀之約,12916,53,80389
36,DRAGON BALL Z -七龍珠爆裂激戰-,12565,7,27096
37,煙雨江湖,11651,6,71402
38,夢幻模擬戰 手機版,11133,3,33596
39,最後的克勞迪亞,10763,7,35735
40,鈴蘭之劍：爲這和平的世界,10734,6,71838
41,三國志•戰略版,10035,9,36815
42,賽馬娘Pretty Derby,10023,8,34421
43,三國：謀定天下,9914,7,83812
44,碧藍航線,9550,5,32550
45,碧藍幻想 系列,9163,26,25204
46,Another Eden：穿越時空的貓,8998,0,29220
47,Pokémon Sleep,8978,34,36685
48,塵白禁域,8915,1,72111
49,Limbus Company,8852,6,73052
50,星之救援者 StarSavior,8545,3,81995
51,楓之谷：放置冒險記,8507,3,82899
52,遺忘之劍,8480,4,80652
53,MLB：9 局職棒 系列,8147,4,31114
54,信長之野望 真戰,7413,6,82869
55,魔法少女小圓 Magia Exedra（原：魔法紀錄）,7272,13,31057
56,RO 仙境傳說：愛如初見 Classic,6956,11,84500
57,Kingshot,6841,7,82382
58,寶可夢大師,6374,1,36673
59,寒霜啟示錄,6355,1,76999
60,守望傳說 Guardian Tales,6002,8,38113
61,荒野亂鬥,5833,1,32407
62,咻咻史萊姆,5831,0,84749
63,運氣拼輸贏,5799,1,80385
64,蔚藍星球：國王很忙,5762,1,83538
65,獵人 HUNTER×HUNTER NEN×SURVIVOR,5731,0,83777
66,石器時代：放置冒險,5353,13,83082
67,重返未來：1999,5225,3,75028
68,緋染天空 Heaven Burns Red,5100,2,37697
69,Rogue with the Dead - 亡途轉生,4980,2,81808
70,XXL 猛漢町,4910,3,80107
71,逆水寒,4899,2,77001
72,嘟嘟臉惡作劇,4880,3,78781
73,忘卻前夜 Morimens,4875,3,78829
74,白貓 Project,4777,7,26686
75,第七史詩,4685,3,34880
76,部落衝突：皇室戰爭,4661,4,29712
77,卡皮巴拉 Go,4522,1,81254
78,全民打棒球 Pro,4488,6,39283
79,英雄傳說 卡卡布三部曲,4477,1,80736
80,戰雙帕彌什,4300,1,37463
81,弓箭傳說 系列,4295,7,36683
82,天堂 2 M,4234,4,33316
83,世界計畫 繽紛舞台！ feat. 初音未來,4219,3,37505
84,龍族拼圖 Puzzle & Dragons,4105,2,22153
85,薑餅人王國,3980,1,70199
86,RO 新世代：攜手同行,3978,1,37030
87,LINE Rangers 銀河特攻隊,3916,1,25967
88,Bleach：刀鳴,3797,2,78017
89,女神異聞錄：夜幕魅影,3762,7,71034
90,MLB 勁旅對決,3720,5,77583
91,RO 仙境傳說：守護永恆的愛 Classic,3710,2,82344
92,魔靈召喚,3684,3,26380
93,英雄聯盟：聯盟戰棋,3605,2,38053
94,交錯戰線,3603,3,79104
95,召喚圖板 Summons Board,3575,1,25691
96,問劍長生,3497,0,83086
97,麻雀一番街,3490,6,75557
98,咒術迴戰 幻影夜行,3490,4,71515
99,魔力寶貝：重返法蘭,3319,2,84025
100,BanG Dream！少女樂團派對,3239,7,31877
101,同盟塔防戰,3220,7,81508
102,MARVEL 未來之戰,3213,3,28318
103,RAID : Shadow Legends,3206,9,36208
104,靈境殺戮 Black,3148,30,80198
105,忍者喵喵：保衛村莊,3116,2,80326
106,遊戲王 決鬥聯盟,3092,2,29618
107,eBaseball : MLB PRO SPIRIT,3070,1,81329
108,鎖鏈戰記 CHAIN CHRONICLE,3066,1,24520
109,劍與遠征：啟程,3022,0,75975
110,天地劫 手機版,2965,1,38462
111,救世者之樹M,2914,1,74968
112,黑色沙漠 MOBILE,2906,1,32841
113,物華彌新,2875,3,77182
114,二重螺旋,2727,26,78855
115,崩壞 3rd,2706,17,31066
116,創世紀戰 Mobile：阿修羅計畫,2652,2,78762
117,英雄聯盟：激鬥峽谷,2646,4,37459
118,三國群英傳 M,2582,1,37680
119,巔峰極速 Racing Master,2573,7,70804
120,Evil Hunter Tycoon 獵魔村物語,2524,0,38066
