rank,title,popularity,article,bsn
1,新楓之谷：經典版,304065,189,85994
2,新楓之谷,182264,77,7650
3,SpiritVale,175573,67,85861
4,MapleStory Worlds,161174,52,79354
5,流亡黯道 Path of Exile,113069,24,18966
6,幻獸帕魯,77506,16,71458
7,Final Fantasy XIV,63036,48,17608
8,天堂：經典版,62246,47,84452
9,RO 仙境傳說 Online,59011,10,4212
10,英雄聯盟 League of Legends,58964,118,17532
11,燕雲十六聲,49768,71,75703
12,黑色沙漠 BLACK DESERT,45232,17,19017
13,AION2,27702,29,82913
14,活俠傳,26926,4,73317
15,Minecraft 我的世界（當個創世神）,23622,49,18673
16,暗黑破壞神 4,19739,12,75105
17,WOW 魔獸世界,19448,12,5219
18,龍之劍：覺醒,17945,7,76636
19,新瑪奇 Mabinogi,14468,3,7422
20,鬥陣特攻,12488,4,27362
21,天使之戀Online 國際版,11604,2,9734
22,戰鎚：40K 系列（Warhammer:40000）,9718,7,7506
23,Garena 三角洲行動,9666,15,78342
24,電馭叛客 2077,8921,2,23379
25,天堂Lineage,8862,5,842
26,流亡黯道 PoE 2,8489,6,82273
27,APEX 英雄,8461,3,36072
28,潛水員戴夫,8138,1,35628
29,RO 仙境傳說 Online：樂園,8024,2,83142
30,雀魂麻將majsoul,7813,2,36476
31,暗黑破壞神,7714,31,742
32,柏德之門 系列,7651,0,2954
33,新瑪奇英雄傳,6954,6,16583
34,CS Online﹝絕對武力﹞,6029,1,11902
35,Warframe,5937,4,22797
36,戰車世界 World of Tanks,5754,6,18214
37,戰艦世界 World of Warships,5745,0,21052
38,希望戀曲 Online,5671,5,18041
39,戰意,5197,3,30786
40,艦隊 Collection,4991,2,24698
41,火炬之光：無限,4777,4,74756
42,殭屍毀滅工程 Project Zomboid,4738,1,20202
43,世紀帝國 系列,4651,1,1122
44,Dead by Daylight（黎明死線）,4650,1,29919
45,艾爾之光,4537,0,12259
46,魔力寶貝,4233,5,2577
47,Once Human,4232,7,78260
48,Grim Dawn,4087,2,19441
49,飄流幻境 Online,3950,0,8897
50,上古卷軸 系列(The Elder Scrolls),3816,0,2526
51,赤血沙漠,3782,2,37615
52,大俠立志傳,3667,0,76900
53,龍胤立志傳,3643,3,84973
54,戰地風雲,3564,0,4220
55,異塵餘生 系列,3539,1,2023
56,天外Online,3370,1,6784
57,逃離塔科夫,3204,4,29943
58,TBH: 塔斯克巴·英雄,3116,0,85631
59,RPG製作大師,3074,2,4918
60,三國志 系列,3043,1,6331
61,戰慄時空之絕對武力( CS ),2978,2,1473
62,逸劍風雲決,2893,0,76881
63,特戰英豪,2881,3,38093
64,天國降臨：救贖 系列,2861,0,30945
65,魔獸爭霸,2784,0,3044
66,巫師 The Witcher 系列,2724,0,7364
67,暗黑破壞神 3,2628,0,21400
68,激戰 2（Guild Wars 2 ）,2621,1,16901
69,阿爾比恩 Online,2512,4,27044
70,搞鬼 Online（Ghost）,2433,0,9753
71,劍靈 Blade & Soul,2387,0,12980
72,漫威爭鋒,2361,1,79940
73,空洞騎士  系列,2353,0,27487
74,絕地求生 PUBG,2305,1,30630
75,永恆冒險 Grand Chase Classic,2291,1,8948
76,爐石戰記,2288,2,24044
77,第一繼承者,2238,0,71782
78,邊緣世界,2225,1,27313
79,決勝時刻,2210,1,5371
80,武林同萌傳Online,2197,0,6960
81,黑神話 系列,2097,0,39114
82,巨商,2079,2,5079
83,蘇丹的遊戲,2037,1,80841
84,戰爭雷霆（War Thunder）,1933,0,20947
85,火線獵殺系列,1930,5,4732
86,鬼谷八荒,1870,0,70540
87,永恆輪迴,1865,1,38217
88,垂死之光（Dying Light）系列,1838,0,24340
89,御城收藏,1833,5,26608
90,金庸群俠傳,1821,0,10859
91,失落的方舟（Lost Ark）,1812,2,27410
92,七日殺,1792,0,24608
93,新衝天跑,1791,0,9426
94,Terraria,1775,2,20172
95,新天堂II,1759,0,5264
96,幕府將軍、全軍破敵系列,1748,0,4236
97,方舟 系列,1744,2,28423
98,石器時代 系列,1743,2,1571
99,騎馬與砍殺,1738,0,16393
100,A.V.A 戰地之王,1673,1,16618
101,魔獸世界：經典版,1648,0,36703
102,Moonlighter,1642,1,34372
103,東方Project 系列,1638,2,10039
104,仙劍奇俠傳 系列,1555,0,2417
105,魔力寶貝：永恆初心,1541,0,70151
106,P 的謊言,1488,0,71348
107,逃離鴨科夫,1420,0,83580
108,武林群俠傳 Online,1420,0,12118
109,皇者天下,1396,0,38055
110,星露谷物語 Stardew Valley,1393,0,20774
111,對魔忍 RPG,1376,1,35303
112,虹彩六號 系列,1337,0,1054
113,歐洲美洲卡車模擬 系列,1321,2,16179
114,新龍之谷 Dragon Nest,1282,0,13211
115,Crusader Kings,1264,2,19480
116,大航海時代 Online,1252,0,7200
117,劍俠情緣 3 Online,1252,0,16357
118,Slay the Spire,1246,0,33661
119,霧鎖王國,1244,0,77537
120,千年戰爭 Aigis～一般版～,1239,1,27417
