rank,title,popularity,article,bsn
1,電腦應用綜合討論,159198,61,60030
2,Steam 綜合討論板,62164,19,60599
3,綜合公仔玩具討論區,37112,8,60036
4,動漫相關綜合,22729,116,60037
5,影音視聽討論區,16346,3,60535
6,智慧型手機,16243,11,60559
7,電影娛樂新視界,12860,8,60200
8,職場甘苦談,12858,4,60561
9,ACG二手交易板,12271,76,60508
10,布袋戲文化綜合討論區,7078,2,867
11,汽機車討論,6115,6,60545
12,模型技術與資訊,5498,4,60053
13,講談說論,5066,8,60440
14,電視遊樂器綜合討論區,4632,2,60001
15,野戰 (生存) 遊戲,4433,2,60534
16,酸甜苦辣留言板,3622,3,60091
17,歡樂惡搞 KUSO,3066,12,60084
18,軍事策略,3019,2,60208
19,虛擬 Youtuber（Vtuber）,2757,15,60608
20,桌上角色扮演遊戲(TRPG)討論,2209,3,60429
21,NBA 系列,2113,0,4373
22,VR 虛擬實境綜合討論,2006,0,60606
23,繪畫與影像技術交流,1870,0,60143
24,恐怖驚悚,1865,1,60201
25,世界之不可思議,1542,0,60433
26,熱門美國影集,1345,1,60481
27,美少女遊戲,1247,2,60446
28,輕小說綜合,1217,4,60415
29,女性向遊戲,1174,1,60480
30,綜合實況討論板,971,7,60592
31,百合天國,903,3,60405
32,桌上遊戲 (BoardGame) 綜合討論,777,3,60537
33,偽娘向上委員會,777,0,60552
34,手機與行動遊戲討論區,735,0,60059
35,空想奇談創作交流區,711,8,60154
36,軍旅生活,686,0,60564
37,樂器交流板,600,0,60598
38,幸福寵物交流區,571,2,60546
39,小品遊戲分享討論,545,0,60183
40,程式設計板,543,0,60292
41,歐美動畫綜合討論,524,1,60605
42,日本綜藝影劇,513,0,60531
43,Cosplay 電漫角色扮演,479,0,60253
44,NVIDIA 玩家交流區,465,0,60247
45,VOCALOID 虛擬人聲,460,0,60499
46,香港漫畫板,445,0,60414
47,集換式卡牌遊戲（TCG）討論區,416,1,81445
48,棒球運動推廣,406,0,60530
49,Unity 遊戲引擎,377,0,60602
50,八卦板,376,0,60553
51,綜合武術交流,375,1,60444
52,攝影交流板,375,0,60549
53,聲優天地,360,1,60388
54,偵探推理,356,0,60219
55,自行車,344,0,60562
56,超級大玩家～吃喝玩樂電玩族,319,0,60080
57,電玩人求職中心,300,0,60490
58,電漫蘿莉,278,7,60199
59,PC 線上遊戲綜合討論區,265,0,60520
60,PC Game 電腦遊戲綜合討論區,250,0,60507
61,往日遊戲,248,0,60230
62,國產遊戲綜合區,237,0,60402
63,圖書交流哈啦板,236,1,60286
64,綜合音樂板,231,0,60229
65,海外生活及旅遊相關,230,1,60497
66,樂高積木相關綜合,223,0,60584
67,陰屍路,219,0,20346
68,烹飪技巧,219,0,60565
69,韓國綜藝影劇,215,0,60536
70,獨立遊戲 Indie Game,205,0,60603
71,笑話板,199,0,60555
72,奇幻文學與遊戲,197,0,60215
73,Dolls 人形,194,1,60471
74,遊戲修改寶典,193,0,60041
75,魔獸恩仇錄,177,0,60503
76,BL 綜合討論,173,0,60198
77,迪士尼電影動畫系列綜合板,172,0,60600
78,網路購物交流,168,0,60554
79,光榮板,168,0,60022
80,中華歷史相關遊戲,163,0,60318
81,外語討論板,161,0,60541
82,影像處理製作技巧,155,0,60427
83,網咖向上委員會,154,0,60355
84,家庭作業,151,0,60558
85,心理測驗綜合討論,148,0,60217
86,巴哈姆特勇者造型哈啦板,142,0,60094
87,日本歷史相關ACG(遊戲動漫),141,0,60238
88,MMD 製作與技術交流,140,0,60610
89,台中市,136,0,60569
90,養成網頁遊戲～寵物愛好者,123,0,60306
91,獸迷主題樂園,123,0,60604
92,屏東板,123,0,60579
93,校園生活,121,0,60556
94,流行娛樂特區,115,0,60434
95,武俠世界,113,0,60368
96,SQUARE ENIX,113,0,60071
97,台南市,107,0,60570
98,CSI 犯罪現場 系列,106,0,8092
99,新北市,104,0,60568
100,AMD Fans 俱樂部,103,0,60152
101,港澳地區板,101,0,60519
102,兩岸動漫遊戲交流板,98,0,60445
103,高雄市,97,0,60571
104,飛鏢運動推廣交流,96,0,60589
105,海外遊戲先鋒板,93,0,60543
106,星座交流,89,0,60566
107,光線槍射擊遊戲,89,0,60218
108,魔術方塊,82,0,60532
109,綜合運動板,81,0,60540
110,網路暨遊戲安全防護,75,0,60289
111,特文館寫作交流區,75,0,60156
112,Line 機器人綜合遊戲（塔帕世界）,73,1,37220
113,運動類遊戲,71,0,60237
114,彰化板,71,0,60575
115,台北市,71,0,60567
116,新竹板,67,0,60573
117,巴哈勇者造型創作技巧討論板,67,0,60153
118,電玩節目,66,0,60207
119,日本歌曲與歌手,60,0,60601
120,寶寶天地,60,0,70091
