rank,title,popularity,article,bsn
1,鳴潮,363713,271,74934
2,棕色塵埃 2,210093,77,76207
3,異環,209691,349,80679
4,SD 鋼彈 G 世代 永恆,111636,39,74906
5,卡厄思夢境,110304,58,80099
6,Fate/Grand Order,103163,148,26742
7,勇者鬥惡龍 破限亂鬥,101276,32,83661
8,神魔之塔,98515,101,23805
9,勝利女神：妮姬,80273,58,36390
10,塵白禁域,78681,43,72111
11,崩壞：星穹鐵道,67551,53,72822
12,原神,55805,32,36730
13,明日方舟：終末地,52675,34,74604
14,絕區零,51370,30,74860
15,貓咪大戰爭（にゃんこ大戦争）,48219,7,23772
16,怪物彈珠,47633,12,25052
17,辟邪除妖 Variants Daphne,43868,17,70180
18,天堂 Mobile,34970,9,25908
19,RO 仙境傳說：世界之旅,29884,11,83054
20,傳說對決 Arena of Valor,29305,253,30518
21,闇影詩章 Shadowverse,28018,17,29330
22,Pikmin Bloom,27064,5,72889
23,點點英雄：骰子傳說,25957,15,85135
24,明日方舟,25814,20,33651
25,蔚藍檔案,23267,9,38898
26,Monster Hunter Now,21316,8,77414
27,寶可夢集換式卡牌遊戲口袋版,21204,38,79688
28,劍與遠征：啟程,18174,8,75975
29,Pokemon GO,16229,4,29659
30,超異域公主連結☆Re:Dive,14137,43,30861
31,鬼雄三國：主公有夠鬼,13657,33,85099
32,楓之谷：放置冒險記,13015,4,82899
33,天堂 W,12866,5,71905
34,Another Eden：穿越時空的貓,12744,7,29220
35,煙雨江湖,12626,13,71402
36,七騎士 RE:BIRTH,12470,7,79741
37,心動小鎮,11988,7,75403
38,XXL 猛漢町,11849,12,80107
39,星之救援者 StarSavior,11726,5,81995
40,MLB：9 局職棒 系列,11710,10,31114
41,最後的克勞迪亞,11650,3,35735
42,無盡輪迴：鬼域摸金,11312,10,85166
43,少女前線 2：追放,11096,14,70502
44,碧藍航線,10872,1,32550
45,楓之谷 M,10578,5,29461
46,夢幻模擬戰 手機版,10075,5,33596
47,荒野亂鬥,10036,3,32407
48,星塔旅人,9864,5,81566
49,薑餅人王國,9808,7,70199
50,三國志•戰略版,9447,1,36815
51,NBA 王朝崛起,9344,59,85221
52,緋染天空 Heaven Burns Red,8899,13,37697
53,信長之野望 真戰,8345,12,82869
54,第七史詩,8198,4,34880
55,嘟嘟臉惡作劇,8172,5,78781
56,魔御：STAR DIVE,8094,6,81457
57,全境封鎖：曙光,8086,6,75244
58,賽馬娘Pretty Derby,7928,10,34421
59,我想成為影之強者！Master of Garden,7007,1,75993
60,重返未來：1999,6885,8,75028
61,女神異聞錄：夜幕魅影,6619,5,71034
62,七大罪：Origin,6599,2,74141
63,世界計畫 繽紛舞台！ feat. 初音未來,6536,4,37505
64,杖劍傳說：坎斯汀之約,6425,3,80389
65,DRAGON BALL Z -七龍珠爆裂激戰-,6201,1,27096
66,我獨自升級：ARISE,6061,2,77218
67,問答 RPG 魔法使與黑貓維茲,5845,2,25730
68,運氣拼輸贏,5742,2,80385
69,Limbus Company,5679,3,73052
70,Rogue with the Dead - 亡途轉生,5330,2,81808
71,RO 仙境傳說：愛如初見 Classic,5273,2,84500
72,地牢深處 Dungeon Within,4884,1,85358
73,天地劫 手機版,4861,3,38462
74,Kingshot,4845,3,82382
75,鈴蘭之劍：爲這和平的世界,4761,3,71838
76,龍族拼圖 Puzzle & Dragons,4683,2,22153
77,逆水寒,4570,1,77001
78,寒霜啟示錄,4387,0,76999
79,魔靈召喚,4385,1,26380
80,歧路旅人：大陸的霸者,4321,1,36225
81,洶湧海豚,4281,6,75325
82,英雄聯盟：聯盟戰棋,4249,4,38053
83,三國：謀定天下,4235,0,83812
84,碧藍幻想 系列,4213,10,25204
85,Pokémon Sleep,4040,13,36685
86,英雄傳說 卡卡布三部曲,4018,2,80736
87,同盟塔防戰,3888,7,81508
88,白貓 Project,3877,2,26686
89,MLB 勁旅對決,3810,4,77583
90,守望傳說 Guardian Tales,3769,3,38113
91,寶可夢大師,3736,0,36673
92,召喚圖板 Summons Board,3553,1,25691
93,蔚藍星球：國王很忙,3490,5,83538
94,RO 新世代：攜手同行,3445,2,37030
95,鎖鏈戰記 CHAIN CHRONICLE,3408,3,24520
96,BanG Dream！少女樂團派對,3187,1,31877
97,異域戰記,3144,2,73066
98,忘卻前夜 Morimens,3105,2,78829
99,魔力寶貝：重返法蘭,3035,4,84025
100,RAID : Shadow Legends,2992,4,36208
101,英雄聯盟：激鬥峽谷,2905,2,37459
102,遊戲王 決鬥聯盟,2888,2,29618
103,弓箭傳說 系列,2869,2,36683
104,Bleach：刀鳴,2829,6,78017
105,新熱血江湖：世界,2806,3,84232
106,遺忘之劍,2788,4,80652
107,復活邪神 Re ; universe,2663,1,35284
108,卡皮巴拉 Go,2647,0,81254
109,交錯戰線,2614,3,79104
110,忍者喵喵：保衛村莊,2571,0,80326
111,Evil Hunter Tycoon 獵魔村物語,2557,0,38066
112,部落衝突：皇室戰爭,2502,1,29712
113,RO 仙境傳說：守護永恆的愛 Classic,2436,1,82344
114,RO仙境傳說：守護永恆的愛,2348,0,28924
115,MARVEL 未來之戰,2337,2,28318
116,咒術迴戰 幻影夜行,2329,0,71515
117,RO仙境傳說：愛如初見（Ragnarok ORIGIN）,2321,0,37657
118,無期迷途,2284,3,75802
119,貓咪造咖,2264,3,81462
120,符文大地傳說,2232,2,37462
