rank,title,popularity,article,bsn
1,SD 鋼彈 G 世代 永恆,172606,48,74906
2,鳴潮,172348,85,74934
3,棕色塵埃 2,126522,27,76207
4,神魔之塔,123797,160,23805
5,異環,114864,112,80679
6,天堂 Mobile,80138,42,25908
7,勝利女神：妮姬,74161,49,36390
8,絕區零,71986,44,74860
9,貓咪大戰爭（にゃんこ大戦争）,64574,6,23772
10,原神,64042,39,36730
11,蔚藍檔案,63007,35,38898
12,瑞利昂 (RELLION)：NPC 的生存記,54039,12,85516
13,JUMP 全明星亂鬥,49625,65,84902
14,怪物彈珠,46688,691,25052
15,Fate/Grand Order,45315,42,26742
16,闇影詩章 Shadowverse,41118,21,29330
17,明日方舟：終末地,38149,26,74604
18,崩壞：星穹鐵道,38111,15,72822
19,辟邪除妖 Variants Daphne,29659,10,70180
20,龍村 3,27062,15,85385
21,明日方舟,26370,17,33651
22,少女前線 2：追放,25393,28,70502
23,卡厄思夢境,25057,8,80099
24,寶可夢集換式卡牌遊戲口袋版,24690,17,79688
25,Pokemon GO,24428,9,29659
26,三國志•戰略版,23879,5,36815
27,RO 仙境傳說：世界之旅,23378,3,83054
28,天堂 W,21927,9,71905
29,星之救援者 StarSavior,19495,3,81995
30,賽馬娘Pretty Derby,18761,155,34421
31,勇者鬥惡龍 破限亂鬥,18404,7,83661
32,傳說對決 Arena of Valor,15511,22,30518
33,Pikmin Bloom,14766,2,72889
34,Monster Hunter Now,14757,9,77414
35,碧藍幻想 系列,14161,10,25204
36,第七史詩,14086,9,34880
37,瑪奇 Mobile,13983,34,32564
38,最後的克勞迪亞,13235,6,35735
39,RO 仙境傳說 3,12929,4,81475
40,碧藍航線,12860,5,32550
41,楓之谷 M,11729,4,29461
42,超異域公主連結☆Re:Dive,11709,27,30861
43,煙雨江湖,11458,2,71402
44,XXL 猛漢町,11284,19,80107
45,七騎士 RE:BIRTH,10722,3,79741
46,天地劫 手機版,9728,6,38462
47,像素深淵,9649,10,85250
48,雙面神姬,9513,25,85535
49,楓之谷：放置冒險記,8249,2,82899
50,嘟嘟臉惡作劇,8231,5,78781
51,Another Eden：穿越時空的貓,7891,2,29220
52,女神異聞錄：夜幕魅影,7450,3,71034
53,星塔旅人,7284,7,81566
54,Pokémon Sleep,6516,16,36685
55,夢幻模擬戰 手機版,6492,3,33596
56,信長之野望 真戰,6311,11,82869
57,杖劍傳說：坎斯汀之約,6201,3,80389
58,鈴蘭之劍：爲這和平的世界,5988,2,71838
59,Rogue with the Dead - 亡途轉生,5916,4,81808
60,運氣拼輸贏,5876,1,80385
61,荒野亂鬥,5716,3,32407
62,緋染天空 Heaven Burns Red,5601,5,37697
63,魔靈召喚,5583,6,26380
64,心動小鎮,5583,4,75403
65,召喚圖板 Summons Board,5534,7,25691
66,RO 新世代：攜手同行,5358,4,37030
67,寒霜啟示錄,5025,4,76999
68,全明星街球派對,4964,3,79697
69,DRAGON BALL Z -七龍珠爆裂激戰-,4944,0,27096
70,Limbus Company,4766,2,73052
71,MLB：9 局職棒 系列,4750,4,31114
72,世界計畫 繽紛舞台！ feat. 初音未來,4745,2,37505
73,龍族拼圖 Puzzle & Dragons,4686,3,22153
74,二重螺旋,4630,7,78855
75,逆水寒,4610,3,77001
76,MLB 勁旅對決,4541,5,77583
77,暗黑破壞神：永生不朽,4387,2,35531
78,生存 33 天,4367,0,85588
79,初心者傳說：夢境大冒險,4224,11,85537
80,問答 RPG 魔法使與黑貓維茲,4187,3,25730
81,忘卻前夜 Morimens,4184,2,78829
82,白貓 Project,4152,5,26686
83,點點英雄：骰子傳說,4083,0,85135
84,Kingshot,3962,10,82382
85,忍者喵喵：保衛村莊,3944,2,80326
86,地牢深處 Dungeon Within,3844,2,85358
87,歧路旅人：大陸的霸者,3838,0,36225
88,三國：謀定天下,3815,2,83812
89,Bleach：刀鳴,3802,13,78017
90,寶可夢大師,3585,1,36673
91,守望傳說 Guardian Tales,3494,2,38113
92,重返未來：1999,3420,1,75028
93,BLEACH 死神 Brave Souls,3348,2,27808
94,塵白禁域,3248,0,72111
95,全境封鎖：曙光,3220,3,75244
96,遺忘之劍,3162,4,80652
97,遊戲王 決鬥聯盟,3074,2,29618
98,英雄傳說 卡卡布三部曲,3063,2,80736
99,薑餅人王國,3044,1,70199
100,權力遊戲：國王大道,3014,4,81266
101,RAID : Shadow Legends,3004,5,36208
102,同盟塔防戰,2999,5,81508
103,英雄聯盟：聯盟戰棋,2942,1,38053
104,鎖鏈戰記 CHAIN CHRONICLE,2888,1,24520
105,戰雙帕彌什,2866,3,37463
106,藍色星原：旅謠,2845,2,79865
107,弓箭傳說 系列,2774,2,36683
108,克魯賽德戰記 Crusaders Quest,2684,1,27586
109,薑餅人之塔,2678,2,78614
110,MARVEL 未來之戰,2672,0,28318
111,超時空街球對決,2656,1,85216
112,英雄聯盟：激鬥峽谷,2649,0,37459
113,Evil Hunter Tycoon 獵魔村物語,2607,1,38066
114,劍與遠征：啟程,2574,0,75975
115,魔御：STAR DIVE,2396,2,81457
116,LINE Rangers 銀河特攻隊,2372,0,25967
117,崩壞 3rd,2371,2,31066
118,復活邪神 Re ; universe,2368,2,35284
119,部落衝突：皇室戰爭,2355,1,29712
120,我想成為影之強者！Master of Garden,2317,2,75993
