rank,title,popularity,article,bsn
1,電腦應用綜合討論,148120,97,60030
2,Steam 綜合討論板,70198,39,60599
3,綜合公仔玩具討論區,39087,13,60036
4,職場甘苦談,17871,13,60561
5,影音視聽討論區,16284,2,60535
6,智慧型手機,15221,7,60559
7,ACG二手交易板,12013,90,60508
8,動漫相關綜合,11795,49,60037
9,電影娛樂新視界,7412,5,60200
10,歡樂惡搞 KUSO,5890,3,60084
11,模型技術與資訊,5857,2,60053
12,布袋戲文化綜合討論區,5010,1,867
13,汽機車討論,4503,0,60545
14,野戰 (生存) 遊戲,4184,1,60534
15,電視遊樂器綜合討論區,3519,1,60001
16,軍事策略,3255,3,60208
17,虛擬 Youtuber（Vtuber）,2569,18,60608
18,酸甜苦辣留言板,2486,4,60091
19,VR 虛擬實境綜合討論,2030,1,60606
20,繪畫與影像技術交流,2022,1,60143
21,NBA 系列,1961,3,4373
22,講談說論,1788,3,60440
23,世界之不可思議,1718,0,60433
24,恐怖驚悚,1601,1,60201
25,桌上角色扮演遊戲(TRPG)討論,1227,3,60429
26,輕小說綜合,1174,3,60415
27,美少女遊戲,1058,1,60446
28,熱門美國影集,1050,0,60481
29,女性向遊戲,898,1,60480
30,桌上遊戲 (BoardGame) 綜合討論,723,0,60537
31,棒球運動推廣,713,1,60530
32,偽娘向上委員會,688,0,60552
33,空想奇談創作交流區,638,2,60154
34,軍旅生活,626,0,60564
35,百合天國,618,0,60405
36,VOCALOID 虛擬人聲,618,0,60499
37,綜合實況討論板,610,7,60592
38,聲優天地,552,0,60388
39,小品遊戲分享討論,536,0,60183
40,樂器交流板,514,0,60598
41,程式設計板,499,0,60292
42,幸福寵物交流區,481,5,60546
43,Unity 遊戲引擎,461,0,60602
44,手機與行動遊戲討論區,448,0,60059
45,Cosplay 電漫角色扮演,447,2,60253
46,偵探推理,402,0,60219
47,香港漫畫板,382,1,60414
48,電漫蘿莉,371,7,60199
49,NVIDIA 玩家交流區,355,0,60247
50,歐美動畫綜合討論,341,1,60605
51,日本綜藝影劇,335,1,60531
52,綜合武術交流,331,3,60444
53,攝影交流板,316,0,60549
54,集換式卡牌遊戲（TCG）討論區,294,0,81445
55,往日遊戲,286,0,60230
56,Dolls 人形,269,1,60471
57,電玩人求職中心,232,0,60490
58,自行車,208,0,60562
59,外語討論板,207,0,60541
60,國產遊戲綜合區,201,0,60402
61,網路購物交流,197,0,60554
62,烹飪技巧,194,0,60565
63,綜合音樂板,193,1,60229
64,PC Game 電腦遊戲綜合討論區,191,0,60507
65,八卦板,187,0,60553
66,超級大玩家～吃喝玩樂電玩族,182,0,60080
67,BL 綜合討論,168,0,60198
68,韓國綜藝影劇,167,0,60536
69,獸迷主題樂園,165,0,60604
70,海外生活及旅遊相關,165,0,60497
71,巴哈姆特勇者造型哈啦板,162,0,60094
72,SCP 基金會綜合討論,162,0,22580
73,笑話板,152,0,60555
74,校園生活,140,0,60556
75,PC 線上遊戲綜合討論區,139,0,60520
76,MMD 製作與技術交流,135,0,60610
77,陰屍路,127,0,20346
78,魔獸恩仇錄,122,0,60503
79,奇幻文學與遊戲,122,0,60215
80,樂高積木相關綜合,117,0,60584
81,影像處理製作技巧,101,0,60427
82,網路暨遊戲安全防護,96,0,60289
83,遊戲修改寶典,94,0,60041
84,獨立遊戲 Indie Game,91,0,60603
85,圖書交流哈啦板,90,0,60286
86,嘉義板,89,0,60578
87,台南市,88,0,60570
88,AMD Fans 俱樂部,82,0,60152
89,光榮板,79,0,60022
90,網咖向上委員會,77,0,60355
91,心理測驗綜合討論,74,0,60217
92,桃園板,67,0,60572
93,新竹板,67,0,60573
94,迪士尼電影動畫系列綜合板,65,0,60600
95,日本歷史相關ACG(遊戲動漫),64,0,60238
96,武俠世界,62,0,60368
97,中華歷史相關遊戲,60,0,60318
98,台中市,55,0,60569
99,巴哈勇者造型創作技巧討論板,52,0,60153
100,屏東板,48,0,60579
101,流行娛樂特區,44,0,60434
102,飛鏢運動推廣交流,43,0,60589
103,CSI 犯罪現場 系列,43,0,8092
104,港澳地區板,42,0,60519
105,創夢－同人資訊情報誌,42,0,60357
106,SQUARE ENIX,42,0,60071
107,海外遊戲先鋒板,36,0,60543
108,特文館寫作交流區,35,0,60156
109,光線槍射擊遊戲,33,0,60218
110,魔術方塊,32,0,60532
111,綜合運動板,32,0,60540
112,養成網頁遊戲～寵物愛好者,31,0,60306
113,同人誌萬花筒,31,0,60377
114,電子競技運動交流,30,0,60525
115,星座交流,30,0,60566
116,APP 軟體交流,29,0,60593
117,台北市,25,0,60567
118,Unreal Engine,25,0,60607
119,日本歌曲與歌手,22,0,60601
120,基隆板,22,0,60585
