rank,title,popularity,article,bsn
1,鳴潮,281262,166,74934
2,勝利女神：妮姬,274048,124,36390
3,明日方舟：終末地,253069,138,74604
4,SD 鋼彈 G 世代 永恆,187658,84,74906
5,棕色塵埃 2,126034,47,76207
6,卡厄思夢境,96804,31,80099
7,貓咪大戰爭（にゃんこ大戦争）,66427,5,23772
8,魔御：STAR DIVE,63360,35,81457
9,神魔之塔,60299,57,23805
10,原神,59472,38,36730
11,天堂 Mobile,58991,19,25908
12,異環,58094,51,80679
13,崩壞：星穹鐵道,55643,108,72822
14,辟邪除妖 Variants Daphne,52909,23,70180
15,RO 仙境傳說：世界之旅,45110,8,83054
16,星塔旅人,36263,41,81566
17,Pikmin Bloom,31703,14,72889
18,怪物彈珠,29366,23,25052
19,三國志•戰略版,26084,5,36815
20,Fate/Grand Order,24363,12,26742
21,Pokemon GO,23734,11,29659
22,絕區零,23482,30,74860
23,蔚藍檔案,23404,12,38898
24,無盡輪迴：鬼域摸金,23245,44,85166
25,明日方舟,22705,13,33651
26,闇影詩章 Shadowverse,22314,18,29330
27,Monster Hunter Now,21350,8,77414
28,新熱血江湖：世界,18887,4,84232
29,星之救援者 StarSavior,17553,5,81995
30,煙雨江湖,16503,8,71402
31,女神異聞錄：夜幕魅影,15976,9,71034
32,七大罪：Origin,15794,7,74141
33,全境封鎖：曙光,15731,13,75244
34,重返未來：1999,15036,42,75028
35,七騎士 RE:BIRTH,14675,8,79741
36,心動小鎮,14233,10,75403
37,楓之谷 M,14021,8,29461
38,天堂 W,13860,4,71905
39,傳說對決 Arena of Valor,13274,12,30518
40,寶可夢集換式卡牌遊戲口袋版,12876,9,79688
41,Another Eden：穿越時空的貓,12606,6,29220
42,第七史詩,12206,7,34880
43,魔靈召喚,10662,4,26380
44,碧藍航線,10414,6,32550
45,RO 仙境傳說：愛如初見 Classic,9919,5,84500
46,超異域公主連結☆Re:Dive,9862,36,30861
47,少女前線 2：追放,9044,26,70502
48,Pokémon Sleep,8860,25,36685
49,MLB：9 局職棒 系列,8802,3,31114
50,信長之野望 真戰,8706,6,82869
51,寶可夢大師,8664,5,36673
52,最後的克勞迪亞,8568,2,35735
53,荒野亂鬥,8463,1,32407
54,鈴蘭之劍：爲這和平的世界,8312,5,71838
55,運氣拼輸贏,8259,2,80385
56,嘟嘟臉惡作劇,8107,6,78781
57,杖劍傳說：坎斯汀之約,7825,0,80389
58,塵白禁域,7763,1,72111
59,楓之谷：放置冒險記,7591,1,82899
60,世界計畫 繽紛舞台！ feat. 初音未來,7458,3,37505
61,夢幻模擬戰 手機版,7437,3,33596
62,Kingshot,7357,2,82382
63,緋染天空 Heaven Burns Red,7159,6,37697
64,英雄聯盟：聯盟戰棋,7153,4,38053
65,寒霜啟示錄,7051,1,76999
66,忘卻前夜 Morimens,6509,4,78829
67,賽馬娘Pretty Derby,6109,3,34421
68,薑餅人王國,5879,3,70199
69,逆水寒,5862,3,77001
70,碧藍幻想 系列,5726,12,25204
71,鐳明閃擊,5676,28,80864
72,同盟塔防戰,5630,6,81508
73,守望傳說 Guardian Tales,4868,5,38113
74,三國：謀定天下,4824,3,83812
75,Limbus Company,4729,3,73052
76,MLB 勁旅對決,4520,1,77583
77,蔚藍星球：國王很忙,4221,1,83538
78,遺忘之劍,4194,1,80652
79,DRAGON BALL Z -七龍珠爆裂激戰-,4172,10,27096
80,RO仙境傳說：愛如初見（Ragnarok ORIGIN）,4099,0,37657
81,XXL 猛漢町,4086,1,80107
82,權力遊戲：國王大道,4055,30,81266
83,BanG Dream！少女樂團派對,4029,1,31877
84,問答 RPG 魔法使與黑貓維茲,3990,9,25730
85,弓箭傳說 系列,3919,5,36683
86,交錯戰線,3888,9,79104
87,Rogue with the Dead - 亡途轉生,3790,2,81808
88,RO 仙境傳說：守護永恆的愛 Classic,3691,2,82344
89,RO 新世代：攜手同行,3459,2,37030
90,克魯賽德戰記 Crusaders Quest,3416,1,27586
91,龍族拼圖 Puzzle & Dragons,3411,0,22153
92,遊戲王 決鬥聯盟,3352,4,29618
93,我想成為影之強者！Master of Garden,3341,3,75993
94,天地劫 手機版,3325,2,38462
95,咒術迴戰 幻影夜行,3305,3,71515
96,英雄傳說 卡卡布三部曲,3235,2,80736
97,英雄聯盟：激鬥峽谷,3170,3,37459
98,卡皮巴拉 Go,3137,1,81254
99,Evil Hunter Tycoon 獵魔村物語,3122,2,38066
100,跑跑薑餅人：烤箱大逃亡,3028,4,31023
101,超人力霸王拼圖 Shuwatch!!,3016,0,83191
102,關於我轉生變成史萊姆這檔事 魔王與龍的建國譚,2999,2,70913
103,全民打棒球 Pro,2965,3,39283
104,忍者喵喵：保衛村莊,2898,1,80326
105,RAID : Shadow Legends,2891,1,36208
106,暗黑破壞神：永生不朽,2744,2,35531
107,VAMPIR：血之繼承者,2740,0,83065
108,復活邪神 Re ; universe,2717,3,35284
109,勇者來開團,2716,0,84046
110,魔法少女小圓 Magia Exedra（原：魔法紀錄）,2680,3,31057
111,召喚圖板 Summons Board,2626,0,25691
112,龍息：神寂,2526,12,77662
113,白貓 Project,2512,1,26686
114,新三國志曹操傳,2470,1,83073
115,劍與遠征：啟程,2467,0,75975
116,RO仙境傳說：守護永恆的愛,2467,0,28924
117,魔力寶貝：重返法蘭,2459,0,84025
118,天堂 2 M,2434,0,33316
119,二重螺旋,2415,4,78855
120,托蘭異世錄 Toram Online RPG,2381,0,28271
