rank,title,popularity,article,bsn
1,瑪奇 Mobile,288914,146,32564
2,棕色塵埃 2,204837,66,76207
3,搞鬼 M,201273,69,80259
4,SD 鋼彈 G 世代 永恆,178209,75,74906
5,怪物彈珠,164540,64,25052
6,勝利女神：妮姬,149142,220,36390
7,原神,124159,235,36730
8,MAJO - 末日策略 RPG,103544,41,85761
9,鳴潮,97907,44,74934
10,神魔之塔,90198,72,23805
11,異環,88928,88,80679
12,Fate/Grand Order,82125,44,26742
13,三國群英傳：策定九州,73368,58,84636
14,貓咪大戰爭（にゃんこ大戦争）,58863,7,23772
15,Pokemon GO,55258,30,29659
16,我的英雄學院：UNITED SURVIVAL,48086,34,85186
17,辟邪除妖 Variants Daphne,47254,18,70180
18,絕區零,45832,36,74860
19,薑餅人放置大戰爭,43049,59,85818
20,楓之谷：放置冒險記,41557,10,82899
21,崩壞：星穹鐵道,41105,10,72822
22,明日方舟：終末地,38980,52,74604
23,hololive Dreams,38706,33,84454
24,三國觀滄海,38545,39,85287
25,天堂 Mobile,34274,6,25908
26,蔚藍檔案,27802,21,38898
27,RO 仙境傳說：世界之旅,27093,10,83054
28,天堂 W,27076,7,71905
29,卡厄思夢境,26499,12,80099
30,明日方舟,25479,13,33651
31,煙雨江湖,23696,12,71402
32,寶可夢集換式卡牌遊戲口袋版,23629,30,79688
33,重返未來：1999,21090,27,75028
34,賽爾號：巔峰之戰,20271,8,84709
35,碧藍幻想 系列,19939,19,25204
36,傳說對決 Arena of Valor,17109,63,30518
37,超異域公主連結☆Re:Dive,16319,41,30861
38,楓之谷 M,15242,3,29461
39,碧藍航線,13672,2,32550
40,勇者鬥惡龍 破限亂鬥,13306,10,83661
41,緋染天空 Heaven Burns Red,12797,15,37697
42,天地劫 手機版,12258,9,38462
43,賽馬娘Pretty Derby,11129,7,34421
44,闇影詩章 Shadowverse,10854,7,29330
45,三國志•戰略版,10466,3,36815
46,少女前線 2：追放,9625,23,70502
47,星之救援者 StarSavior,9508,3,81995
48,魂墜深境,8999,5,85384
49,Random Dice : PvP Defense,8262,0,37396
50,龍村 3,8261,9,85385
51,Pokémon Sleep,7574,12,36685
52,Pikmin Bloom,7518,1,72889
53,第七史詩,7136,3,34880
54,忍者喵喵：保衛村莊,6980,9,80326
55,杖劍傳說：坎斯汀之約,6797,2,80389
56,夢幻模擬戰 手機版,6443,1,33596
57,星塔旅人,6261,3,81566
58,幻想水滸傳 STAR LEAP,6136,8,82379
59,Another Eden：穿越時空的貓,6092,3,29220
60,嘟嘟臉惡作劇,5998,4,78781
61,BLEACH 死神 Brave Souls,5667,3,27808
62,MLB：9 局職棒 系列,5508,1,31114
63,問答 RPG 魔法使與黑貓維茲,5505,10,25730
64,XXL 猛漢町,5364,2,80107
65,召喚圖板 Summons Board,5320,5,25691
66,心動小鎮,5255,3,75403
67,忘卻前夜 Morimens,5211,1,78829
68,寒霜啟示錄,5200,1,76999
69,英雄聯盟：激鬥峽谷,5060,24,37459
70,鈴蘭之劍：爲這和平的世界,5017,2,71838
71,信長之野望 真戰,5000,3,82869
72,鎖鏈戰記 CHAIN CHRONICLE,4992,1,24520
73,劍與遠征：啟程,4941,1,75975
74,DRAGON BALL Z -七龍珠爆裂激戰-,4812,9,27096
75,七騎士 RE:BIRTH,4690,3,79741
76,守望傳說 Guardian Tales,4652,2,38113
77,寶可夢大師,4632,1,36673
78,女神異聞錄：夜幕魅影,4514,2,71034
79,世界計畫 繽紛舞台！ feat. 初音未來,4446,0,37505
80,英雄傳說 卡卡布三部曲,4443,2,80736
81,Rogue with the Dead - 亡途轉生,4400,2,81808
82,瑞利昂 (RELLION)：NPC 的生存記,4365,3,85516
83,運氣拼輸贏,4050,0,80385
84,雙面神姬,4041,3,85535
85,逆水寒,3932,6,77001
86,星絆之旅,3823,1,83743
87,三國：謀定天下,3820,3,83812
88,最後的克勞迪亞,3749,0,35735
89,地平線行者 Horizon Walker,3722,2,81419
90,Monster Hunter Now,3714,1,77414
91,Limbus Company,3697,3,73052
92,Kingshot,3688,2,82382
93,RAID : Shadow Legends,3580,6,36208
94,荒野亂鬥,3557,2,32407
95,魔法少女小圓 Magia Exedra,3551,1,31057
96,龍魂旅人,3532,1,81375
97,薑餅人王國,3413,0,70199
98,白貓 Project,3395,0,26686
99,Bleach：刀鳴,3343,2,78017
100,魔靈召喚,3278,1,26380
101,龍族拼圖 Puzzle & Dragons,3176,0,22153
102,地牢深處 Dungeon Within,3107,0,85358
103,RO 新世代：攜手同行,3020,0,37030
104,RO仙境傳說：守護永恆的愛,2985,0,28924
105,第五人格,2976,1,34038
106,Crash Fever,2738,3,28611
107,猛鬼三國,2727,0,85806
108,同盟塔防戰,2713,3,81508
109,LINE Rangers 銀河特攻隊,2687,0,25967
110,英雄聯盟：聯盟戰棋,2594,1,38053
111,遺忘之劍,2573,1,80652
112,MARVEL 未來之戰,2554,3,28318
113,遊戲王 決鬥聯盟,2535,5,29618
114,數碼寶貝 UP,2503,0,85075
115,MLB 勁旅對決,2359,2,77583
116,Evil Hunter Tycoon 獵魔村物語,2351,0,38066
117,二重螺旋,2323,3,78855
118,咒術迴戰 幻影夜行,2293,3,71515
119,塵白禁域,2279,0,72111
120,Dungeon Slasher,2271,3,79453
