rank,title,popularity,article,bsn
1,新楓之谷,230006,113,7650
2,幻獸帕魯,203057,55,71458
3,MapleStory Worlds,143666,45,79354
4,英雄聯盟 League of Legends,88468,189,17532
5,天堂：經典版,87887,75,84452
6,暗黑破壞神 4,78648,40,75105
7,Final Fantasy XIV,61550,50,17608
8,燕雲十六聲,60764,74,75703
9,活俠傳,58733,31,73317
10,RO 仙境傳說 Online,48041,4,4212
11,天使之戀Online 國際版,45913,9,9734
12,暗黑破壞神,37072,57,742
13,流亡黯道 PoE 2,35811,25,82273
14,AION2,34369,15,82913
15,Minecraft 我的世界（當個創世神）,29097,47,18673
16,黑色沙漠 BLACK DESERT,28178,23,19017
17,潛水員戴夫,27579,4,35628
18,流亡黯道 Path of Exile,24758,4,18966
19,WOW 魔獸世界,17375,10,5219
20,電馭叛客 2077,16601,4,23379
21,APEX 英雄,13555,5,36072
22,新瑪奇 Mabinogi,12910,1,7422
23,RO 仙境傳說 Online：樂園,12135,2,83142
24,Warframe,11692,7,22797
25,Garena 三角洲行動,11632,9,78342
26,戰鎚：40K 系列（Warhammer:40000）,10160,3,7506
27,戰艦世界 World of Warships,9801,7,21052
28,爐石戰記,8897,9,24044
29,Once Human,8842,19,78260
30,柏德之門 系列,8741,1,2954
31,天堂Lineage,8246,2,842
32,希望戀曲 Online,7683,0,18041
33,TBH: 塔斯克巴·英雄,7557,8,85631
34,新衝天跑,7489,3,9426
35,CS Online﹝絕對武力﹞,7335,1,11902
36,艦隊 Collection,7135,4,24698
37,鬥陣特攻,6564,3,27362
38,飄流幻境 Online,6270,1,8897
39,天國降臨：救贖 系列,6217,3,30945
40,大俠立志傳,6084,3,76900
41,Dead by Daylight（黎明死線）,5826,5,29919
42,漫威爭鋒,5720,7,79940
43,新瑪奇英雄傳,5719,1,16583
44,赤血沙漠,5484,3,37615
45,世紀帝國 系列,5340,0,1122
46,戰慄時空之絕對武力( CS ),5094,5,1473
47,激戰 2（Guild Wars 2 ）,5057,5,16901
48,Grim Dawn,4752,0,19441
49,魔力寶貝,4514,0,2577
50,戰意,4280,5,30786
51,魔獸爭霸,4267,2,3044
52,巫師 The Witcher 系列,4227,2,7364
53,戰車世界 World of Tanks,4005,3,18214
54,絕地求生 PUBG,3895,0,30630
55,天外Online,3848,0,6784
56,異塵餘生 系列,3744,5,2023
57,武林同萌傳Online,3564,0,6960
58,雀魂麻將majsoul,3529,2,36476
59,暗黑破壞神 3,3512,0,21400
60,空洞騎士  系列,3475,0,27487
61,戰地風雲,3459,1,4220
62,特戰英豪,3375,1,38093
63,三國志 系列,3344,0,6331
64,Freestyle: Reboot,3214,5,85300
65,阿爾比恩 Online,3135,5,27044
66,星露谷物語 Stardew Valley,3084,0,20774
67,上古卷軸 系列(The Elder Scrolls),3030,0,2526
68,Don't Starve,3022,0,23632
69,逸劍風雲決,2980,0,76881
70,鬼谷八荒,2952,1,70540
71,逃離鴨科夫,2866,2,83580
72,龍胤立志傳,2753,0,84973
73,黑神話 系列,2750,0,39114
74,Core Keeper,2574,0,74451
75,火炬之光：無限,2566,1,74756
76,第一繼承者,2561,1,71782
77,方舟 系列,2537,0,28423
78,騎馬與砍殺,2529,0,16393
79,邊緣世界,2508,0,27313
80,吸血鬼倖存者,2505,0,74171
81,艾爾之光,2491,0,12259
82,金庸群俠傳,2397,1,10859
83,決勝時刻,2395,1,5371
84,石器時代 系列,2392,1,1571
85,幕府將軍、全軍破敵系列,2389,0,4236
86,七日殺,2350,2,24608
87,巨商,2289,0,5079
88,仙劍奇俠傳 系列,2286,0,2417
89,摩爾莊園,2234,0,16735
90,千年戰爭 Aigis～一般版～,2216,0,27417
91,RPG製作大師,2204,0,4918
92,永恆冒險 Grand Chase Classic,2179,1,8948
93,太吾繪卷,2158,1,35304
94,魔獸世界：經典版,2157,1,36703
95,搞鬼 Online（Ghost）,2148,0,9753
96,俠客風雲傳 系列,2096,0,3148
97,歐洲美洲卡車模擬 系列,2091,1,16179
98,明星志願 系列,2086,0,866
99,霧鎖王國,1972,0,77537
100,永無寧日,1929,0,79196
101,亂 2 Online,1910,0,5270
102,劍靈 Blade & Soul,1892,0,12980
103,魔力寶貝：永恆初心,1877,0,70151
104,陰森,1863,2,24356
105,R.E.P.O.,1828,0,82396
106,武林群俠傳 Online,1820,1,12118
107,遺跡：來自灰燼,1778,0,34991
108,殭屍毀滅工程 Project Zomboid,1746,0,20202
109,黑帝斯,1700,0,35739
110,失落的方舟（Lost Ark）,1698,0,27410
111,虹彩六號 系列,1612,0,1054
112,賽爾號,1594,0,18072
113,A.V.A 戰地之王,1532,0,16618
114,逃離塔科夫,1529,0,29943
115,戰爭雷霆（War Thunder）,1529,0,20947
116,Cities: Skylines,1528,0,27991
117,三國群英傳Online,1523,1,6777
118,For The King,1517,0,32568
119,九日,1491,0,74687
120,Slay the Spire,1479,0,33661
