rank,title,popularity,article,bsn
1,勝利女神：妮姬,279464,321,36390
2,SD 鋼彈 G 世代 永恆,213716,124,74906
3,棕色塵埃 2,188467,52,76207
4,崩壞：星穹鐵道,137752,303,72822
5,鳴潮,125082,1296,74934
6,勇者鬥惡龍 破限亂鬥,121726,50,83661
7,神魔之塔,110064,83,23805
8,RO 仙境傳說：世界之旅,76744,38,83054
9,貓咪大戰爭（にゃんこ大戦争）,68847,4,23772
10,異環,66388,69,80679
11,點點英雄：骰子傳說,65394,28,85135
12,明日方舟：終末地,54160,68,74604
13,原神,53023,34,36730
14,天堂 Mobile,51250,22,25908
15,怪物彈珠,41728,39,25052
16,辟邪除妖 Variants Daphne,41252,13,70180
17,七大罪：Origin,40967,14,74141
18,寶可夢集換式卡牌遊戲口袋版,36982,19,79688
19,傳說對決 Arena of Valor,34566,361,30518
20,卡厄思夢境,32307,6,80099
21,明日方舟,30808,19,33651
22,蔚藍檔案,30477,23,38898
23,Pikmin Bloom,29037,8,72889
24,少女前線 2：追放,26022,26,70502
25,Fate/Grand Order,24243,11,26742
26,絕區零,21638,4,74860
27,魔御：STAR DIVE,21201,12,81457
28,緋染天空 Heaven Burns Red,20138,7,37697
29,Pokemon GO,19608,7,29659
30,Monster Hunter Now,19399,6,77414
31,闇影詩章 Shadowverse,18656,8,29330
32,三國志•戰略版,18013,10,36815
33,心動小鎮,16867,11,75403
34,第七史詩,16300,6,34880
35,星塔旅人,16150,11,81566
36,無盡輪迴：鬼域摸金,15200,18,85166
37,煙雨江湖,15085,9,71402
38,星之救援者 StarSavior,14995,19,81995
39,最後的克勞迪亞,14569,7,35735
40,Another Eden：穿越時空的貓,14240,11,29220
41,薑餅人大亂鬥,13955,92,82483
42,楓之谷 M,13438,6,29461
43,超異域公主連結☆Re:Dive,12748,31,30861
44,天堂 W,12710,1,71905
45,碧藍航線,12401,7,32550
46,RO 仙境傳說：愛如初見 Classic,11716,9,84500
47,信長之野望 真戰,11553,16,82869
48,女神異聞錄：夜幕魅影,11471,10,71034
49,MLB：9 局職棒 系列,11153,7,31114
50,塵白禁域,10841,4,72111
51,七騎士 RE:BIRTH,10645,9,79741
52,嘟嘟臉惡作劇,10308,3,78781
53,寶可夢大師,10254,7,36673
54,全境封鎖：曙光,9928,6,75244
55,楓之谷：放置冒險記,9162,4,82899
56,歧路旅人：大陸的霸者,8900,3,36225
57,荒野亂鬥,8767,4,32407
58,星之後裔 : Knights of Veda,8364,11,70797
59,鐳明閃擊,8239,34,80864
60,遺忘之劍,8063,2,80652
61,夢幻模擬戰 手機版,7672,0,33596
62,龍族拼圖 Puzzle & Dragons,7612,4,22153
63,英雄聯盟：聯盟戰棋,7555,3,38053
64,重返未來：1999,7288,6,75028
65,Limbus Company,7197,7,73052
66,天地劫 手機版,6954,3,38462
67,XXL 猛漢町,6935,6,80107
68,碧藍幻想 系列,6830,13,25204
69,杖劍傳說：坎斯汀之約,6601,0,80389
70,運氣拼輸贏,6574,0,80385
71,BanG Dream！少女樂團派對,6475,1,31877
72,Kingshot,6309,1,82382
73,新熱血江湖：世界,6290,3,84232
74,賽馬娘Pretty Derby,6261,8,34421
75,DRAGON BALL Z -七龍珠爆裂激戰-,6213,9,27096
76,寒霜啟示錄,6064,0,76999
77,魔靈召喚,5850,3,26380
78,遊戲王 決鬥聯盟,5527,4,29618
79,問答 RPG 魔法使與黑貓維茲,5267,8,25730
80,英雄傳說 卡卡布三部曲,5240,1,80736
81,逆水寒,5154,3,77001
82,忍者喵喵：保衛村莊,5073,1,80326
83,世界計畫 繽紛舞台！ feat. 初音未來,4986,3,37505
84,鈴蘭之劍：爲這和平的世界,4975,2,71838
85,咒術迴戰 幻影夜行,4893,2,71515
86,Pokémon Sleep,4877,9,36685
87,忘卻前夜 Morimens,4788,15,78829
88,MLB 勁旅對決,4533,3,77583
89,RO 新世代：攜手同行,4370,3,37030
90,同盟塔防戰,4313,1,81508
91,三國：謀定天下,4266,5,83812
92,RAID : Shadow Legends,4072,8,36208
93,薑餅人王國,3952,2,70199
94,我想成為影之強者！Master of Garden,3892,3,75993
95,魔法少女小圓 Magia Exedra（原：魔法紀錄）,3743,9,31057
96,Rogue with the Dead - 亡途轉生,3566,1,81808
97,蔚藍星球：國王很忙,3528,0,83538
98,召喚圖板 Summons Board,3441,3,25691
99,守望傳說 Guardian Tales,3204,5,38113
100,弓箭傳說 系列,3170,0,36683
101,鎖鏈戰記 CHAIN CHRONICLE,3092,1,24520
102,RO仙境傳說：愛如初見（Ragnarok ORIGIN）,2965,1,37657
103,RO 仙境傳說：守護永恆的愛 Classic,2923,0,82344
104,部落衝突：皇室戰爭,2846,1,29712
105,全明星街球派對,2770,5,79697
106,卡皮巴拉 Go,2756,0,81254
107,英雄聯盟：激鬥峽谷,2751,1,37459
108,鋼嵐,2620,0,78998
109,Bleach：刀鳴,2594,1,78017
110,克魯賽德戰記 Crusaders Quest,2507,1,27586
111,Evil Hunter Tycoon 獵魔村物語,2504,0,38066
112,跑跑薑餅人：烤箱大逃亡,2449,2,31023
113,權力遊戲：國王大道,2445,22,81266
114,勇者來開團,2362,0,84046
115,問劍長生,2300,3,83086
116,交錯戰線,2291,3,79104
117,暗黑破壞神：永生不朽,2270,2,35531
118,劍與遠征：啟程,2234,0,75975
119,戰雙帕彌什,2220,2,37463
120,天堂 2 M,2199,3,33316
