rank,title,popularity,article,bsn
1,瑪奇 Mobile,291341,143,32564
2,異環,239834,179,80679
3,鳴潮,151554,62,74934
4,神魔之塔,126137,87,23805
5,原神,86324,179,36730
6,SD 鋼彈 G 世代 永恆,83693,30,74906
7,棕色塵埃 2,76470,29,76207
8,卡厄思夢境,73715,23,80099
9,明日方舟：終末地,62168,80,74604
10,勝利女神：妮姬,60731,46,36390
11,搞鬼 M,59734,101,80259
12,Fate/Grand Order,57083,38,26742
13,貓咪大戰爭（にゃんこ大戦争）,55437,9,23772
14,絕區零,55101,60,74860
15,hololive Dreams,46617,31,84454
16,蔚藍檔案,46417,34,38898
17,崩壞：星穹鐵道,44466,20,72822
18,怪物彈珠,37980,20,25052
19,明日方舟,37377,31,33651
20,辟邪除妖 Variants Daphne,36071,13,70180
21,MAJO - 末日策略 RPG,34898,38,85761
22,天堂 Mobile,30938,8,25908
23,Pokemon GO,27284,13,29659
24,我的英雄學院：UNITED SURVIVAL,24085,20,85186
25,天堂 W,23152,14,71905
26,煙雨江湖,22220,8,71402
27,隨機骰子 系列,20790,5,37396
28,薑餅人放置大戰爭,19426,31,85818
29,三國群英傳：策定九州,19284,44,84636
30,三國觀滄海,19169,36,85287
31,星塔旅人,18862,22,81566
32,碧藍幻想 系列,18392,12,25204
33,RO 仙境傳說：世界之旅,15625,2,83054
34,寶可夢集換式卡牌遊戲口袋版,15247,26,79688
35,傳說對決 Arena of Valor,14753,99,30518
36,勇者鬥惡龍 破限亂鬥,14317,9,83661
37,楓之谷 M,13042,4,29461
38,碧藍航線,12918,6,32550
39,超異域公主連結☆Re:Dive,12436,37,30861
40,劍與遠征：啟程,12197,5,75975
41,楓之谷：放置冒險記,11976,2,82899
42,少女前線 2：追放,9772,10,70502
43,第七史詩,9711,6,34880
44,賽爾號：巔峰之戰,9482,5,84709
45,賽馬娘Pretty Derby,9357,5,34421
46,天地劫 手機版,9083,5,38462
47,三國志•戰略版,8970,4,36815
48,緋染天空 Heaven Burns Red,8967,7,37697
49,DRAGON BALL Z -七龍珠爆裂激戰-,8805,5,27096
50,七騎士 RE:BIRTH,8571,5,79741
51,重返未來：1999,8189,2,75028
52,魂墜深境,7728,1,85384
53,杖劍傳說：坎斯汀之約,7727,4,80389
54,星之救援者 StarSavior,7651,4,81995
55,心動小鎮,7458,7,75403
56,Another Eden：穿越時空的貓,7387,1,29220
57,龍村 3,7331,5,85385
58,瑞利昂 (RELLION)：NPC 的生存記,7193,5,85516
59,Pikmin Bloom,6667,5,72889
60,夢幻模擬戰 手機版,6510,0,33596
61,信長之野望 真戰,6375,14,82869
62,龍族拼圖 Puzzle & Dragons,6031,2,22153
63,最後的克勞迪亞,6016,3,35735
64,魔御：STAR DIVE,5983,8,81457
65,鈴蘭之劍：爲這和平的世界,5858,1,71838
66,地牢深處 Dungeon Within,5826,2,85358
67,忘卻前夜 Morimens,5768,5,78829
68,雙面神姬,5631,0,85535
69,召喚圖板 Summons Board,5513,6,25691
70,Pokémon Sleep,5452,13,36685
71,全明星街球派對,5392,3,79697
72,女神異聞錄：夜幕魅影,5383,2,71034
73,幻想水滸傳 STAR LEAP,5022,9,82379
74,MLB：9 局職棒 系列,4965,3,31114
75,戰雙帕彌什,4911,8,37463
76,嘟嘟臉惡作劇,4418,4,78781
77,Rogue with the Dead - 亡途轉生,4349,3,81808
78,鬥破蒼穹 M：少年崛起,4295,5,85983
79,龍魂旅人,4259,5,81375
80,寒霜啟示錄,4200,1,76999
81,RAID : Shadow Legends,4188,6,36208
82,BLEACH 死神 Brave Souls,4142,4,27808
83,寶可夢大師,4046,2,36673
84,RO 新世代：攜手同行,4037,2,37030
85,Monster Hunter Now,4008,6,77414
86,獵人 HUNTER×HUNTER NEN×SURVIVOR,3895,5,83777
87,運氣拼輸贏,3892,1,80385
88,逆水寒,3805,1,77001
89,世界計畫 繽紛舞台！ feat. 初音未來,3752,0,37505
90,忍者喵喵：保衛村莊,3748,1,80326
91,英雄聯盟：激鬥峽谷,3680,7,37459
92,英雄傳說 卡卡布三部曲,3680,4,80736
93,鎖鏈戰記 CHAIN CHRONICLE,3564,3,24520
94,XXL 猛漢町,3498,1,80107
95,遺忘之劍,3368,2,80652
96,荒野亂鬥,3191,0,32407
97,BanG Dream！少女樂團派對,3176,2,31877
98,魔靈召喚,3172,3,26380
99,白貓 Project,3099,1,26686
100,弓箭傳說 系列,2971,3,36683
101,守望傳說 Guardian Tales,2936,1,38113
102,黑色沙漠 MOBILE,2923,1,32841
103,問答 RPG 魔法使與黑貓維茲,2923,3,25730
104,三國：謀定天下,2917,0,83812
105,MARVEL 未來之戰,2917,1,28318
106,塵白禁域,2858,0,72111
107,同盟塔防戰,2846,3,81508
108,薑餅人王國,2820,1,70199
109,Limbus Company,2793,3,73052
110,LINE Rangers 銀河特攻隊,2780,2,25967
111,闇影詩章 Shadowverse,2665,7,29330
112,星絆之旅,2572,1,83743
113,Kingshot,2548,0,82382
114,遊戲王 決鬥聯盟,2439,2,29618
115,二重螺旋,2431,3,78855
116,第五人格,2386,0,34038
117,MLB 勁旅對決,2363,5,77583
118,地平線行者 Horizon Walker,2328,3,81419
119,RO仙境傳說：守護永恆的愛,2314,0,28924
120,英雄聯盟：聯盟戰棋,2246,0,38053
