rank,title,popularity,article,bsn
1,勝利女神：妮姬,170090,280,36390
2,鳴潮,146903,373,74934
3,SD 鋼彈 G 世代 永恆,122602,57,74906
4,勇者鬥惡龍 破限亂鬥,117758,46,83661
5,崩壞：星穹鐵道,110383,180,72822
6,棕色塵埃 2,96174,29,76207
7,神魔之塔,84222,58,23805
8,闇影詩章 Shadowverse,67422,32,29330
9,貓咪大戰爭（にゃんこ大戦争）,66048,5,23772
10,原神,62860,40,36730
11,異環,61579,41,80679
12,Fate/Grand Order,61240,46,26742
13,點點英雄：骰子傳說,52835,30,85135
14,明日方舟：終末地,52404,61,74604
15,怪物彈珠,49924,54,25052
16,RO 仙境傳說：世界之旅,44744,29,83054
17,天堂 Mobile,43760,11,25908
18,明日方舟,42802,36,33651
19,辟邪除妖 Variants Daphne,38894,19,70180
20,卡厄思夢境,35020,7,80099
21,Pikmin Bloom,31598,7,72889
22,絕區零,30290,21,74860
23,傳說對決 Arena of Valor,30009,354,30518
24,蔚藍檔案,27042,13,38898
25,Pokemon GO,22977,5,29659
26,七大罪：Origin,22738,10,74141
27,寶可夢集換式卡牌遊戲口袋版,21541,19,79688
28,魔御：STAR DIVE,21168,14,81457
29,Monster Hunter Now,20545,5,77414
30,無盡輪迴：鬼域摸金,18933,20,85166
31,少女前線 2：追放,18625,20,70502
32,三國志•戰略版,13902,4,36815
33,超異域公主連結☆Re:Dive,13655,13,30861
34,煙雨江湖,13392,3,71402
35,星塔旅人,12922,5,81566
36,Another Eden：穿越時空的貓,12742,5,29220
37,女神異聞錄：夜幕魅影,11799,5,71034
38,心動小鎮,11360,6,75403
39,楓之谷 M,11348,0,29461
40,天堂 W,10759,1,71905
41,MLB：9 局職棒 系列,10374,4,31114
42,星之救援者 StarSavior,10251,5,81995
43,全境封鎖：曙光,10117,4,75244
44,碧藍航線,10007,5,32550
45,Pokémon Sleep,9874,11,36685
46,三國：謀定天下,9812,8,83812
47,第七史詩,9631,2,34880
48,七騎士 RE:BIRTH,8965,3,79741
49,Kingshot,7954,4,82382
50,RO 仙境傳說：愛如初見 Classic,7883,22,84500
51,荒野亂鬥,7841,5,32407
52,運氣拼輸贏,7627,1,80385
53,緋染天空 Heaven Burns Red,7558,14,37697
54,嘟嘟臉惡作劇,7523,4,78781
55,楓之谷：放置冒險記,7363,1,82899
56,杖劍傳說：坎斯汀之約,7358,0,80389
57,碧藍幻想 系列,7335,15,25204
58,夢幻模擬戰 手機版,7322,2,33596
59,逆水寒,7308,7,77001
60,新熱血江湖：世界,7036,3,84232
61,寒霜啟示錄,6917,0,76999
62,魔靈召喚,6841,2,26380
63,信長之野望 真戰,6815,6,82869
64,重返未來：1999,6703,10,75028
65,賽馬娘Pretty Derby,6605,5,34421
66,英雄聯盟：聯盟戰棋,6599,4,38053
67,最後的克勞迪亞,6525,2,35735
68,寶可夢大師,6473,6,36673
69,DRAGON BALL Z -七龍珠爆裂激戰-,5703,3,27096
70,Limbus Company,5695,3,73052
71,龍族拼圖 Puzzle & Dragons,5540,0,22153
72,Rogue with the Dead - 亡途轉生,5360,0,81808
73,塵白禁域,5340,0,72111
74,世界計畫 繽紛舞台！ feat. 初音未來,5032,0,37505
75,問答 RPG 魔法使與黑貓維茲,4939,10,25730
76,同盟塔防戰,4799,7,81508
77,天地劫 手機版,4758,4,38462
78,咒術迴戰 幻影夜行,4735,4,71515
79,鈴蘭之劍：爲這和平的世界,4634,0,71838
80,鐳明閃擊,4166,27,80864
81,薑餅人大亂鬥,4001,26,82483
82,忘卻前夜 Morimens,3924,3,78829
83,XXL 猛漢町,3838,0,80107
84,Bleach：刀鳴,3774,4,78017
85,MLB 勁旅對決,3766,2,77583
86,歧路旅人：大陸的霸者,3721,3,36225
87,薑餅人王國,3682,1,70199
88,RO 新世代：攜手同行,3627,0,37030
89,召喚圖板 Summons Board,3445,3,25691
90,魔法少女小圓 Magia Exedra（原：魔法紀錄）,3439,7,31057
91,英雄傳說 卡卡布三部曲,3303,2,80736
92,部落衝突：皇室戰爭,3230,1,29712
93,Dungeon Squad,3228,3,76118
94,弓箭傳說 系列,3204,2,36683
95,遺忘之劍,3069,3,80652
96,RO 仙境傳說：守護永恆的愛 Classic,3057,3,82344
97,遊戲王 決鬥聯盟,3017,4,29618
98,挖你老墓,2923,0,85198
99,蔚藍星球：國王很忙,2887,1,83538
100,RAID : Shadow Legends,2861,1,36208
101,守望傳說 Guardian Tales,2857,0,38113
102,勇者來開團,2848,0,84046
103,卡皮巴拉 Go,2791,0,81254
104,劍與遠征：啟程,2768,2,75975
105,未來戰,2764,2,35627
106,白貓 Project,2690,2,26686
107,忍者喵喵：保衛村莊,2601,1,80326
108,二重螺旋,2587,4,78855
109,跑跑薑餅人：烤箱大逃亡,2567,2,31023
110,RO仙境傳說：愛如初見（Ragnarok ORIGIN）,2562,0,37657
111,BanG Dream！少女樂團派對,2561,0,31877
112,英雄聯盟：激鬥峽谷,2560,0,37459
113,全民打棒球 Pro,2510,3,39283
114,我想成為影之強者！Master of Garden,2497,3,75993
115,Evil Hunter Tycoon 獵魔村物語,2451,0,38066
116,全明星街球派對,2371,1,79697
117,交錯戰線,2347,1,79104
118,暗黑破壞神：永生不朽,2346,1,35531
119,關於我轉生變成史萊姆這檔事 魔王與龍的建國譚,2323,1,70913
120,問劍長生,2234,0,83086
