rank,title,popularity,article,bsn
1,電腦應用綜合討論,147614,64,60030
2,Steam 綜合討論板,58781,15,60599
3,綜合公仔玩具討論區,39343,17,60036
4,影音視聽討論區,16023,9,60535
5,智慧型手機,15433,14,60559
6,動漫相關綜合,13255,95,60037
7,ACG二手交易板,13250,106,60508
8,職場甘苦談,12966,3,60561
9,電影娛樂新視界,8194,3,60200
10,歡樂惡搞 KUSO,6488,10,60084
11,汽機車討論,5090,1,60545
12,布袋戲文化綜合討論區,4041,0,867
13,野戰 (生存) 遊戲,3790,2,60534
14,軍事策略,3315,3,60208
15,電視遊樂器綜合討論區,3263,2,60001
16,講談說論,2946,18,60440
17,虛擬 Youtuber（Vtuber）,2556,14,60608
18,酸甜苦辣留言板,2211,2,60091
19,繪畫與影像技術交流,2013,1,60143
20,模型技術與資訊,1974,4,60053
21,VR 虛擬實境綜合討論,1861,2,60606
22,NBA 系列,1752,3,4373
23,恐怖驚悚,1719,3,60201
24,世界之不可思議,1419,0,60433
25,熱門美國影集,1241,1,60481
26,女性向遊戲,1149,1,60480
27,桌上角色扮演遊戲(TRPG)討論,1075,3,60429
28,美少女遊戲,980,0,60446
29,輕小說綜合,957,1,60415
30,Cosplay 電漫角色扮演,898,3,60253
31,百合天國,769,0,60405
32,桌上遊戲 (BoardGame) 綜合討論,678,0,60537
33,綜合實況討論板,656,9,60592
34,偽娘向上委員會,606,0,60552
35,手機與行動遊戲討論區,591,0,60059
36,軍旅生活,516,0,60564
37,空想奇談創作交流區,488,3,60154
38,自行車,482,0,60562
39,樂器交流板,471,1,60598
40,VOCALOID 虛擬人聲,452,0,60499
41,集換式卡牌遊戲（TCG）討論區,429,0,81445
42,小品遊戲分享討論,414,0,60183
43,香港漫畫板,410,1,60414
44,偵探推理,404,1,60219
45,程式設計板,361,0,60292
46,NVIDIA 玩家交流區,354,0,60247
47,幸福寵物交流區,347,1,60546
48,歐美動畫綜合討論,336,0,60605
49,綜合武術交流,335,1,60444
50,聲優天地,328,0,60388
51,獨立遊戲 Indie Game,312,0,60603
52,Dolls 人形,312,0,60471
53,棒球運動推廣,278,2,60530
54,日本綜藝影劇,272,0,60531
55,樂高積木相關綜合,271,0,60584
56,攝影交流板,265,0,60549
57,往日遊戲,233,0,60230
58,電玩人求職中心,229,0,60490
59,Unity 遊戲引擎,225,0,60602
60,MMD 製作與技術交流,220,0,60610
61,PC 線上遊戲綜合討論區,209,0,60520
62,網路購物交流,193,1,60554
63,超級大玩家～吃喝玩樂電玩族,187,0,60080
64,PC Game 電腦遊戲綜合討論區,166,0,60507
65,烹飪技巧,156,0,60565
66,陰屍路,152,0,20346
67,獸迷主題樂園,151,0,60604
68,遊戲修改寶典,149,0,60041
69,八卦板,147,0,60553
70,BL 綜合討論,141,0,60198
71,SCP 基金會綜合討論,136,0,22580
72,海外生活及旅遊相關,130,0,60497
73,韓國綜藝影劇,128,0,60536
74,笑話板,124,0,60555
75,電漫蘿莉,122,1,60199
76,魔獸恩仇錄,118,0,60503
77,外語討論板,118,0,60541
78,影像處理製作技巧,109,0,60427
79,綜合音樂板,104,0,60229
80,AMD Fans 俱樂部,100,0,60152
81,圖書交流哈啦板,99,1,60286
82,心理測驗綜合討論,94,0,60217
83,國產遊戲綜合區,89,0,60402
84,台中市,88,0,60569
85,巴哈姆特勇者造型哈啦板,85,0,60094
86,網咖向上委員會,84,0,60355
87,日本歷史相關ACG(遊戲動漫),83,1,60238
88,迪士尼電影動畫系列綜合板,81,0,60600
89,光榮板,78,0,60022
90,奇幻文學與遊戲,76,0,60215
91,SQUARE ENIX,76,0,60071
92,台南市,75,0,60570
93,校園生活,72,0,60556
94,綜合運動板,68,0,60540
95,武俠世界,61,0,60368
96,日本歌曲與歌手,58,0,60601
97,魔術方塊,57,0,60532
98,中華歷史相關遊戲,54,0,60318
99,Lycee Trading Card Game,52,0,60505
100,屏東板,51,0,60579
101,台北市,51,0,60567
102,養成網頁遊戲～寵物愛好者,48,0,60306
103,嘉義板,48,0,60578
104,APP 軟體交流,48,0,60593
105,桃園板,46,0,60572
106,新竹板,46,0,60573
107,港澳地區板,45,0,60519
108,飛鏢運動推廣交流,44,0,60589
109,高雄市,38,0,60571
110,巴哈勇者造型創作技巧討論板,36,0,60153
111,網路暨遊戲安全防護,32,0,60289
112,星座交流,30,0,60566
113,兩岸動漫遊戲交流板,30,0,60445
114,海外遊戲先鋒板,28,0,60543
115,CSI 犯罪現場 系列,27,0,8092
116,新北市,26,0,60568
117,大眾交通討論板,26,0,60586
118,勇者小屋佈景創作交流區,26,0,60460
119,同人誌萬花筒,25,0,60377
120,特文館寫作交流區,23,0,60156
