rank,title,popularity,article,bsn
1,電腦應用綜合討論,167704,88,60030
2,Steam 綜合討論板,56276,21,60599
3,綜合公仔玩具討論區,37594,7,60036
4,動漫相關綜合,18909,65,60037
5,智慧型手機,18113,25,60559
6,職場甘苦談,18054,24,60561
7,影音視聽討論區,17036,6,60535
8,ACG二手交易板,12342,92,60508
9,電影娛樂新視界,11630,13,60200
10,歡樂惡搞 KUSO,11213,7,60084
11,桌上角色扮演遊戲(TRPG)討論,6900,13,60429
12,布袋戲文化綜合討論區,6527,2,867
13,模型技術與資訊,5263,1,60053
14,電視遊樂器綜合討論區,5049,8,60001
15,汽機車討論,4899,3,60545
16,野戰 (生存) 遊戲,4752,3,60534
17,講談說論,4719,7,60440
18,軍事策略,4085,2,60208
19,虛擬 Youtuber（Vtuber）,3238,11,60608
20,酸甜苦辣留言板,3001,8,60091
21,繪畫與影像技術交流,2279,0,60143
22,NBA 系列,2013,0,4373
23,VR 虛擬實境綜合討論,2000,0,60606
24,恐怖驚悚,1988,0,60201
25,世界之不可思議,1882,0,60433
26,輕小說綜合,1223,4,60415
27,熱門美國影集,1222,0,60481
28,綜合實況討論板,1170,11,60592
29,偽娘向上委員會,1002,0,60552
30,女性向遊戲,902,1,60480
31,美少女遊戲,870,0,60446
32,空想奇談創作交流區,810,1,60154
33,VOCALOID 虛擬人聲,758,0,60499
34,百合天國,741,0,60405
35,小品遊戲分享討論,672,0,60183
36,軍旅生活,661,0,60564
37,香港漫畫板,659,0,60414
38,Cosplay 電漫角色扮演,632,0,60253
39,幸福寵物交流區,594,1,60546
40,桌上遊戲 (BoardGame) 綜合討論,584,0,60537
41,偵探推理,576,0,60219
42,手機與行動遊戲討論區,567,1,60059
43,樂器交流板,505,0,60598
44,日本綜藝影劇,472,1,60531
45,八卦板,462,0,60553
46,綜合武術交流,456,2,60444
47,集換式卡牌遊戲（TCG）討論區,421,0,81445
48,程式設計板,409,0,60292
49,棒球運動推廣,401,0,60530
50,Unity 遊戲引擎,392,0,60602
51,PC Game 電腦遊戲綜合討論區,365,4,60507
52,歐美動畫綜合討論,362,0,60605
53,攝影交流板,328,0,60549
54,超級大玩家～吃喝玩樂電玩族,327,0,60080
55,電玩人求職中心,317,0,60490
56,往日遊戲,317,0,60230
57,聲優天地,315,0,60388
58,自行車,313,0,60562
59,Dolls 人形,293,1,60471
60,魔獸恩仇錄,284,0,60503
61,綜合音樂板,282,0,60229
62,巴哈姆特勇者造型哈啦板,276,0,60094
63,電漫蘿莉,272,8,60199
64,笑話板,266,0,60555
65,樂高積木相關綜合,257,0,60584
66,NVIDIA 玩家交流區,236,0,60247
67,PC 線上遊戲綜合討論區,230,0,60520
68,BL 綜合討論,225,0,60198
69,網路購物交流,222,1,60554
70,獨立遊戲 Indie Game,219,1,60603
71,韓國綜藝影劇,216,0,60536
72,外語討論板,208,0,60541
73,心理測驗綜合討論,204,0,60217
74,CSI 犯罪現場 系列,198,0,8092
75,獸迷主題樂園,195,0,60604
76,MMD 製作與技術交流,192,0,60610
77,烹飪技巧,191,0,60565
78,國產遊戲綜合區,189,0,60402
79,圖書交流哈啦板,180,2,60286
80,海外生活及旅遊相關,169,0,60497
81,奇幻文學與遊戲,161,0,60215
82,光榮板,160,0,60022
83,新北市,150,0,60568
84,陰屍路,145,0,20346
85,網咖向上委員會,143,0,60355
86,中華歷史相關遊戲,135,0,60318
87,迪士尼電影動畫系列綜合板,131,0,60600
88,養成網頁遊戲～寵物愛好者,129,0,60306
89,影像處理製作技巧,122,0,60427
90,SQUARE ENIX,121,0,60071
91,電玩節目,120,0,60207
92,嘉義板,120,0,60578
93,遊戲修改寶典,118,0,60041
94,AMD Fans 俱樂部,118,0,60152
95,日本歷史相關ACG(遊戲動漫),117,0,60238
96,武俠世界,116,0,60368
97,桃園板,111,0,60572
98,特文館寫作交流區,110,0,60156
99,台南市,108,0,60570
100,校園生活,103,1,60556
101,海外遊戲先鋒板,102,0,60543
102,新竹板,95,0,60573
103,光線槍射擊遊戲,95,0,60218
104,巴哈勇者造型創作技巧討論板,94,0,60153
105,飛鏢運動推廣交流,93,0,60589
106,運動類遊戲,93,0,60237
107,港澳地區板,93,0,60519
108,家庭作業,88,0,60558
109,台北市,87,0,60567
110,SCP 基金會綜合討論,86,0,22580
111,台中市,84,0,60569
112,網路暨遊戲安全防護,78,0,60289
113,血肉之戰（Flesh and Blood）,77,1,71362
114,創夢－同人資訊情報誌,75,0,60357
115,同人音樂,74,0,60523
116,兩岸動漫遊戲交流板,74,0,60445
117,星座交流,73,0,60566
118,同人誌萬花筒,73,0,60377
119,勇者小屋佈景創作交流區,73,0,60460
120,西洋綜藝影劇,70,0,60538
