rank,title,popularity,article,bsn
1,電腦應用綜合討論,136773,61,60030
2,Steam 綜合討論板,58784,36,60599
3,綜合公仔玩具討論區,35247,13,60036
4,職場甘苦談,16942,12,60561
5,影音視聽討論區,14716,2,60535
6,智慧型手機,12542,10,60559
7,動漫相關綜合,11978,50,60037
8,ACG二手交易板,10587,90,60508
9,電影娛樂新視界,6586,4,60200
10,模型技術與資訊,5205,3,60053
11,汽機車討論,5139,3,60545
12,歡樂惡搞 KUSO,5004,8,60084
13,野戰 (生存) 遊戲,4089,0,60534
14,電視遊樂器綜合討論區,3689,6,60001
15,布袋戲文化綜合討論區,3620,3,867
16,軍事策略,3520,2,60208
17,酸甜苦辣留言板,2224,2,60091
18,VR 虛擬實境綜合討論,2008,0,60606
19,恐怖驚悚,1751,0,60201
20,繪畫與影像技術交流,1639,2,60143
21,虛擬 Youtuber（Vtuber）,1631,14,60608
22,講談說論,1512,5,60440
23,輕小說綜合,1208,2,60415
24,世界之不可思議,1167,0,60433
25,百合天國,1057,13,60405
26,NBA 系列,1036,0,4373
27,女性向遊戲,992,0,60480
28,熱門美國影集,880,0,60481
29,桌上角色扮演遊戲(TRPG)討論,877,1,60429
30,美少女遊戲,864,0,60446
31,綜合實況討論板,732,9,60592
32,樂器交流板,730,3,60598
33,偽娘向上委員會,607,0,60552
34,軍旅生活,605,1,60564
35,桌上遊戲 (BoardGame) 綜合討論,588,0,60537
36,手機與行動遊戲討論區,532,0,60059
37,空想奇談創作交流區,504,3,60154
38,NVIDIA 玩家交流區,463,0,60247
39,集換式卡牌遊戲（TCG）討論區,408,0,81445
40,VOCALOID 虛擬人聲,404,0,60499
41,程式設計板,403,1,60292
42,偵探推理,403,0,60219
43,香港漫畫板,369,0,60414
44,小品遊戲分享討論,362,0,60183
45,電玩人求職中心,346,1,60490
46,Unity 遊戲引擎,330,0,60602
47,歐美動畫綜合討論,317,0,60605
48,幸福寵物交流區,314,1,60546
49,自行車,311,1,60562
50,聲優天地,303,0,60388
51,日本綜藝影劇,276,1,60531
52,棒球運動推廣,258,2,60530
53,攝影交流板,251,0,60549
54,Cosplay 電漫角色扮演,251,0,60253
55,網路購物交流,245,0,60554
56,往日遊戲,217,0,60230
57,獨立遊戲 Indie Game,199,5,60603
58,綜合武術交流,190,0,60444
59,烹飪技巧,168,0,60565
60,笑話板,160,0,60555
61,韓國綜藝影劇,152,0,60536
62,陰屍路,149,0,20346
63,PC 線上遊戲綜合討論區,146,0,60520
64,Dolls 人形,141,1,60471
65,超級大玩家～吃喝玩樂電玩族,139,0,60080
66,外語討論板,136,0,60541
67,海外生活及旅遊相關,133,0,60497
68,電漫蘿莉,132,6,60199
69,SQUARE ENIX,132,0,60071
70,PC Game 電腦遊戲綜合討論區,128,0,60507
71,圖書交流哈啦板,117,1,60286
72,綜合音樂板,114,0,60229
73,MMD 製作與技術交流,112,0,60610
74,樂高積木相關綜合,111,0,60584
75,影像處理製作技巧,111,0,60427
76,八卦板,110,0,60553
77,獸迷主題樂園,97,0,60604
78,遊戲修改寶典,95,0,60041
79,台南市,84,0,60570
80,校園生活,83,0,60556
81,BL 綜合討論,80,0,60198
82,國產遊戲綜合區,77,0,60402
83,光榮板,68,0,60022
84,奇幻文學與遊戲,67,0,60215
85,日本歷史相關ACG(遊戲動漫),66,0,60238
86,巴哈姆特勇者造型哈啦板,65,0,60094
87,飛鏢運動推廣交流,64,0,60589
88,心理測驗綜合討論,59,0,60217
89,台中市,59,0,60569
90,網咖向上委員會,58,0,60355
91,迪士尼電影動畫系列綜合板,57,0,60600
92,武俠世界,52,0,60368
93,AMD Fans 俱樂部,50,0,60152
94,屏東板,49,0,60579
95,魔術方塊,47,0,60532
96,中華歷史相關遊戲,44,0,60318
97,魔獸恩仇錄,43,0,60503
98,桃園板,42,0,60572
99,嘉義板,41,0,60578
100,光線槍射擊遊戲,41,0,60218
101,巴哈勇者造型創作技巧討論板,39,0,60153
102,宜蘭板,36,0,60580
103,網路暨遊戲安全防護,32,0,60289
104,新北市,29,0,60568
105,星座交流,26,0,60566
106,APP 軟體交流,25,0,60593
107,新竹板,24,0,60573
108,SCP 基金會綜合討論,24,0,22580
109,日本歌曲與歌手,23,0,60601
110,家庭作業,23,0,60558
111,特文館寫作交流區,22,0,60156
112,大眾交通討論板,22,0,60586
113,台北市,21,0,60567
114,高雄市,19,0,60571
115,養成網頁遊戲～寵物愛好者,19,0,60306
116,綜合運動板,19,0,60540
117,港澳地區板,18,0,60519
118,海外遊戲先鋒板,18,0,60543
119,流行娛樂特區,17,0,60434
120,南投板,17,0,60576
