rank,title,popularity,article,bsn
1,新楓之谷,179501,49,7650
2,MapleStory Worlds,151545,51,79354
3,新楓之谷：經典版,133414,55,85994
4,暗黑破壞神 4,111897,56,75105
5,WOW 魔獸世界,78920,72,5219
6,RO 仙境傳說 Online,78101,8,4212
7,Final Fantasy XIV,49611,49,17608
8,SpiritVale,42707,9,85861
9,天堂：經典版,41895,15,84452
10,燕雲十六聲,41025,56,75703
11,英雄聯盟 League of Legends,36111,22,17532
12,黑色沙漠 BLACK DESERT,30957,22,19017
13,暗黑破壞神,27912,72,742
14,締造者：放逐之境,23459,67,81468
15,AION2,21999,29,82913
16,流亡黯道 Path of Exile,20868,3,18966
17,流亡黯道 PoE 2,15884,5,82273
18,戰犬行動,15352,14,84714
19,龍之谷：懷舊服,14561,0,85337
20,潛水員戴夫,14528,1,35628
21,Minecraft 我的世界（當個創世神）,11972,58,18673
22,幻獸帕魯,11433,7,71458
23,活俠傳,10122,6,73317
24,RO 仙境傳說 Online：樂園,9684,8,83142
25,新瑪奇 Mabinogi,9080,0,7422
26,希望戀曲 Online,8763,3,18041
27,CS Online﹝絕對武力﹞,8729,9,11902
28,鬥陣特攻,7805,4,27362
29,亂 2 Online,7732,0,5270
30,特戰英豪,7481,4,38093
31,爐石戰記,6965,1,24044
32,幻世錄 系列,6674,8,3490
33,赤血沙漠,6411,4,37615
34,Garena 三角洲行動,6358,9,78342
35,Once Human,6172,3,78260
36,天使之戀Online 國際版,5368,4,9734
37,APEX 英雄,5268,3,36072
38,新瑪奇英雄傳,5213,5,16583
39,戰鎚：40K 系列（Warhammer:40000）,5189,1,7506
40,柏德之門 系列,5003,0,2954
41,天堂Lineage,5002,0,842
42,瓦爾海姆,4929,3,38700
43,戰艦世界 World of Warships,4902,2,21052
44,勇 Online,4840,0,11712
45,魔力寶貝,4638,5,2577
46,電馭叛客 2077,4636,1,23379
47,新龍之谷 Dragon Nest,4524,1,13211
48,三國志 系列,4337,3,6331
49,世紀帝國 系列,4116,1,1122
50,夢之形,3933,0,82031
51,Dead by Daylight（黎明死線）,3914,3,29919
52,Core Keeper,3910,0,74451
53,戰車世界 World of Tanks,3804,5,18214
54,雀魂麻將majsoul,3714,2,36476
55,Warframe,3590,3,22797
56,魔獸世界：經典版,3552,4,36703
57,TBH: 塔斯克巴·英雄,3306,4,85631
58,飄流幻境 Online,3284,1,8897
59,魔獸爭霸,3238,2,3044
60,第一繼承者,3159,2,71782
61,黑神話 系列,2918,0,39114
62,艾爾之光,2832,2,12259
63,盧恩傳奇：龍荒秘境,2788,0,82667
64,天國降臨：救贖 系列,2764,2,30945
65,漫威爭鋒,2548,9,79940
66,龍之劍：覺醒,2489,1,76636
67,武林同萌傳Online,2422,0,6960
68,戰慄時空之絕對武力( CS ),2398,3,1473
69,戰意,2349,3,30786
70,巫師 The Witcher 系列,2315,0,7364
71,殭屍毀滅工程 Project Zomboid,2219,3,20202
72,戰地風雲,2182,2,4220
73,Grim Dawn,2060,1,19441
74,絕地求生 PUBG,2021,2,30630
75,異塵餘生 系列,1928,1,2023
76,逸劍風雲決,1822,0,76881
77,大俠立志傳,1818,1,76900
78,龍胤立志傳,1776,1,84973
79,幕府將軍、全軍破敵系列,1774,0,4236
80,天外Online,1745,1,6784
81,上古卷軸 系列(The Elder Scrolls),1744,1,2526
82,阿爾比恩 Online,1644,10,27044
83,激戰 2（Guild Wars 2 ）,1634,2,16901
84,賽爾號,1628,0,18072
85,邊緣世界,1624,2,27313
86,暗黑破壞神 3,1618,0,21400
87,半夜別修仙,1575,0,86359
88,永恆冒險 Grand Chase Classic,1556,1,8948
89,金庸群俠傳,1522,4,10859
90,吸血鬼倖存者,1492,0,74171
91,艦隊 Collection,1449,0,24698
92,戰爭雷霆（War Thunder）,1440,2,20947
93,七日殺,1420,2,24608
94,對魔忍 RPG,1390,2,35303
95,虹彩六號 系列,1378,1,1054
96,逃離塔科夫,1346,0,29943
97,鬼谷八荒,1265,0,70540
98,騎馬與砍殺,1260,0,16393
99,空洞騎士  系列,1251,0,27487
100,武林群俠傳 Online,1234,0,12118
101,火炬之光：無限,1222,0,74756
102,三國群英傳Online,1222,0,6777
103,三國鼎立 Online,1217,0,12613
104,仙劍奇俠傳 系列,1176,4,2417
105,星露谷物語 Stardew Valley,1145,0,20774
106,星海爭霸,1120,2,3037
107,千年戰爭 Aigis～一般版～,1107,0,27417
108,最後紀元 Last Epoch,1101,0,35693
109,RPG製作大師,1098,0,4918
110,皇者天下,1092,0,38055
111,決勝時刻,1028,0,5371
112,Cities: Skylines,1020,0,27991
113,失落的方舟（Lost Ark）,1012,1,27410
114,Slay the Spire,1012,0,33661
115,Soul's Remnant,982,0,86136
116,垂死之光（Dying Light）系列,978,0,24340
117,P 的謊言,969,0,71348
118,MUV-LUV 少女庭園,959,4,83149
119,霧鎖王國,940,0,77537
120,搞鬼 Online（Ghost）,933,0,9753
