rank,title,popularity,article,bsn
1,電腦應用綜合討論,129955,75,60030
2,Steam 綜合討論板,56911,32,60599
3,綜合公仔玩具討論區,39080,13,60036
4,職場甘苦談,15525,17,60561
5,智慧型手機,15187,14,60559
6,動漫相關綜合,15166,79,60037
7,影音視聽討論區,15021,7,60535
8,ACG二手交易板,13033,90,60508
9,布袋戲文化綜合討論區,7501,8,867
10,電影娛樂新視界,6577,9,60200
11,汽機車討論,4941,6,60545
12,模型技術與資訊,4367,0,60053
13,歡樂惡搞 KUSO,4297,4,60084
14,軍事策略,3616,15,60208
15,野戰 (生存) 遊戲,3233,0,60534
16,酸甜苦辣留言板,3069,5,60091
17,電視遊樂器綜合討論區,2464,0,60001
18,VR 虛擬實境綜合討論,1811,1,60606
19,虛擬 Youtuber（Vtuber）,1670,17,60608
20,繪畫與影像技術交流,1586,4,60143
21,桌上角色扮演遊戲(TRPG)討論,1576,3,60429
22,講談說論,1507,24,60440
23,NBA 系列,1442,3,4373
24,女性向遊戲,1334,1,60480
25,世界之不可思議,1255,1,60433
26,恐怖驚悚,1198,3,60201
27,輕小說綜合,1128,1,60415
28,熱門美國影集,927,1,60481
29,美少女遊戲,785,1,60446
30,VOCALOID 虛擬人聲,751,1,60499
31,百合天國,736,0,60405
32,手機與行動遊戲討論區,672,0,60059
33,軍旅生活,617,0,60564
34,偽娘向上委員會,611,0,60552
35,桌上遊戲 (BoardGame) 綜合討論,606,0,60537
36,綜合實況討論板,591,6,60592
37,香港漫畫板,558,0,60414
38,樂器交流板,398,0,60598
39,Cosplay 電漫角色扮演,388,0,60253
40,集換式卡牌遊戲（TCG）討論區,385,1,81445
41,NVIDIA 玩家交流區,354,0,60247
42,日本綜藝影劇,315,0,60531
43,歐美動畫綜合討論,306,2,60605
44,程式設計板,301,0,60292
45,自行車,292,0,60562
46,小品遊戲分享討論,284,0,60183
47,聲優天地,262,0,60388
48,Dolls 人形,226,0,60471
49,Unity 遊戲引擎,220,0,60602
50,棒球運動推廣,219,1,60530
51,空想奇談創作交流區,210,1,60154
52,幸福寵物交流區,210,1,60546
53,超級大玩家～吃喝玩樂電玩族,209,0,60080
54,PC Game 電腦遊戲綜合討論區,203,2,60507
55,偵探推理,201,0,60219
56,攝影交流板,187,0,60549
57,綜合武術交流,168,0,60444
58,PC 線上遊戲綜合討論區,164,0,60520
59,電玩人求職中心,161,0,60490
60,笑話板,150,0,60555
61,往日遊戲,150,0,60230
62,外語討論板,150,0,60541
63,MMD 製作與技術交流,135,0,60610
64,獨立遊戲 Indie Game,132,0,60603
65,網路購物交流,131,0,60554
66,電漫蘿莉,122,10,60199
67,國產遊戲綜合區,122,1,60402
68,八卦板,117,0,60553
69,陰屍路,115,0,20346
70,海外生活及旅遊相關,109,0,60497
71,樂高積木相關綜合,107,0,60584
72,韓國綜藝影劇,99,0,60536
73,遊戲修改寶典,95,0,60041
74,烹飪技巧,92,0,60565
75,綜合音樂板,90,1,60229
76,網咖向上委員會,88,0,60355
77,光榮板,87,0,60022
78,BL 綜合討論,86,0,60198
79,影像處理製作技巧,61,0,60427
80,大眾交通討論板,61,0,60586
81,獸迷主題樂園,60,0,60604
82,屏東板,60,0,60579
83,心理測驗綜合討論,55,0,60217
84,圖書交流哈啦板,55,0,60286
85,台南市,55,0,60570
86,武俠世界,53,0,60368
87,迪士尼電影動畫系列綜合板,52,0,60600
88,台中市,51,0,60569
89,魔獸恩仇錄,48,0,60503
90,日本歷史相關ACG(遊戲動漫),48,0,60238
91,飛鏢運動推廣交流,46,0,60589
92,中華歷史相關遊戲,45,0,60318
93,AMD Fans 俱樂部,45,0,60152
94,奇幻文學與遊戲,44,0,60215
95,花蓮板,40,0,60581
96,綜合運動板,39,0,60540
97,創夢－同人資訊情報誌,38,0,60357
98,星座交流,34,0,60566
99,嘉義板,34,0,60578
100,校園生活,32,0,60556
101,巴哈姆特勇者造型哈啦板,28,0,60094
102,Line 機器人綜合遊戲（塔帕世界）,27,0,37220
103,SQUARE ENIX,26,0,60071
104,APP 軟體交流,26,0,60593
105,桃園板,25,0,60572
106,日本歌曲與歌手,25,0,60601
107,流行娛樂特區,23,0,60434
108,台北市,23,0,60567
109,魔術方塊,21,0,60532
110,網路暨遊戲安全防護,21,0,60289
111,彰化板,21,0,60575
112,巴哈姆特三年級學員部,19,0,60457
113,新竹板,18,0,60573
114,電子競技運動交流,17,0,60525
115,新北市,17,0,60568
116,光線槍射擊遊戲,17,0,60218
117,CSI 犯罪現場 系列,17,0,8092
118,巴哈姆特四年級學員部,16,0,60458
119,巴哈姆特二年級學員部,16,0,60456
120,高雄市,15,0,60571
