rank,title,popularity,article,bsn
1,電腦應用綜合討論,143601,87,60030
2,Steam 綜合討論板,54854,12,60599
3,綜合公仔玩具討論區,36489,12,60036
4,智慧型手機,17871,17,60559
5,影音視聽討論區,16510,11,60535
6,職場甘苦談,15117,6,60561
7,ACG二手交易板,12780,95,60508
8,動漫相關綜合,10457,74,60037
9,電影娛樂新視界,6076,6,60200
10,軍事策略,5664,8,60208
11,電視遊樂器綜合討論區,4712,4,60001
12,模型技術與資訊,4631,0,60053
13,歡樂惡搞 KUSO,4069,16,60084
14,野戰 (生存) 遊戲,4045,0,60534
15,汽機車討論,3994,3,60545
16,布袋戲文化綜合討論區,3867,4,867
17,酸甜苦辣留言板,2258,4,60091
18,虛擬 Youtuber（Vtuber）,1840,13,60608
19,VR 虛擬實境綜合討論,1724,0,60606
20,女性向遊戲,1622,0,60480
21,桌上角色扮演遊戲(TRPG)討論,1509,10,60429
22,繪畫與影像技術交流,1385,1,60143
23,講談說論,1364,12,60440
24,百合天國,1248,2,60405
25,恐怖驚悚,1190,4,60201
26,輕小說綜合,853,0,60415
27,世界之不可思議,836,1,60433
28,手機與行動遊戲討論區,792,1,60059
29,NBA 系列,768,0,4373
30,熱門美國影集,748,1,60481
31,美少女遊戲,614,0,60446
32,偽娘向上委員會,585,0,60552
33,綜合實況討論板,557,5,60592
34,軍旅生活,536,0,60564
35,程式設計板,496,0,60292
36,VOCALOID 虛擬人聲,449,0,60499
37,桌上遊戲 (BoardGame) 綜合討論,442,0,60537
38,聲優天地,423,0,60388
39,集換式卡牌遊戲（TCG）討論區,419,0,81445
40,樂器交流板,387,0,60598
41,NVIDIA 玩家交流區,330,0,60247
42,偵探推理,294,0,60219
43,Cosplay 電漫角色扮演,284,1,60253
44,香港漫畫板,263,0,60414
45,棒球運動推廣,262,0,60530
46,電玩人求職中心,239,0,60490
47,小品遊戲分享討論,236,0,60183
48,幸福寵物交流區,226,1,60546
49,Unity 遊戲引擎,216,0,60602
50,歐美動畫綜合討論,215,0,60605
51,攝影交流板,210,0,60549
52,往日遊戲,180,0,60230
53,日本綜藝影劇,175,0,60531
54,PC Game 電腦遊戲綜合討論區,167,1,60507
55,自行車,157,0,60562
56,外語討論板,143,1,60541
57,空想奇談創作交流區,132,0,60154
58,笑話板,129,0,60555
59,韓國綜藝影劇,123,0,60536
60,烹飪技巧,122,0,60565
61,MMD 製作與技術交流,120,0,60610
62,PC 線上遊戲綜合討論區,119,0,60520
63,Dolls 人形,112,0,60471
64,網路購物交流,101,0,60554
65,綜合武術交流,101,0,60444
66,陰屍路,98,0,20346
67,海外生活及旅遊相關,98,0,60497
68,樂高積木相關綜合,87,0,60584
69,遊戲修改寶典,85,0,60041
70,電漫蘿莉,81,4,60199
71,超級大玩家～吃喝玩樂電玩族,81,0,60080
72,獸迷主題樂園,80,0,60604
73,網咖向上委員會,79,0,60355
74,BL 綜合討論,73,0,60198
75,影像處理製作技巧,72,0,60427
76,獨立遊戲 Indie Game,67,0,60603
77,台南市,62,0,60570
78,綜合音樂板,61,0,60229
79,八卦板,50,0,60553
80,魔獸恩仇錄,47,0,60503
81,圖書交流哈啦板,47,0,60286
82,飛鏢運動推廣交流,42,0,60589
83,屏東板,41,0,60579
84,AMD Fans 俱樂部,41,0,60152
85,光榮板,40,0,60022
86,校園生活,38,0,60556
87,奇幻文學與遊戲,37,0,60215
88,日本歷史相關ACG(遊戲動漫),34,0,60238
89,迪士尼電影動畫系列綜合板,33,0,60600
90,台中市,33,0,60569
91,魔術方塊,32,0,60532
92,國產遊戲綜合區,32,0,60402
93,APP 軟體交流,32,0,60593
94,武俠世界,30,0,60368
95,魔術板,29,0,60588
96,網路暨遊戲安全防護,27,0,60289
97,光線槍射擊遊戲,26,0,60218
98,中華歷史相關遊戲,26,0,60318
99,SCP 基金會綜合討論,26,0,22580
100,星座交流,24,0,60566
101,新竹板,24,0,60573
102,省錢板,23,1,60563
103,心理測驗綜合討論,23,0,60217
104,SQUARE ENIX,21,0,60071
105,高雄市,19,0,60571
106,綜合運動板,19,0,60540
107,彰化板,19,0,60575
108,巴哈姆特三年級學員部,19,0,60457
109,雲林板,18,0,60577
110,勇者小屋佈景創作交流區,17,0,60460
111,巴哈姆特四年級學員部,16,0,60458
112,巴哈姆特勇者造型哈啦板,16,0,60094
113,巴哈姆特二年級學員部,16,0,60456
114,流行娛樂特區,14,0,60434
115,兩岸動漫遊戲交流板,14,0,60445
116,JAM Project,14,0,60529
117,ATi 廠商服務區,14,0,60151
118,巴哈勇者造型創作技巧討論板,13,0,60153
119,台東板,13,0,60582
120,WGT 國際電玩大賽交流區,13,0,60365
