rank,title,popularity,article,bsn
1,新楓之谷,189181,65,7650
2,新楓之谷：經典版,153691,95,85994
3,MapleStory Worlds,129936,52,79354
4,RO 仙境傳說 Online,81206,28,4212
5,英雄聯盟 League of Legends,60825,211,17532
6,燕雲十六聲,56083,91,75703
7,流亡黯道 Path of Exile,53368,16,18966
8,SpiritVale,50190,20,85861
9,天堂：經典版,48206,38,84452
10,Final Fantasy XIV,45358,36,17608
11,黑色沙漠 BLACK DESERT,40978,20,19017
12,AION2,35162,27,82913
13,暗黑破壞神,33612,74,742
14,幻獸帕魯,27202,14,71458
15,WOW 魔獸世界,24852,7,5219
16,Minecraft 我的世界（當個創世神）,18425,50,18673
17,亂 2 Online,17351,3,5270
18,流亡黯道 PoE 2,15266,5,82273
19,活俠傳,13643,4,73317
20,暗黑破壞神 4,12839,5,75105
21,新瑪奇 Mabinogi,11205,3,7422
22,新瑪奇英雄傳,9103,3,16583
23,RO 仙境傳說 Online：樂園,8859,3,83142
24,天使之戀Online 國際版,8699,3,9734
25,鬥陣特攻,8668,10,27362
26,Once Human,8030,5,78260
27,戰車世界 World of Tanks,7602,3,18214
28,CS Online﹝絕對武力﹞,7169,5,11902
29,赤血沙漠,6948,2,37615
30,Garena 三角洲行動,6693,10,78342
31,天堂Lineage,6690,5,842
32,潛水員戴夫,6563,1,35628
33,賽爾號,6411,8,18072
34,勇 Online,6259,0,11712
35,電馭叛客 2077,6163,0,23379
36,戰鎚：40K 系列（Warhammer:40000）,6125,0,7506
37,希望戀曲 Online,5688,7,18041
38,Dead by Daylight（黎明死線）,5667,6,29919
39,柏德之門 系列,5587,4,2954
40,爐石戰記,5517,7,24044
41,戰艦世界 World of Warships,5504,1,21052
42,APEX 英雄,5486,4,36072
43,Warframe,5146,3,22797
44,黑神話 系列,5133,2,39114
45,Soul's Remnant,4906,1,86136
46,世紀帝國 系列,4779,2,1122
47,魔力寶貝,4327,2,2577
48,雀魂麻將majsoul,4323,4,36476
49,龍之劍：覺醒,4045,2,76636
50,巫師 The Witcher 系列,3984,0,7364
51,飄流幻境 Online,3974,0,8897
52,艦隊 Collection,3970,4,24698
53,殭屍毀滅工程 Project Zomboid,3937,6,20202
54,天國降臨：救贖 系列,3756,1,30945
55,艾爾之光,3587,1,12259
56,特戰英豪,3512,2,38093
57,武林同萌傳Online,3424,1,6960
58,天外Online,3347,0,6784
59,戰意,3307,2,30786
60,阿爾比恩 Online,3247,6,27044
61,三國志 系列,3238,0,6331
62,第一繼承者,3222,1,71782
63,締造者：放逐之境,3040,4,81468
64,三國鼎立 Online,3037,2,12613
65,大俠立志傳,2930,0,76900
66,吸血鬼倖存者,2765,0,74171
67,激戰 2（Guild Wars 2 ）,2750,2,16901
68,戰慄時空之絕對武力( CS ),2642,2,1473
69,火炬之光：無限,2616,1,74756
70,御城收藏,2612,2,26608
71,戰地風雲,2599,2,4220
72,上古卷軸 系列(The Elder Scrolls),2582,0,2526
73,決勝時刻,2565,4,5371
74,異塵餘生 系列,2564,3,2023
75,魔獸爭霸,2373,0,3044
76,巨商,2320,1,5079
77,絕地求生 PUBG,2288,1,30630
78,七日殺,2236,1,24608
79,MUV-LUV 少女庭園,2201,6,83149
80,戰爭雷霆（War Thunder）,2146,0,20947
81,暗黑破壞神 3,2080,0,21400
82,邊緣世界,2079,1,27313
83,異形：特戰菁英,2049,5,70720
84,永恆冒險 Grand Chase Classic,2014,1,8948
85,三國群英傳Online,2013,2,6777
86,劍靈 Blade & Soul,1994,2,12980
87,金庸群俠傳,1992,0,10859
88,逃離塔科夫,1832,5,29943
89,幕府將軍、全軍破敵系列,1805,2,4236
90,空洞騎士  系列,1800,0,27487
91,TBH: 塔斯克巴·英雄,1755,0,85631
92,龍胤立志傳,1710,0,84973
93,對魔忍 RPG,1686,2,35303
94,失落的方舟（Lost Ark）,1666,0,27410
95,RPG製作大師,1640,0,4918
96,Grim Dawn,1623,1,19441
97,搞鬼 Online（Ghost）,1582,0,9753
98,騎馬與砍殺,1572,0,16393
99,方舟 系列,1497,1,28423
100,千年戰爭 Aigis～一般版～,1496,0,27417
101,魔獸世界：經典版,1468,0,36703
102,星露谷物語 Stardew Valley,1431,0,20774
103,新龍之谷 Dragon Nest,1418,0,13211
104,逸劍風雲決,1389,0,76881
105,虹彩六號 系列,1385,1,1054
106,石器時代 系列,1381,0,1571
107,霧鎖王國,1367,0,77537
108,東方Project 系列,1362,0,10039
109,魔力寶貝：永恆初心,1346,0,70151
110,明星志願 系列,1341,0,866
111,合力攻頂,1337,0,83079
112,逃離鴨科夫,1326,1,83580
113,Core Keeper,1323,1,74451
114,漫威爭鋒,1311,0,79940
115,鬼谷八荒,1308,0,70540
116,仙劍奇俠傳 系列,1306,0,2417
117,新墨魂 Online,1272,0,38561
118,Slay the Spire,1246,0,33661
119,皇者天下,1220,3,38055
120,蘇丹的遊戲,1214,0,80841
