rank,title,popularity,article,bsn
1,鳴潮,225330,127,74934
2,異環,187247,114,80679
3,棕色塵埃 2,180031,32,76207
4,神魔之塔,143673,159,23805
5,勝利女神：妮姬,86148,71,36390
6,卡厄思夢境,80081,31,80099
7,SD 鋼彈 G 世代 永恆,78652,18,74906
8,星之救援者 StarSavior,76187,42,81995
9,原神,69939,85,36730
10,貓咪大戰爭（にゃんこ大戦争）,54065,1,23772
11,怪物彈珠,52606,22,25052
12,蔚藍檔案,51835,15,38898
13,崩壞：星穹鐵道,47741,24,72822
14,辟邪除妖 Variants Daphne,47203,19,70180
15,明日方舟：終末地,45887,36,74604
16,七騎士 RE:BIRTH,45716,31,79741
17,勇者鬥惡龍 破限亂鬥,41953,22,83661
18,Fate/Grand Order,39689,13,26742
19,天堂 Mobile,38089,11,25908
20,寶可夢集換式卡牌遊戲口袋版,32501,48,79688
21,闇影詩章 Shadowverse,30536,25,29330
22,絕區零,29787,11,74860
23,瑞利昂 (RELLION)：NPC 的生存記,29360,12,85516
24,超時空街球對決,27449,33,85216
25,Pikmin Bloom,26496,11,72889
26,天堂 W,25661,8,71905
27,RO 仙境傳說：世界之旅,24829,11,83054
28,明日方舟,24716,12,33651
29,Pokemon GO,22886,10,29659
30,Monster Hunter Now,15519,12,77414
31,權力遊戲：國王大道,15072,13,81266
32,超異域公主連結☆Re:Dive,14965,23,30861
33,心動小鎮,14655,10,75403
34,傳說對決 Arena of Valor,14326,9,30518
35,碧藍航線,13501,4,32550
36,楓之谷 M,12738,0,29461
37,少女前線 2：追放,12531,24,70502
38,鈴蘭之劍：爲這和平的世界,12437,2,71838
39,煙雨江湖,11531,11,71402
40,寶可夢大師,10960,5,36673
41,運氣拼輸贏,10925,0,80385
42,青丘世界：緣起,10839,6,85071
43,Limbus Company,10447,5,73052
44,賽馬娘Pretty Derby,10078,25,34421
45,三國志•戰略版,9806,3,36815
46,第七史詩,8899,4,34880
47,重返未來：1999,8660,7,75028
48,楓之谷：放置冒險記,8298,1,82899
49,緋染天空 Heaven Burns Red,8264,4,37697
50,信長之野望 真戰,7881,9,82869
51,地牢深處 Dungeon Within,7420,0,85358
52,魔御：STAR DIVE,7230,11,81457
53,Another Eden：穿越時空的貓,7201,0,29220
54,荒野亂鬥,7085,3,32407
55,星塔旅人,6873,6,81566
56,夢幻模擬戰 手機版,6790,4,33596
57,忘卻前夜 Morimens,6787,6,78829
58,杖劍傳說：坎斯汀之約,6710,0,80389
59,劍與遠征：啟程,6663,4,75975
60,點點英雄：骰子傳說,6446,1,85135
61,MLB：9 局職棒 系列,6249,1,31114
62,女神異聞錄：夜幕魅影,6191,3,71034
63,DRAGON BALL Z -七龍珠爆裂激戰-,6135,0,27096
64,我想成為影之強者！Master of Garden,6121,8,75993
65,塵白禁域,6062,2,72111
66,二重螺旋,5968,10,78855
67,天地劫 手機版,5920,2,38462
68,Pokémon Sleep,5745,14,36685
69,召喚圖板 Summons Board,5634,6,25691
70,鋼嵐,5517,6,78998
71,碧藍幻想 系列,5303,4,25204
72,逆水寒,5265,2,77001
73,最後的克勞迪亞,5067,1,35735
74,Raven2：渡鴉,4993,9,74144
75,Rogue with the Dead - 亡途轉生,4938,1,81808
76,無盡輪迴：鬼域摸金,4914,4,85166
77,MLB 勁旅對決,4908,5,77583
78,魔靈召喚,4849,4,26380
79,英雄聯盟：聯盟戰棋,4766,4,38053
80,白貓 Project,4397,0,26686
81,瑪奇 Mobile,4303,9,32564
82,龍族拼圖 Puzzle & Dragons,4283,4,22153
83,忍者喵喵：保衛村莊,4179,1,80326
84,嘟嘟臉惡作劇,4159,5,78781
85,鬼雄三國：主公有夠鬼,4146,6,85099
86,天堂 2 M,4109,1,33316
87,寒霜啟示錄,4059,1,76999
88,守望傳說 Guardian Tales,4056,3,38113
89,異域戰記,3939,3,73066
90,XXL 猛漢町,3898,2,80107
91,NBA 王朝崛起,3893,3,85221
92,戰雙帕彌什,3801,13,37463
93,eBaseball : MLB PRO SPIRIT,3788,3,81329
94,車車屍搭普,3772,0,85398
95,遊戲王 決鬥聯盟,3728,2,29618
96,Kingshot,3587,0,82382
97,世界計畫 繽紛舞台！ feat. 初音未來,3578,2,37505
98,七大罪：Origin,3523,3,74141
99,七大罪：光與暗之交戰,3522,6,34342
100,緋紅的神約 Echocalypse,3519,3,75058
101,魔法少女小圓 Magia Exedra（原：魔法紀錄）,3444,6,31057
102,全境封鎖：曙光,3337,2,75244
103,卡皮巴拉 Go,3258,1,81254
104,關於我轉生變成史萊姆這檔事 魔王與龍的建國譚,3245,2,70913
105,RAID : Shadow Legends,3158,6,36208
106,RO 新世代：攜手同行,3145,0,37030
107,英雄傳說 卡卡布三部曲,3032,2,80736
108,薑餅人王國,3018,2,70199
109,LINE Rangers 銀河特攻隊,2986,1,25967
110,藍色星原：旅謠,2924,1,79865
111,歧路旅人：大陸的霸者,2873,2,36225
112,英雄聯盟：激鬥峽谷,2818,2,37459
113,Bleach：刀鳴,2791,6,78017
114,鎖鏈戰記 CHAIN CHRONICLE,2764,1,24520
115,同盟塔防戰,2687,2,81508
116,三國：謀定天下,2596,1,83812
117,學園偶像大師,2538,3,79730
118,BanG Dream！少女樂團派對,2481,0,31877
119,跑跑卡丁車 RUSH+,2476,3,36872
120,部落衝突：皇室戰爭,2441,0,29712
