rank,title,popularity,article,bsn
1,電腦應用綜合討論,173100,87,60030
2,Steam 綜合討論板,49754,12,60599
3,綜合公仔玩具討論區,35663,20,60036
4,動漫相關綜合,16649,87,60037
5,影音視聽討論區,16228,8,60535
6,智慧型手機,13014,2,60559
7,ACG二手交易板,11956,85,60508
8,職場甘苦談,11356,2,60561
9,布袋戲文化綜合討論區,10666,8,867
10,電影娛樂新視界,10574,16,60200
11,歡樂惡搞 KUSO,7326,10,60084
12,桌上角色扮演遊戲(TRPG)討論,5701,7,60429
13,模型技術與資訊,4991,2,60053
14,汽機車討論,4818,0,60545
15,講談說論,4801,14,60440
16,虛擬 Youtuber（Vtuber）,4612,18,60608
17,電視遊樂器綜合討論區,3512,3,60001
18,野戰 (生存) 遊戲,3507,0,60534
19,世界之不可思議,2629,1,60433
20,軍事策略,2574,0,60208
21,恐怖驚悚,2465,1,60201
22,酸甜苦辣留言板,2211,2,60091
23,VR 虛擬實境綜合討論,1990,0,60606
24,繪畫與影像技術交流,1769,2,60143
25,輕小說綜合,1298,2,60415
26,空想奇談創作交流區,1230,5,60154
27,綜合實況討論板,1180,8,60592
28,美少女遊戲,1107,1,60446
29,熱門美國影集,1023,2,60481
30,女性向遊戲,959,1,60480
31,NBA 系列,932,0,4373
32,偽娘向上委員會,716,0,60552
33,香港漫畫板,707,1,60414
34,桌上遊戲 (BoardGame) 綜合討論,690,0,60537
35,獨立遊戲 Indie Game,679,1,60603
36,百合天國,677,0,60405
37,偵探推理,674,1,60219
38,VOCALOID 虛擬人聲,648,1,60499
39,Cosplay 電漫角色扮演,633,3,60253
40,軍旅生活,549,0,60564
41,樂器交流板,535,0,60598
42,手機與行動遊戲討論區,535,0,60059
43,日本綜藝影劇,457,0,60531
44,幸福寵物交流區,455,1,60546
45,小品遊戲分享討論,453,1,60183
46,往日遊戲,447,0,60230
47,程式設計板,438,0,60292
48,NVIDIA 玩家交流區,402,0,60247
49,棒球運動推廣,389,0,60530
50,聲優天地,388,0,60388
51,歐美動畫綜合討論,371,0,60605
52,集換式卡牌遊戲（TCG）討論區,349,0,81445
53,Dolls 人形,314,1,60471
54,超級大玩家～吃喝玩樂電玩族,277,0,60080
55,電漫蘿莉,273,0,60199
56,綜合武術交流,263,0,60444
57,Unity 遊戲引擎,258,0,60602
58,PC 線上遊戲綜合討論區,240,0,60520
59,八卦板,239,0,60553
60,綜合音樂板,237,0,60229
61,PC Game 電腦遊戲綜合討論區,236,2,60507
62,日本歷史相關ACG(遊戲動漫),225,0,60238
63,自行車,221,0,60562
64,攝影交流板,221,0,60549
65,笑話板,212,0,60555
66,巴哈姆特勇者造型哈啦板,207,0,60094
67,BL 綜合討論,205,0,60198
68,韓國綜藝影劇,201,0,60536
69,獸迷主題樂園,195,0,60604
70,中華歷史相關遊戲,191,0,60318
71,外語討論板,187,0,60541
72,圖書交流哈啦板,187,1,60286
73,樂高積木相關綜合,176,0,60584
74,電玩人求職中心,173,1,60490
75,烹飪技巧,169,0,60565
76,奇幻文學與遊戲,169,0,60215
77,網路購物交流,167,0,60554
78,MMD 製作與技術交流,163,0,60610
79,國產遊戲綜合區,155,0,60402
80,SQUARE ENIX,155,0,60071
81,海外生活及旅遊相關,151,0,60497
82,AMD Fans 俱樂部,151,1,60152
83,遊戲修改寶典,146,0,60041
84,陰屍路,145,0,20346
85,光榮板,141,0,60022
86,心理測驗綜合討論,127,0,60217
87,魔獸恩仇錄,119,0,60503
88,AI 應用討論,117,1,85831
89,迪士尼電影動畫系列綜合板,114,0,60600
90,影像處理製作技巧,110,0,60427
91,養成網頁遊戲～寵物愛好者,106,0,60306
92,武俠世界,105,0,60368
93,魔術方塊,103,0,60532
94,CSI 犯罪現場 系列,100,0,8092
95,網咖向上委員會,99,0,60355
96,台中市,98,0,60569
97,校園生活,93,0,60556
98,特文館寫作交流區,92,0,60156
99,家庭作業,91,0,60558
100,星座交流,90,0,60566
101,高雄市,84,0,60571
102,屏東板,84,0,60579
103,巴哈勇者造型創作技巧討論板,83,0,60153
104,台南市,79,0,60570
105,桃園板,75,0,60572
106,海外遊戲先鋒板,71,0,60543
107,SCP 基金會綜合討論,65,0,22580
108,新北市,64,0,60568
109,港澳地區板,63,0,60519
110,同人音樂,63,0,60523
111,飛鏢運動推廣交流,62,0,60589
112,大眾交通討論板,62,0,60586
113,兩岸動漫遊戲交流板,60,0,60445
114,台北市,59,0,60567
115,運動類遊戲,57,0,60237
116,網路暨遊戲安全防護,57,0,60289
117,流行娛樂特區,57,0,60434
118,新竹板,56,0,60573
119,同人誌萬花筒,56,0,60377
120,嘉義板,54,0,60578
