rank,title,popularity,article,bsn
1,天堂：經典版,199193,153,84452
2,新楓之谷,175822,34,7650
3,MapleStory Worlds,163820,46,79354
4,Final Fantasy XIV,143105,103,17608
5,燕雲十六聲,123022,122,75703
6,暗黑破壞神,114653,349,742
7,赤血沙漠,110805,115,37615
8,流亡黯道 Path of Exile,77818,27,18966
9,AION2,58858,46,82913
10,英雄聯盟 League of Legends,56688,125,17532
11,RO 仙境傳說 Online,53233,11,4212
12,黑色沙漠 BLACK DESERT,38144,15,19017
13,WOW 魔獸世界,30202,31,5219
14,暗黑破壞神 4,22965,8,75105
15,Minecraft 我的世界（當個創世神）,22127,36,18673
16,龍胤立志傳,22010,13,84973
17,Slay the Spire,21333,3,33661
18,天堂Lineage,15845,2,842
19,爐石戰記,12707,4,24044
20,Garena 三角洲行動,11595,12,78342
21,RO 仙境傳說 Online：樂園,11200,1,83142
22,鬥陣特攻,8914,5,27362
23,APEX 英雄,8339,3,36072
24,新瑪奇 Mabinogi,8219,3,7422
25,幻獸帕魯,7944,0,71458
26,天國降臨：救贖 系列,7888,3,30945
27,CS Online﹝絕對武力﹞,7765,11,11902
28,電馭叛客 2077,7647,0,23379
29,Warframe,7325,12,22797
30,柏德之門 系列,6980,1,2954
31,最後紀元 Last Epoch,6830,3,35693
32,戰鎚：40K 系列（Warhammer:40000）,6654,2,7506
33,暗黑破壞神 3,6484,0,21400
34,雀魂麻將majsoul,6286,1,36476
35,希望戀曲 Online,6217,4,18041
36,戰艦世界 World of Warships,6061,1,21052
37,活俠傳,5798,0,73317
38,潛水員戴夫,5145,1,35628
39,飄流幻境 Online,5070,0,8897
40,新瑪奇英雄傳,4954,2,16583
41,大俠立志傳,4835,0,76900
42,Once Human,4467,2,78260
43,魔力寶貝,4373,2,2577
44,Dead by Daylight（黎明死線）,4217,1,29919
45,世紀帝國 系列,4204,0,1122
46,武林同萌傳Online,4131,0,6960
47,天外Online,4029,0,6784
48,上古卷軸 系列(The Elder Scrolls),3989,0,2526
49,流亡黯道 PoE 2,3724,1,82273
50,戰車世界 World of Tanks,3687,2,18214
51,空洞騎士  系列,3558,0,27487
52,絕地求生 PUBG,3411,1,30630
53,魔獸爭霸,3407,0,3044
54,三國志 系列,3361,1,6331
55,Stoneshard,3261,1,38794
56,異塵餘生 系列,3244,2,2023
57,Core Keeper,3237,0,74451
58,特戰英豪,3213,3,38093
59,逸劍風雲決,3035,0,76881
60,黑神話 系列,2984,0,39114
61,戰慄時空之絕對武力( CS ),2932,2,1473
62,戰意,2865,1,30786
63,新熱血江湖 Online,2832,1,8294
64,邊緣世界,2799,3,27313
65,逃離鴨科夫,2776,1,83580
66,戰地風雲,2767,1,4220
67,艾爾之光,2749,1,12259
68,星露谷物語 Stardew Valley,2459,0,20774
69,鬼谷八荒,2424,0,70540
70,石器時代 系列,2399,1,1571
71,第一繼承者,2383,0,71782
72,巨商,2369,1,5079
73,阿爾比恩 Online,2321,3,27044
74,方舟 系列,2222,0,28423
75,御城收藏,2222,3,26608
76,巫師 The Witcher 系列,2200,2,7364
77,永無寧日,2099,0,79196
78,明星志願 系列,2066,0,866
79,火炬之光：無限,2056,1,74756
80,歐洲美洲卡車模擬 系列,2054,0,16179
81,千年戰爭 Aigis～一般版～,2054,0,27417
82,金庸群俠傳,2048,2,10859
83,霧鎖王國,1932,0,77537
84,吸血鬼倖存者,1919,0,74171
85,靈魂面甲,1903,0,79921
86,黑帝斯,1844,0,35739
87,R.E.P.O.,1840,0,82396
88,RPG製作大師,1831,2,4918
89,遺跡：來自灰燼,1780,0,34991
90,戰爭雷霆（War Thunder）,1769,0,20947
91,永恆冒險 Grand Chase Classic,1767,0,8948
92,艦隊 Collection,1761,0,24698
93,Cities: Skylines,1742,1,27991
94,蘇丹的遊戲,1727,0,80841
95,夢之形,1701,0,82031
96,七日殺,1695,1,24608
97,俠客風雲傳 系列,1670,0,3148
98,劍靈 Blade & Soul,1628,0,12980
99,幕府將軍、全軍破敵系列,1570,0,4236
100,殭屍毀滅工程 Project Zomboid,1548,0,20202
101,童話 Online,1519,0,4211
102,永恆輪迴,1491,0,38217
103,天使之戀Online 國際版,1479,0,9734
104,失落的方舟（Lost Ark）,1470,0,27410
105,仙劍奇俠傳 系列,1409,0,2417
106,武林群俠傳 Online,1354,0,12118
107,Crusader Kings,1325,0,19480
108,亂 2 Online,1321,0,5270
109,逃離塔科夫,1300,4,29943
110,魔力寶貝：永恆初心,1295,0,70151
111,Don't Starve,1295,0,23632
112,騎馬與砍殺,1260,0,16393
113,新天堂II,1237,1,5264
114,決勝時刻,1234,4,5371
115,Subnautica,1230,0,26553
116,垂死之光（Dying Light）系列,1224,1,24340
117,魔獸世界：經典版,1206,1,36703
118,對魔忍 RPG,1195,0,35303
119,皇者天下,1190,0,38055
120,Unlight,1186,3,20111
