rank,title,popularity,article,bsn
1,鳴潮,253966,111,74934
2,異環,204373,185,80679
3,神魔之塔,103742,151,23805
4,崩壞：星穹鐵道,93538,75,72822
5,SD 鋼彈 G 世代 永恆,90633,33,74906
6,勇者鬥惡龍 破限亂鬥,86071,26,83661
7,原神,84329,68,36730
8,勝利女神：妮姬,76977,73,36390
9,棕色塵埃 2,71461,15,76207
10,卡厄思夢境,68409,27,80099
11,Fate/Grand Order,62554,58,26742
12,明日方舟：終末地,61655,37,74604
13,天堂 W,50036,9,71905
14,貓咪大戰爭（にゃんこ大戦争）,48013,6,23772
15,天堂 Mobile,34940,5,25908
16,辟邪除妖 Variants Daphne,34592,7,70180
17,絕區零,33477,21,74860
18,Monster Hunter Now,30498,11,77414
19,蔚藍檔案,27857,20,38898
20,明日方舟,27190,18,33651
21,RO 仙境傳說：世界之旅,26748,11,83054
22,Pikmin Bloom,26170,7,72889
23,碧藍航線,25548,5,32550
24,Pokemon GO,24496,8,29659
25,寶可夢集換式卡牌遊戲口袋版,24184,35,79688
26,權力遊戲：國王大道,23140,32,81266
27,怪物彈珠,20978,8,25052
28,少女前線 2：追放,17673,24,70502
29,傳說對決 Arena of Valor,17246,17,30518
30,星之救援者 StarSavior,16899,7,81995
31,闇影詩章 Shadowverse,15141,13,29330
32,煙雨江湖,15063,8,71402
33,點點英雄：骰子傳說,14935,9,85135
34,超異域公主連結☆Re:Dive,14600,31,30861
35,七騎士 RE:BIRTH,11400,11,79741
36,地牢深處 Dungeon Within,11292,4,85358
37,楓之谷 M,10837,0,29461
38,忘卻前夜 Morimens,10496,31,78829
39,Limbus Company,10134,7,73052
40,無盡輪迴：鬼域摸金,9998,8,85166
41,楓之谷：放置冒險記,9883,2,82899
42,塵白禁域,9594,1,72111
43,三國志•戰略版,9584,5,36815
44,MLB：9 局職棒 系列,9527,9,31114
45,星塔旅人,9450,12,81566
46,NBA 王朝崛起,9440,36,85221
47,心動小鎮,9278,4,75403
48,劍與遠征：啟程,9246,4,75975
49,夢幻模擬戰 手機版,9188,3,33596
50,鬼雄三國：主公有夠鬼,8910,14,85099
51,Another Eden：穿越時空的貓,8124,0,29220
52,DRAGON BALL Z -七龍珠爆裂激戰-,7965,3,27096
53,碧藍幻想 系列,7951,6,25204
54,荒野亂鬥,7763,4,32407
55,Pokémon Sleep,7665,19,36685
56,第七史詩,7580,5,34880
57,賽馬娘Pretty Derby,7449,5,34421
58,鈴蘭之劍：爲這和平的世界,7319,1,71838
59,寒霜啟示錄,7319,1,76999
60,杖劍傳說：坎斯汀之約,7209,0,80389
61,運氣拼輸贏,7144,3,80385
62,全境封鎖：曙光,6841,5,75244
63,信長之野望 真戰,6831,12,82869
64,Kingshot,6782,1,82382
65,緋染天空 Heaven Burns Red,6659,2,37697
66,女神異聞錄：夜幕魅影,6535,3,71034
67,Bleach：刀鳴,6450,22,78017
68,緋紅的神約 Echocalypse,6448,2,75058
69,最後的克勞迪亞,6402,2,35735
70,魔靈召喚,5486,2,26380
71,Rogue with the Dead - 亡途轉生,5216,3,81808
72,嘟嘟臉惡作劇,4966,3,78781
73,獵人 HUNTER×HUNTER NEN×SURVIVOR,4963,4,83777
74,逆水寒,4933,2,77001
75,卡皮巴拉 Go,4928,0,81254
76,重返未來：1999,4844,2,75028
77,龍族拼圖 Puzzle & Dragons,4695,0,22153
78,白貓 Project,4556,1,26686
79,世界計畫 繽紛舞台！ feat. 初音未來,4479,0,37505
80,魔御：STAR DIVE,4476,6,81457
81,薑餅人王國,4423,2,70199
82,RO 新世代：攜手同行,4388,3,37030
83,藍色星原：旅謠,4305,5,79865
84,天地劫 手機版,4291,1,38462
85,XXL 猛漢町,4113,1,80107
86,遊戲王 決鬥聯盟,3991,4,29618
87,守望傳說 Guardian Tales,3959,6,38113
88,召喚圖板 Summons Board,3931,3,25691
89,英雄傳說 卡卡布三部曲,3867,6,80736
90,RO仙境傳說：守護永恆的愛,3852,0,28924
91,英雄聯盟：聯盟戰棋,3810,3,38053
92,鎖鏈戰記 CHAIN CHRONICLE,3808,1,24520
93,寶可夢大師,3803,1,36673
94,MLB 勁旅對決,3765,6,77583
95,學園偶像大師,3497,6,79730
96,七大罪：Origin,3449,1,74141
97,RO仙境傳說：愛如初見（Ragnarok ORIGIN）,3442,4,37657
98,同盟塔防戰,3320,7,81508
99,問答 RPG 魔法使與黑貓維茲,3182,0,25730
100,異域戰記,3150,2,73066
101,我獨自升級：ARISE,3039,1,77218
102,魔力寶貝：重返法蘭,2989,0,84025
103,Evil Hunter Tycoon 獵魔村物語,2915,2,38066
104,三國：謀定天下,2914,0,83812
105,暗黑破壞神：永生不朽,2896,1,35531
106,蔚藍星球：國王很忙,2851,0,83538
107,歧路旅人：大陸的霸者,2838,2,36225
108,弓箭傳說 系列,2824,0,36683
109,RO 仙境傳說：愛如初見 Classic,2756,0,84500
110,MARVEL 未來之戰,2725,3,28318
111,咒術迴戰 幻影夜行,2708,0,71515
112,魔法少女小圓 Magia Exedra（原：魔法紀錄）,2679,7,31057
113,BanG Dream！少女樂團派對,2625,3,31877
114,RAID : Shadow Legends,2579,2,36208
115,英雄聯盟：激鬥峽谷,2564,1,37459
116,全明星街球派對,2521,1,79697
117,依露娜戰紀 Online,2511,1,22837
118,二重螺旋,2504,7,78855
119,部落衝突：皇室戰爭,2458,1,29712
120,忍者喵喵：保衛村莊,2406,2,80326
