rank,title,popularity,article,bsn
1,棕色塵埃 2,273988,98,76207
2,鳴潮,198864,112,74934
3,明日方舟：終末地,101041,73,74604
4,絕區零,94505,183,74860
5,SD 鋼彈 G 世代 永恆,93507,30,74906
6,異環,90846,231,80679
7,神魔之塔,75101,74,23805
8,勝利女神：妮姬,60327,36,36390
9,Fate/Grand Order,53080,27,26742
10,原神,51576,27,36730
11,崩壞：星穹鐵道,50279,23,72822
12,貓咪大戰爭（にゃんこ大戦争）,46471,6,23772
13,蔚藍檔案,34495,21,38898
14,卡厄思夢境,34373,10,80099
15,辟邪除妖 Variants Daphne,33022,16,70180
16,天堂 Mobile,32970,12,25908
17,怪物彈珠,29687,168,25052
18,瑞利昂 (RELLION)：NPC 的生存記,29255,9,85516
19,星之救援者 StarSavior,27036,7,81995
20,二重螺旋,26390,24,78855
21,Pikmin Bloom,22067,4,72889
22,Pokemon GO,21096,12,29659
23,RO 仙境傳說：世界之旅,20254,4,83054
24,明日方舟,19444,16,33651
25,天堂 W,18612,7,71905
26,勇者鬥惡龍 破限亂鬥,16998,6,83661
27,碧藍航線,15260,4,32550
28,第七史詩,15019,12,34880
29,Monster Hunter Now,14512,6,77414
30,超異域公主連結☆Re:Dive,14492,41,30861
31,傳說對決 Arena of Valor,14392,36,30518
32,闇影詩章 Shadowverse,14320,11,29330
33,三國志•戰略版,14177,6,36815
34,寶可夢集換式卡牌遊戲口袋版,14163,44,79688
35,心動小鎮,13050,7,75403
36,楓之谷 M,12477,3,29461
37,少女前線 2：追放,12050,21,70502
38,七騎士 RE:BIRTH,11551,5,79741
39,超時空街球對決,11499,22,85216
40,忘卻前夜 Morimens,11258,13,78829
41,煙雨江湖,11198,7,71402
42,龍村 3,11031,4,85385
43,賽馬娘Pretty Derby,10340,57,34421
44,緋染天空 Heaven Burns Red,10245,17,37697
45,Another Eden：穿越時空的貓,9853,3,29220
46,運氣拼輸贏,9644,3,80385
47,天地劫 手機版,9556,4,38462
48,楓之谷：放置冒險記,8621,1,82899
49,權力遊戲：國王大道,8093,12,81266
50,杖劍傳說：坎斯汀之約,7636,0,80389
51,鈴蘭之劍：爲這和平的世界,7553,2,71838
52,星塔旅人,7385,8,81566
53,點點英雄：骰子傳說,6850,2,85135
54,荒野亂鬥,6839,3,32407
55,夢幻模擬戰 手機版,6549,4,33596
56,三國：謀定天下,6168,0,83812
57,七大罪：Origin,6067,7,74141
58,Rogue with the Dead - 亡途轉生,6048,4,81808
59,碧藍幻想 系列,6021,5,25204
60,Bleach：刀鳴,5908,11,78017
61,XXL 猛漢町,5905,2,80107
62,MLB：9 局職棒 系列,5805,1,31114
63,戰雙帕彌什,5523,8,37463
64,召喚圖板 Summons Board,5434,5,25691
65,地牢深處 Dungeon Within,5403,1,85358
66,逆水寒,5281,3,77001
67,魔靈召喚,4916,3,26380
68,女神異聞錄：夜幕魅影,4732,6,71034
69,劍與遠征：啟程,4698,2,75975
70,世界計畫 繽紛舞台！ feat. 初音未來,4677,1,37505
71,Pokémon Sleep,4519,22,36685
72,寒霜啟示錄,4509,1,76999
73,Limbus Company,4390,1,73052
74,嘟嘟臉惡作劇,4333,2,78781
75,重返未來：1999,4277,0,75028
76,弓箭傳說 系列,4264,5,36683
77,無盡輪迴：鬼域摸金,4155,5,85166
78,信長之野望 真戰,4145,12,82869
79,NBA 王朝崛起,4084,2,85221
80,DRAGON BALL Z -七龍珠爆裂激戰-,3965,0,27096
81,龍族拼圖 Puzzle & Dragons,3951,4,22153
82,最後的克勞迪亞,3892,0,35735
83,骷髏要稱王,3865,0,85223
84,英雄傳說 卡卡布三部曲,3703,6,80736
85,RO 新世代：攜手同行,3656,0,37030
86,薑餅人王國,3653,4,70199
87,Kingshot,3641,0,82382
88,飄流幻境 Re：星之方舟,3553,2,82442
89,遊戲王 決鬥聯盟,3451,4,29618
90,魔御：STAR DIVE,3389,6,81457
91,MLB 勁旅對決,3336,2,77583
92,我獨自升級：ARISE,3311,2,77218
93,白貓 Project,3295,1,26686
94,新夢境連結 R,3254,1,37439
95,全境封鎖：曙光,3177,0,75244
96,復活邪神 Re ; universe,3150,3,35284
97,勇者來開團,3108,0,84046
98,同盟塔防戰,3102,3,81508
99,寶可夢大師,2995,0,36673
100,鋼嵐,2989,3,78998
101,英雄聯盟：聯盟戰棋,2982,2,38053
102,部落衝突：皇室戰爭,2942,1,29712
103,歧路旅人：大陸的霸者,2935,1,36225
104,問答 RPG 魔法使與黑貓維茲,2872,2,25730
105,鬼雄三國：主公有夠鬼,2824,2,85099
106,Evil Hunter Tycoon 獵魔村物語,2772,0,38066
107,緋紅的神約 Echocalypse,2707,0,75058
108,英雄聯盟：激鬥峽谷,2592,2,37459
109,忍者喵喵：保衛村莊,2590,3,80326
110,七大罪：光與暗之交戰,2575,2,34342
111,守望傳說 Guardian Tales,2445,2,38113
112,暗黑破壞神：永生不朽,2432,0,35531
113,RO 仙境傳說 3,2391,4,81475
114,關於我轉生變成史萊姆這檔事 魔王與龍的建國譚,2369,2,70913
115,魔法少女小圓 Magia Exedra（原：魔法紀錄）,2326,3,31057
116,RAID : Shadow Legends,2304,0,36208
117,異域戰記,2300,1,73066
118,全明星街球派對,2295,2,79697
119,瑪奇 Mobile,2264,4,32564
120,托蘭異世錄 Toram Online RPG,2244,0,28271
