rank,title,popularity,article,bsn
1,新楓之谷,239063,84,7650
2,天堂：經典版,167592,156,84452
3,MapleStory Worlds,157645,48,79354
4,流亡黯道 PoE 2,103285,45,82273
5,TBH: 塔斯克巴·英雄,76713,10,85631
6,Final Fantasy XIV,69720,59,17608
7,燕雲十六聲,68806,56,75703
8,RO 仙境傳說 Online,50213,11,4212
9,暗黑破壞神,45270,124,742
10,英雄聯盟 League of Legends,44951,39,17532
11,AION2,36190,30,82913
12,潛水員戴夫,32757,18,35628
13,黑色沙漠 BLACK DESERT,23269,5,19017
14,WOW 魔獸世界,22730,13,5219
15,流亡黯道 Path of Exile,22670,3,18966
16,暗黑破壞神 4,22438,6,75105
17,Minecraft 我的世界（當個創世神）,20878,31,18673
18,新瑪奇 Mabinogi,14298,6,7422
19,電馭叛客 2077,13742,0,23379
20,新衝天跑,11443,4,9426
21,戰鎚：40K 系列（Warhammer:40000）,11052,4,7506
22,天使之戀Online 國際版,10612,1,9734
23,Warframe,9928,15,22797
24,幻獸帕魯,9924,2,71458
25,RO 仙境傳說 Online：樂園,9882,6,83142
26,Dead by Daylight（黎明死線）,9169,3,29919
27,赤血沙漠,8763,2,37615
28,戰慄時空之絕對武力( CS ),8715,1,1473
29,鬥陣特攻,8594,6,27362
30,Garena 三角洲行動,8592,6,78342
31,天堂Lineage,7897,2,842
32,CS Online﹝絕對武力﹞,6589,8,11902
33,希望戀曲 Online,6112,2,18041
34,活俠傳,6053,0,73317
35,新瑪奇英雄傳,5967,0,16583
36,柏德之門 系列,5817,0,2954
37,APEX 英雄,5491,0,36072
38,飄流幻境 Online,5178,2,8897
39,太吾繪卷,5029,1,35304
40,天國降臨：救贖 系列,5008,0,30945
41,戰艦世界 World of Warships,4970,2,21052
42,大俠立志傳,4925,0,76900
43,羅馬拓荒錄,4908,2,85018
44,Once Human,4826,3,78260
45,爐石戰記,4563,1,24044
46,魔力寶貝,4188,0,2577
47,龍胤立志傳,3933,0,84973
48,Freestyle: Reboot,3916,5,85300
49,戰車世界 World of Tanks,3829,2,18214
50,巫師 The Witcher 系列,3681,1,7364
51,魔獸爭霸,3622,1,3044
52,戰地風雲,3556,2,4220
53,世紀帝國 系列,3555,0,1122
54,雀魂麻將majsoul,3547,0,36476
55,暗黑破壞神 3,3521,0,21400
56,三國志 系列,3483,1,6331
57,艾爾之光,3439,0,12259
58,第一繼承者,3269,2,71782
59,天外Online,3184,0,6784
60,巨商,3181,1,5079
61,Don't Starve,3127,1,23632
62,絕地求生 PUBG,3125,0,30630
63,異塵餘生 系列,3113,1,2023
64,特戰英豪,3075,2,38093
65,上古卷軸 系列(The Elder Scrolls),2983,0,2526
66,武林同萌傳Online,2896,0,6960
67,失落的方舟（Lost Ark）,2655,1,27410
68,戰意,2644,0,30786
69,摩爾莊園,2621,0,16735
70,劍靈 Blade & Soul,2472,1,12980
71,東方Project 系列,2456,8,10039
72,黑神話 系列,2399,0,39114
73,Slay the Spire,2395,0,33661
74,阿爾比恩 Online,2339,5,27044
75,石器時代 系列,2337,0,1571
76,邊緣世界,2328,1,27313
77,戰爭雷霆（War Thunder）,2321,4,20947
78,第九封印：無盡召喚,2296,3,8174
79,艦隊 Collection,2289,0,24698
80,激戰 2（Guild Wars 2 ）,2268,2,16901
81,星露谷物語 Stardew Valley,2193,1,20774
82,鬼谷八荒,2185,2,70540
83,空洞騎士  系列,2136,0,27487
84,背包夥伴,2099,17,85261
85,Core Keeper,2081,0,74451
86,RPG製作大師,2018,0,4918
87,亂 2 Online,2003,1,5270
88,締造者：放逐之境,1967,28,81468
89,吸血鬼倖存者,1954,0,74171
90,七日殺,1916,1,24608
91,漫威爭鋒,1906,5,79940
92,金庸群俠傳,1805,4,10859
93,爆爆王,1803,1,9835
94,逸劍風雲決,1790,0,76881
95,對魔忍 RPG,1750,1,35303
96,Oxygen Not Included,1741,1,31746
97,Cities: Skylines,1733,0,27991
98,幕府將軍、全軍破敵系列,1695,0,4236
99,仙劍奇俠傳 系列,1675,0,2417
100,霧鎖王國,1653,0,77537
101,模擬市民 系列,1602,0,863
102,火炬之光：無限,1589,0,74756
103,逃離塔科夫,1578,1,29943
104,R.E.P.O.,1568,0,82396
105,魔獸世界：經典版,1567,1,36703
106,魔力寶貝：永恆初心,1561,1,70151
107,Stoneshard,1554,0,38794
108,賽爾號,1498,0,18072
109,逃離鴨科夫,1494,0,83580
110,方舟 系列,1455,0,28423
111,九日,1428,0,74687
112,騎馬與砍殺,1421,1,16393
113,永恆冒險 Grand Chase Classic,1412,1,8948
114,遺跡：來自灰燼,1408,1,34991
115,卡巴拉島(Trickster),1394,0,5637
116,歐洲美洲卡車模擬 系列,1381,1,16179
117,武林群俠傳 Online,1377,0,12118
118,殭屍毀滅工程 Project Zomboid,1373,1,20202
119,決勝時刻,1366,0,5371
120,夢之形,1340,0,82031
