rank,title,popularity,article,bsn
1,電腦應用綜合討論,137570,62,60030
2,Steam 綜合討論板,62847,24,60599
3,綜合公仔玩具討論區,36633,6,60036
4,影音視聽討論區,15868,5,60535
5,智慧型手機,15039,9,60559
6,動漫相關綜合,13485,60,60037
7,電影娛樂新視界,11254,4,60200
8,ACG二手交易板,10738,102,60508
9,職場甘苦談,10672,9,60561
10,歡樂惡搞 KUSO,8757,13,60084
11,模型技術與資訊,5252,2,60053
12,汽機車討論,4908,3,60545
13,NBA 系列,4510,2,4373
14,布袋戲文化綜合討論區,3799,2,867
15,電視遊樂器綜合討論區,3458,2,60001
16,野戰 (生存) 遊戲,2956,1,60534
17,酸甜苦辣留言板,2759,5,60091
18,虛擬 Youtuber（Vtuber）,2306,15,60608
19,講談說論,2137,14,60440
20,VR 虛擬實境綜合討論,2034,0,60606
21,軍事策略,1940,0,60208
22,繪畫與影像技術交流,1580,0,60143
23,恐怖驚悚,1552,0,60201
24,桌上角色扮演遊戲(TRPG)討論,1370,2,60429
25,輕小說綜合,1173,3,60415
26,世界之不可思議,1154,0,60433
27,美少女遊戲,1110,1,60446
28,熱門美國影集,974,1,60481
29,百合天國,903,4,60405
30,女性向遊戲,869,2,60480
31,桌上遊戲 (BoardGame) 綜合討論,745,0,60537
32,綜合實況討論板,742,8,60592
33,手機與行動遊戲討論區,714,1,60059
34,偽娘向上委員會,698,2,60552
35,VOCALOID 虛擬人聲,604,1,60499
36,歐美動畫綜合討論,562,0,60605
37,Cosplay 電漫角色扮演,550,2,60253
38,樂器交流板,537,1,60598
39,空想奇談創作交流區,448,2,60154
40,軍旅生活,446,0,60564
41,NVIDIA 玩家交流區,417,0,60247
42,程式設計板,412,0,60292
43,小品遊戲分享討論,385,0,60183
44,香港漫畫板,360,1,60414
45,幸福寵物交流區,345,1,60546
46,集換式卡牌遊戲（TCG）討論區,305,0,81445
47,棒球運動推廣,291,1,60530
48,聲優天地,283,0,60388
49,偵探推理,281,0,60219
50,PC Game 電腦遊戲綜合討論區,272,0,60507
51,自行車,270,0,60562
52,日本綜藝影劇,257,0,60531
53,Unity 遊戲引擎,255,0,60602
54,笑話板,242,0,60555
55,攝影交流板,241,0,60549
56,巴哈姆特勇者造型哈啦板,240,0,60094
57,往日遊戲,238,0,60230
58,Dolls 人形,236,1,60471
59,八卦板,235,0,60553
60,PC 線上遊戲綜合討論區,235,0,60520
61,綜合武術交流,192,0,60444
62,MMD 製作與技術交流,183,0,60610
63,陰屍路,178,0,20346
64,電漫蘿莉,175,2,60199
65,韓國綜藝影劇,172,0,60536
66,烹飪技巧,159,0,60565
67,國產遊戲綜合區,158,0,60402
68,網路購物交流,153,1,60554
69,遊戲修改寶典,145,0,60041
70,BL 綜合討論,142,0,60198
71,圖書交流哈啦板,135,0,60286
72,綜合音樂板,134,1,60229
73,超級大玩家～吃喝玩樂電玩族,131,0,60080
74,樂高積木相關綜合,122,0,60584
75,光榮板,120,0,60022
76,外語討論板,115,0,60541
77,電玩人求職中心,110,0,60490
78,獸迷主題樂園,108,0,60604
79,海外生活及旅遊相關,104,0,60497
80,影像處理製作技巧,104,0,60427
81,奇幻文學與遊戲,101,0,60215
82,網咖向上委員會,97,0,60355
83,獨立遊戲 Indie Game,93,0,60603
84,嘉義板,89,0,60578
85,台中市,87,0,60569
86,日本歷史相關ACG(遊戲動漫),85,1,60238
87,武俠世界,83,0,60368
88,校園生活,83,0,60556
89,魔獸恩仇錄,79,0,60503
90,APP 軟體交流,78,0,60593
91,心理測驗綜合討論,70,0,60217
92,迪士尼電影動畫系列綜合板,66,0,60600
93,飛鏢運動推廣交流,58,0,60589
94,屏東板,58,0,60579
95,中華歷史相關遊戲,57,0,60318
96,台南市,54,0,60570
97,新竹板,52,0,60573
98,魔術方塊,51,0,60532
99,流行娛樂特區,51,0,60434
100,養成網頁遊戲～寵物愛好者,50,0,60306
101,台北市,47,0,60567
102,SQUARE ENIX,47,0,60071
103,SCP 基金會綜合討論,45,0,22580
104,桃園板,44,0,60572
105,高雄市,40,0,60571
106,AMD Fans 俱樂部,40,0,60152
107,網路暨遊戲安全防護,38,0,60289
108,日本歌曲與歌手,34,0,60601
109,同人誌萬花筒,34,0,60377
110,綜合運動板,33,0,60540
111,巴哈勇者造型創作技巧討論板,33,0,60153
112,海外遊戲先鋒板,32,0,60543
113,ESR 電競王專板,32,0,60595
114,CSI 犯罪現場 系列,32,0,8092
115,港澳地區板,31,0,60519
116,宜蘭板,31,0,60580
117,光線槍射擊遊戲,30,0,60218
118,彰化板,29,0,60575
119,兩岸動漫遊戲交流板,26,0,60445
120,西洋綜藝影劇,23,0,60538
