rank,title,popularity,article,bsn
1,瑪奇 Mobile,196685,76,32564
2,鳴潮,143292,83,74934
3,棕色塵埃 2,113555,46,76207
4,絕區零,93701,78,74860
5,勝利女神：妮姬,88464,393,36390
6,SD 鋼彈 G 世代 永恆,73925,45,74906
7,崩壞：星穹鐵道,73809,53,72822
8,神魔之塔,71211,56,23805
9,貓咪大戰爭（にゃんこ大戦争）,67225,12,23772
10,原神,65315,48,36730
11,異環,58222,57,80679
12,Pokemon GO,54938,12,29659
13,hololive Dreams,47248,41,84454
14,塔塔冒險隊,44795,22,85848
15,怪物彈珠,39125,20,25052
16,闇影詩章 Shadowverse,34151,30,29330
17,寶可夢集換式卡牌遊戲口袋版,32983,31,79688
18,辟邪除妖 Variants Daphne,32107,18,70180
19,明日方舟：終末地,31363,25,74604
20,Fate/Grand Order,30953,11,26742
21,蔚藍檔案,27747,16,38898
22,天堂 Mobile,27712,4,25908
23,少女前線 2：追放,27536,68,70502
24,薑餅人放置大戰爭,27340,66,85818
25,鬥破蒼穹 M：少年崛起,25502,41,85983
26,碧藍幻想 系列,25156,19,25204
27,明日方舟,24891,15,33651
28,第七史詩,24304,21,34880
29,搞鬼 M,24173,41,80259
30,寶可夢大師,20755,8,36673
31,卡厄思夢境,20647,7,80099
32,DRAGON BALL Z -七龍珠爆裂激戰-,19126,3,27096
33,超異域公主連結☆Re:Dive,19082,24,30861
34,煙雨江湖,18909,7,71402
35,三國觀滄海,18817,31,85287
36,三國志•戰略版,17072,21,36815
37,隨機骰子 系列,16693,1,37396
38,楓之谷 M,16061,6,29461
39,MAJO - 末日策略 RPG,15358,7,85761
40,英雄聯盟：聯盟戰棋,14932,17,38053
41,Monster Hunter Now,14591,9,77414
42,BLEACH 死神 Brave Souls,14487,15,27808
43,傳說對決 Arena of Valor,14095,12,30518
44,天堂 W,13911,2,71905
45,RO 仙境傳說：世界之旅,13578,8,83054
46,碧藍航線,13151,11,32550
47,楓之谷：放置冒險記,12039,4,82899
48,我的英雄學院：UNITED SURVIVAL,10749,2,85186
49,緋染天空 Heaven Burns Red,10450,15,37697
50,三國群英傳：策定九州,10390,16,84636
51,龍族拼圖 Puzzle & Dragons,10282,6,22153
52,賽馬娘Pretty Derby,10262,5,34421
53,勇者鬥惡龍 破限亂鬥,9457,7,83661
54,Rogue with the Dead - 亡途轉生,9037,7,81808
55,龍村 3,8119,10,85385
56,世界計畫 繽紛舞台！ feat. 初音未來,7862,1,37505
57,夢幻模擬戰 手機版,7065,1,33596
58,心動小鎮,7056,8,75403
59,Pikmin Bloom,6817,1,72889
60,問答 RPG 魔法使與黑貓維茲,6592,5,25730
61,星之救援者 StarSavior,6521,2,81995
62,杖劍傳說：坎斯汀之約,6191,0,80389
63,Another Eden：穿越時空的貓,6142,1,29220
64,忍者喵喵：保衛村莊,6119,5,80326
65,魔法少女小圓 Magia Exedra,6108,3,31057
66,重返未來：1999,6062,1,75028
67,地平線行者 Horizon Walker,5757,4,81419
68,鈴蘭之劍：爲這和平的世界,5688,4,71838
69,忘卻前夜 Morimens,5415,6,78829
70,信長之野望 真戰,5280,2,82869
71,星塔旅人,5271,1,81566
72,XXL 猛漢町,5264,2,80107
73,召喚圖板 Summons Board,4916,6,25691
74,魂墜深境,4863,3,85384
75,Pokémon Sleep,4780,9,36685
76,逆水寒,4695,3,77001
77,劍與遠征：啟程,4620,3,75975
78,寒霜啟示錄,4544,1,76999
79,Limbus Company,4509,3,73052
80,MLB：9 局職棒 系列,4508,3,31114
81,天地劫 手機版,4426,0,38462
82,雙面神姬,4328,2,85535
83,七騎士 RE:BIRTH,4325,2,79741
84,果燃很派,4300,12,85671
85,RAID : Shadow Legends,4241,3,36208
86,藍色星原：旅謠,4198,4,79865
87,嘟嘟臉惡作劇,4054,1,78781
88,運氣拼輸贏,4038,3,80385
89,復活邪神 Re ; universe,3992,3,35284
90,異域戰記,3918,0,73066
91,最後的克勞迪亞,3855,0,35735
92,薑餅人王國,3751,2,70199
93,白貓 Project,3693,1,26686
94,地牢深處 Dungeon Within,3648,0,85358
95,英雄聯盟：激鬥峽谷,3633,11,37459
96,賽爾號：巔峰之戰,3627,1,84709
97,我想成為影之強者！Master of Garden,3601,5,75993
98,魔靈召喚,3564,1,26380
99,飄流幻境 Re：星之方舟,3537,1,82442
100,RO 新世代：攜手同行,3416,0,37030
101,女神異聞錄：夜幕魅影,3413,4,71034
102,瑞利昂 (RELLION)：NPC 的生存記,3395,1,85516
103,Kingshot,3117,2,82382
104,三國：謀定天下,3098,1,83812
105,關於我轉生變成史萊姆這檔事 魔王與龍的建國譚,3054,2,70913
106,荒野亂鬥,3049,2,32407
107,遊戲王 決鬥聯盟,3006,1,29618
108,無限大,2982,5,78332
109,Hero Siege,2966,2,25288
110,遺忘之劍,2963,0,80652
111,戰雙帕彌什,2812,0,37463
112,同盟塔防戰,2606,0,81508
113,崩壞 3rd,2579,1,31066
114,星絆之旅,2561,2,83743
115,幻想水滸傳 STAR LEAP,2552,0,82379
116,龍魂旅人,2532,1,81375
117,MARVEL 未來之戰,2532,2,28318
118,Dungeon Slasher,2528,4,79453
119,英雄傳說 卡卡布三部曲,2429,4,80736
120,LINE Rangers 銀河特攻隊,2408,0,25967
