rank,title,popularity,article,bsn
1,新楓之谷,270631,154,7650
2,MapleStory Worlds,180909,92,79354
3,天堂：經典版,132425,194,84452
4,AION2,86810,59,82913
5,Final Fantasy XIV,74868,63,17608
6,RO 仙境傳說 Online,71360,12,4212
7,暗黑破壞神 4,63534,10,75105
8,天使之戀Online 國際版,62876,30,9734
9,燕雲十六聲,62253,123,75703
10,流亡黯道 PoE 2,61302,30,82273
11,英雄聯盟 League of Legends,52764,91,17532
12,暗黑破壞神,33911,67,742
13,黑色沙漠 BLACK DESERT,28157,16,19017
14,潛水員戴夫,20263,4,35628
15,Minecraft 我的世界（當個創世神）,19878,46,18673
16,WOW 魔獸世界,16701,10,5219
17,RO 仙境傳說 Online：樂園,16571,14,83142
18,電馭叛客 2077,16210,7,23379
19,流亡黯道 Path of Exile,16177,1,18966
20,TBH: 塔斯克巴·英雄,12942,6,85631
21,幻獸帕魯,12029,6,71458
22,新瑪奇 Mabinogi,10934,1,7422
23,活俠傳,10200,9,73317
24,新衝天跑,10027,5,9426
25,戰鎚：40K 系列（Warhammer:40000）,9588,4,7506
26,鬥陣特攻,9372,9,27362
27,Garena 三角洲行動,9168,10,78342
28,Dead by Daylight（黎明死線）,8667,3,29919
29,爐石戰記,7473,7,24044
30,Warframe,7303,12,22797
31,激戰 2（Guild Wars 2 ）,6824,2,16901
32,天堂Lineage,6808,1,842
33,APEX 英雄,6198,4,36072
34,柏德之門 系列,5662,0,2954
35,希望戀曲 Online,5543,1,18041
36,赤血沙漠,4852,0,37615
37,CS Online﹝絕對武力﹞,4729,0,11902
38,天國降臨：救贖 系列,4725,0,30945
39,戰艦世界 World of Warships,4538,2,21052
40,大俠立志傳,4385,0,76900
41,Grim Dawn,4281,0,19441
42,戰車世界 World of Tanks,4279,6,18214
43,戰地風雲,3987,1,4220
44,新瑪奇英雄傳,3941,1,16583
45,飄流幻境 Online,3819,0,8897
46,Once Human,3581,0,78260
47,暗黑破壞神 3,3567,1,21400
48,巫師 The Witcher 系列,3389,1,7364
49,世紀帝國 系列,3349,0,1122
50,戰慄時空之絕對武力( CS ),3238,2,1473
51,第一繼承者,3153,1,71782
52,雀魂麻將majsoul,3071,3,36476
53,七日殺,3021,1,24608
54,戰爭雷霆（War Thunder）,2981,1,20947
55,Freestyle: Reboot,2943,5,85300
56,太吾繪卷,2867,2,35304
57,魔獸爭霸,2839,0,3044
58,魔力寶貝,2804,0,2577
59,戰意,2797,3,30786
60,異塵餘生 系列,2768,3,2023
61,三國志 系列,2700,0,6331
62,邊緣世界,2610,4,27313
63,天外Online,2586,0,6784
64,上古卷軸 系列(The Elder Scrolls),2571,0,2526
65,巨商,2559,0,5079
66,絕地求生 PUBG,2514,1,30630
67,特戰英豪,2425,0,38093
68,Don't Starve,2374,0,23632
69,漫威爭鋒,2366,4,79940
70,幕府將軍、全軍破敵系列,2313,2,4236
71,阿爾比恩 Online,2312,3,27044
72,艾爾之光,2297,0,12259
73,摩爾莊園,2288,0,16735
74,空洞騎士  系列,2287,1,27487
75,星露谷物語 Stardew Valley,2257,0,20774
76,武林同萌傳Online,2244,1,6960
77,艦隊 Collection,2146,1,24698
78,龍胤立志傳,2120,2,84973
79,吸血鬼倖存者,2035,0,74171
80,Core Keeper,2032,2,74451
81,MECCHA CHAMELEON,1937,2,85756
82,黑神話 系列,1930,0,39114
83,逸劍風雲決,1891,0,76881
84,逃離鴨科夫,1881,0,83580
85,方舟 系列,1869,0,28423
86,盧恩傳奇：龍荒秘境,1861,0,82667
87,石器時代 系列,1843,1,1571
88,騎馬與砍殺,1842,0,16393
89,羅馬拓荒錄,1823,2,85018
90,歐洲美洲卡車模擬 系列,1819,2,16179
91,劍靈 Blade & Soul,1805,0,12980
92,鬼谷八荒,1763,0,70540
93,霧鎖王國,1763,0,77537
94,對魔忍 RPG,1737,1,35303
95,永恆冒險 Grand Chase Classic,1732,0,8948
96,RPG製作大師,1720,1,4918
97,火炬之光：無限,1708,0,74756
98,Stoneshard,1671,2,38794
99,金庸群俠傳,1657,0,10859
100,魔獸世界：經典版,1609,4,36703
101,亂 2 Online,1567,1,5270
102,仙劍奇俠傳 系列,1550,1,2417
103,背包夥伴,1525,1,85261
104,永無寧日,1516,0,79196
105,黑帝斯,1510,0,35739
106,決勝時刻,1504,0,5371
107,殭屍毀滅工程 Project Zomboid,1502,0,20202
108,Slay the Spire,1462,1,33661
109,新天堂II,1455,0,5264
110,Cities: Skylines,1448,0,27991
111,千年戰爭 Aigis～一般版～,1431,0,27417
112,逃離塔科夫,1393,1,29943
113,失落的方舟（Lost Ark）,1330,0,27410
114,永恆輪迴,1274,0,38217
115,御城收藏,1251,1,26608
116,武林群俠傳 Online,1223,0,12118
117,皇者天下,1217,1,38055
118,陰森,1194,0,24356
119,遺跡：來自灰燼,1189,0,34991
120,童話 Online,1166,2,4211
