rank,title,popularity,article,bsn
1,新楓之谷,256884,115,7650
2,流亡黯道 Path of Exile,189686,40,18966
3,黑色沙漠 BLACK DESERT,123854,54,19017
4,SpiritVale,117095,89,85861
5,MapleStory Worlds,115397,49,79354
6,Final Fantasy XIV,100714,66,17608
7,天堂：經典版,86158,93,84452
8,燕雲十六聲,75003,71,75703
9,幻獸帕魯,59648,52,71458
10,英雄聯盟 League of Legends,48229,83,17532
11,RO 仙境傳說 Online,44186,7,4212
12,活俠傳,32934,3,73317
13,AION2,29068,17,82913
14,暗黑破壞神 4,26410,7,75105
15,天使之戀Online 國際版,24905,12,9734
16,Minecraft 我的世界（當個創世神）,24150,50,18673
17,暗黑破壞神,23558,52,742
18,新瑪奇 Mabinogi,22105,5,7422
19,WOW 魔獸世界,17619,6,5219
20,龍之劍：覺醒,15177,9,76636
21,潛水員戴夫,14627,1,35628
22,戰意,13596,12,30786
23,流亡黯道 PoE 2,12869,4,82273
24,電馭叛客 2077,9768,0,23379
25,火炬之光：無限,9615,6,74756
26,TBH: 塔斯克巴·英雄,9397,5,85631
27,Garena 三角洲行動,8737,5,78342
28,戰鎚：40K 系列（Warhammer:40000）,8411,3,7506
29,爐石戰記,8375,3,24044
30,RO 仙境傳說 Online：樂園,8205,1,83142
31,Grim Dawn,8137,7,19441
32,CS Online﹝絕對武力﹞,7551,6,11902
33,新瑪奇英雄傳,7439,2,16583
34,天堂Lineage,6457,2,842
35,希望戀曲 Online,6187,3,18041
36,Warframe,5993,7,22797
37,柏德之門 系列,5954,0,2954
38,艦隊 Collection,5886,2,24698
39,戰艦世界 World of Warships,5642,7,21052
40,世紀帝國 系列,5372,3,1122
41,雀魂麻將majsoul,5348,5,36476
42,APEX 英雄,5282,2,36072
43,天國降臨：救贖 系列,5050,0,30945
44,大俠立志傳,4903,0,76900
45,龍胤立志傳,4877,3,84973
46,蘇丹的遊戲,4847,0,80841
47,魔力寶貝,4405,0,2577
48,鬥陣特攻,4383,6,27362
49,Once Human,4338,3,78260
50,天外Online,4103,0,6784
51,Dead by Daylight（黎明死線）,4076,0,29919
52,飄流幻境 Online,4061,0,8897
53,赤血沙漠,3804,0,37615
54,戰地風雲,3681,5,4220
55,三國志 系列,3529,0,6331
56,異塵餘生 系列,3505,1,2023
57,戰車世界 World of Tanks,3362,1,18214
58,魔獸爭霸,3337,2,3044
59,上古卷軸 系列(The Elder Scrolls),3234,1,2526
60,巫師 The Witcher 系列,3169,1,7364
61,武林同萌傳Online,3122,2,6960
62,搞鬼 Online（Ghost）,3041,1,9753
63,空洞騎士  系列,3026,0,27487
64,特戰英豪,3022,3,38093
65,戰慄時空之絕對武力( CS ),3016,3,1473
66,激戰 2（Guild Wars 2 ）,2963,4,16901
67,新衝天跑,2886,0,9426
68,暗黑破壞神 3,2882,0,21400
69,逸劍風雲決,2874,0,76881
70,艾爾之光,2648,0,12259
71,絕地求生 PUBG,2504,7,30630
72,第一繼承者,2476,1,71782
73,RPG製作大師,2405,2,4918
74,黑神話 系列,2324,0,39114
75,石器時代 系列,2107,0,1571
76,A.V.A 戰地之王,2105,1,16618
77,幕府將軍、全軍破敵系列,2090,1,4236
78,星露谷物語 Stardew Valley,2084,0,20774
79,阿爾比恩 Online,2072,5,27044
80,七日殺,2016,0,24608
81,鬼谷八荒,1996,0,70540
82,金庸群俠傳,1980,0,10859
83,巨商,1945,0,5079
84,逃離鴨科夫,1931,0,83580
85,方舟 系列,1916,1,28423
86,決勝時刻,1905,3,5371
87,幻世錄 系列,1878,7,3490
88,永恆冒險 Grand Chase Classic,1843,0,8948
89,騎馬與砍殺,1814,0,16393
90,仙劍奇俠傳 系列,1812,0,2417
91,劍靈 Blade & Soul,1790,0,12980
92,精靈樂章 Online,1789,2,16213
93,戰爭雷霆（War Thunder）,1767,0,20947
94,吸血鬼倖存者,1717,0,74171
95,邊緣世界,1715,0,27313
96,東方Project 系列,1698,3,10039
97,漫威爭鋒,1696,1,79940
98,殭屍毀滅工程 Project Zomboid,1680,2,20202
99,Don't Starve,1675,0,23632
100,黑帝斯,1638,0,35739
101,造化仙緣,1617,1,85750
102,魔力寶貝：永恆初心,1613,0,70151
103,失落的方舟（Lost Ark）,1588,0,27410
104,Core Keeper,1548,0,74451
105,俠客風雲傳 系列,1514,1,3148
106,新龍之谷 Dragon Nest,1497,1,13211
107,星海爭霸,1496,3,3037
108,逃離塔科夫,1481,0,29943
109,魔獸世界：經典版,1428,0,36703
110,Slay the Spire,1412,0,33661
111,皇者天下,1411,2,38055
112,新天堂II,1403,0,5264
113,背包夥伴,1348,4,85261
114,Cities: Skylines,1341,2,27991
115,童話 Online,1330,0,4211
116,明星志願 系列,1320,0,866
117,千年戰爭 Aigis～一般版～,1275,0,27417
118,虹彩六號 系列,1261,1,1054
119,歐洲美洲卡車模擬 系列,1247,0,16179
120,靈魂行者,1207,2,21911
