rank,title,popularity,article,bsn
1,新楓之谷,256821,139,7650
2,MapleStory Worlds,181088,53,79354
3,英雄聯盟 League of Legends,113631,540,17532
4,天堂：經典版,98859,80,84452
5,幻獸帕魯,75429,16,71458
6,暗黑破壞神 4,66521,38,75105
7,燕雲十六聲,65779,84,75703
8,Final Fantasy XIV,60284,42,17608
9,天使之戀Online 國際版,44505,12,9734
10,RO 仙境傳說 Online,40520,8,4212
11,AION2,38120,32,82913
12,流亡黯道 PoE 2,35804,15,82273
13,活俠傳,30285,1,73317
14,黑色沙漠 BLACK DESERT,29088,18,19017
15,暗黑破壞神,27179,32,742
16,流亡黯道 Path of Exile,23710,3,18966
17,潛水員戴夫,21489,1,35628
18,Minecraft 我的世界（當個創世神）,21474,43,18673
19,WOW 魔獸世界,15058,3,5219
20,電馭叛客 2077,13592,0,23379
21,新瑪奇 Mabinogi,13158,2,7422
22,APEX 英雄,12225,5,36072
23,RO 仙境傳說 Online：樂園,10723,3,83142
24,戰鎚：40K 系列（Warhammer:40000）,9565,5,7506
25,新衝天跑,9021,5,9426
26,爐石戰記,8805,3,24044
27,艦隊 Collection,8394,5,24698
28,Garena 三角洲行動,8342,4,78342
29,鬥陣特攻,7801,9,27362
30,天堂Lineage,7525,2,842
31,Warframe,7377,7,22797
32,TBH: 塔斯克巴·英雄,7335,11,85631
33,CS Online﹝絕對武力﹞,6986,8,11902
34,希望戀曲 Online,6892,1,18041
35,柏德之門 系列,6793,0,2954
36,戰艦世界 World of Warships,6524,3,21052
37,Dead by Daylight（黎明死線）,5869,1,29919
38,飄流幻境 Online,5641,1,8897
39,Once Human,5498,7,78260
40,大俠立志傳,5365,0,76900
41,新瑪奇英雄傳,5127,6,16583
42,戰慄時空之絕對武力( CS ),5050,6,1473
43,世紀帝國 系列,4894,1,1122
44,激戰 2（Guild Wars 2 ）,4881,5,16901
45,天國降臨：救贖 系列,4847,1,30945
46,赤血沙漠,4664,2,37615
47,絕地求生 PUBG,3825,3,30630
48,Freestyle: Reboot,3647,8,85300
49,漫威爭鋒,3599,2,79940
50,雀魂麻將majsoul,3598,2,36476
51,魔力寶貝,3493,2,2577
52,Grim Dawn,3453,1,19441
53,戰意,3337,2,30786
54,巫師 The Witcher 系列,3298,0,7364
55,魔獸爭霸,3149,0,3044
56,異塵餘生 系列,2915,1,2023
57,戰車世界 World of Tanks,2912,0,18214
58,特戰英豪,2891,2,38093
59,三國志 系列,2858,0,6331
60,上古卷軸 系列(The Elder Scrolls),2815,0,2526
61,戰地風雲,2682,0,4220
62,艾爾之光,2672,1,12259
63,千年戰爭 Aigis～一般版～,2665,1,27417
64,空洞騎士  系列,2652,0,27487
65,暗黑破壞神 3,2629,0,21400
66,逃離鴨科夫,2554,0,83580
67,天外Online,2511,0,6784
68,阿爾比恩 Online,2417,2,27044
69,第一繼承者,2358,0,71782
70,逸劍風雲決,2343,0,76881
71,巨商,2332,0,5079
72,Don't Starve,2308,0,23632
73,邊緣世界,2281,2,27313
74,龍胤立志傳,2246,1,84973
75,七日殺,2191,4,24608
76,騎馬與砍殺,2171,1,16393
77,火炬之光：無限,2166,0,74756
78,幕府將軍、全軍破敵系列,2138,0,4236
79,武林同萌傳Online,2086,3,6960
80,方舟 系列,2035,0,28423
81,星露谷物語 Stardew Valley,2005,0,20774
82,魔獸世界：經典版,2000,1,36703
83,黑神話 系列,1957,0,39114
84,明星志願 系列,1931,0,866
85,石器時代 系列,1896,0,1571
86,Core Keeper,1863,0,74451
87,仙劍奇俠傳 系列,1823,0,2417
88,決勝時刻,1817,0,5371
89,戰爭雷霆（War Thunder）,1809,0,20947
90,吸血鬼倖存者,1782,0,74171
91,鬼谷八荒,1780,0,70540
92,霧鎖王國,1744,0,77537
93,劍靈 Blade & Soul,1730,0,12980
94,永恆冒險 Grand Chase Classic,1726,0,8948
95,太吾繪卷,1702,0,35304
96,賽爾號,1639,3,18072
97,逃離塔科夫,1634,1,29943
98,黑帝斯,1601,0,35739
99,永無寧日,1567,2,79196
100,Slay the Spire,1563,0,33661
101,RPG製作大師,1532,3,4918
102,盧恩傳奇：龍荒秘境,1484,1,82667
103,歐洲美洲卡車模擬 系列,1478,0,16179
104,對魔忍 RPG,1474,1,35303
105,A.V.A 戰地之王,1469,0,16618
106,搞鬼 Online（Ghost）,1463,0,9753
107,摩爾莊園,1452,0,16735
108,皇者天下,1441,0,38055
109,亂 2 Online,1439,0,5270
110,失落的方舟（Lost Ark）,1408,0,27410
111,遺跡：來自灰燼,1393,0,34991
112,Oxygen Not Included,1386,1,31746
113,俠客風雲傳 系列,1384,2,3148
114,殭屍毀滅工程 Project Zomboid,1383,1,20202
115,金庸群俠傳,1380,0,10859
116,三國群英傳Online,1371,1,6777
117,童話 Online,1338,0,4211
118,文明帝國 系列,1292,0,5114
119,Cities: Skylines,1262,0,27991
120,永恆輪迴,1252,0,38217
