rank,title,popularity,article,bsn
1,電腦應用綜合討論,142263,61,60030
2,Steam 綜合討論板,76149,36,60599
3,綜合公仔玩具討論區,36572,17,60036
4,動漫相關綜合,20051,117,60037
5,影音視聽討論區,16464,2,60535
6,職場甘苦談,14543,36,60561
7,智慧型手機,14514,16,60559
8,ACG二手交易板,13630,96,60508
9,電影娛樂新視界,11308,12,60200
10,布袋戲文化綜合討論區,6789,4,867
11,模型技術與資訊,5237,6,60053
12,講談說論,4736,10,60440
13,汽機車討論,4678,1,60545
14,電視遊樂器綜合討論區,4022,3,60001
15,軍事策略,3742,7,60208
16,野戰 (生存) 遊戲,3588,0,60534
17,歡樂惡搞 KUSO,2678,7,60084
18,酸甜苦辣留言板,2660,2,60091
19,虛擬 Youtuber（Vtuber）,2176,18,60608
20,VR 虛擬實境綜合討論,1918,2,60606
21,恐怖驚悚,1882,0,60201
22,繪畫與影像技術交流,1808,2,60143
23,世界之不可思議,1758,0,60433
24,NBA 系列,1748,1,4373
25,桌上角色扮演遊戲(TRPG)討論,1543,1,60429
26,熱門美國影集,1211,2,60481
27,輕小說綜合,1188,1,60415
28,綜合實況討論板,1160,12,60592
29,女性向遊戲,1059,0,60480
30,偽娘向上委員會,1029,2,60552
31,小品遊戲分享討論,929,0,60183
32,美少女遊戲,875,0,60446
33,手機與行動遊戲討論區,763,0,60059
34,空想奇談創作交流區,744,3,60154
35,百合天國,731,0,60405
36,軍旅生活,683,0,60564
37,超級大玩家～吃喝玩樂電玩族,681,1,60080
38,桌上遊戲 (BoardGame) 綜合討論,643,0,60537
39,樂器交流板,546,1,60598
40,偵探推理,536,0,60219
41,VOCALOID 虛擬人聲,528,0,60499
42,NVIDIA 玩家交流區,515,0,60247
43,香港漫畫板,449,0,60414
44,程式設計板,435,0,60292
45,歐美動畫綜合討論,432,0,60605
46,幸福寵物交流區,416,1,60546
47,日本綜藝影劇,380,1,60531
48,Cosplay 電漫角色扮演,371,0,60253
49,Unity 遊戲引擎,367,0,60602
50,集換式卡牌遊戲（TCG）討論區,358,0,81445
51,棒球運動推廣,351,0,60530
52,綜合武術交流,338,2,60444
53,往日遊戲,315,0,60230
54,巴哈姆特勇者造型哈啦板,312,0,60094
55,PC 線上遊戲綜合討論區,310,1,60520
56,自行車,296,0,60562
57,八卦板,295,0,60553
58,聲優天地,282,0,60388
59,攝影交流板,264,0,60549
60,電漫蘿莉,254,7,60199
61,Dolls 人形,231,0,60471
62,心理測驗綜合討論,229,0,60217
63,PC Game 電腦遊戲綜合討論區,226,0,60507
64,樂高積木相關綜合,225,0,60584
65,綜合音樂板,223,0,60229
66,陰屍路,210,0,20346
67,烹飪技巧,195,0,60565
68,笑話板,189,0,60555
69,BL 綜合討論,179,0,60198
70,網路購物交流,178,0,60554
71,獨立遊戲 Indie Game,177,0,60603
72,國產遊戲綜合區,177,1,60402
73,遊戲修改寶典,172,0,60041
74,圖書交流哈啦板,170,2,60286
75,電玩人求職中心,169,0,60490
76,奇幻文學與遊戲,166,0,60215
77,海外生活及旅遊相關,160,0,60497
78,韓國綜藝影劇,156,0,60536
79,網咖向上委員會,155,0,60355
80,SQUARE ENIX,155,0,60071
81,中華歷史相關遊戲,153,0,60318
82,光榮板,149,0,60022
83,外語討論板,145,0,60541
84,MMD 製作與技術交流,144,0,60610
85,日本歷史相關ACG(遊戲動漫),141,0,60238
86,迪士尼電影動畫系列綜合板,129,0,60600
87,獸迷主題樂園,126,0,60604
88,武俠世界,124,0,60368
89,影像處理製作技巧,122,0,60427
90,台南市,120,0,60570
91,養成網頁遊戲～寵物愛好者,113,0,60306
92,台中市,112,0,60569
93,特文館寫作交流區,111,0,60156
94,魔獸恩仇錄,108,0,60503
95,屏東板,105,0,60579
96,家庭作業,104,0,60558
97,CSI 犯罪現場 系列,101,0,8092
98,魔術方塊,97,0,60532
99,巴哈勇者造型創作技巧討論板,97,0,60153
100,AMD Fans 俱樂部,97,0,60152
101,港澳地區板,95,0,60519
102,星座交流,91,0,60566
103,綜合運動板,87,0,60540
104,網路暨遊戲安全防護,86,0,60289
105,校園生活,84,0,60556
106,兩岸動漫遊戲交流板,81,0,60445
107,運動類遊戲,79,0,60237
108,光線槍射擊遊戲,77,0,60218
109,大眾交通討論板,76,0,60586
110,飛鏢運動推廣交流,75,0,60589
111,流行娛樂特區,75,0,60434
112,新北市,73,0,60568
113,高雄市,71,0,60571
114,海外遊戲先鋒板,70,0,60543
115,新竹板,70,0,60573
116,APP 軟體交流,70,0,60593
117,寶寶天地,68,0,70091
118,電子競技運動交流,63,0,60525
119,日本歌曲與歌手,62,0,60601
120,彰化板,62,0,60575
