rank,title,popularity,article,bsn
1,電腦應用綜合討論,155035,81,60030
2,Steam 綜合討論板,59709,20,60599
3,綜合公仔玩具討論區,39057,24,60036
4,影音視聽討論區,14845,4,60535
5,職場甘苦談,13129,2,60561
6,智慧型手機,12800,3,60559
7,動漫相關綜合,11969,65,60037
8,ACG二手交易板,11756,106,60508
9,電影娛樂新視界,9763,16,60200
10,布袋戲文化綜合討論區,8105,7,867
11,歡樂惡搞 KUSO,6283,11,60084
12,模型技術與資訊,4570,0,60053
13,汽機車討論,4524,2,60545
14,軍事策略,3486,4,60208
15,電視遊樂器綜合討論區,3393,2,60001
16,野戰 (生存) 遊戲,3321,1,60534
17,NBA 系列,2564,2,4373
18,講談說論,2391,7,60440
19,酸甜苦辣留言板,2245,1,60091
20,虛擬 Youtuber（Vtuber）,2171,16,60608
21,VR 虛擬實境綜合討論,1889,3,60606
22,恐怖驚悚,1796,2,60201
23,繪畫與影像技術交流,1560,1,60143
24,世界之不可思議,1438,2,60433
25,熱門美國影集,1329,3,60481
26,輕小說綜合,1080,0,60415
27,綜合實況討論板,1028,12,60592
28,女性向遊戲,945,0,60480
29,桌上角色扮演遊戲(TRPG)討論,878,1,60429
30,美少女遊戲,875,0,60446
31,桌上遊戲 (BoardGame) 綜合討論,763,1,60537
32,百合天國,731,0,60405
33,偽娘向上委員會,697,1,60552
34,集換式卡牌遊戲（TCG）討論區,676,1,81445
35,空想奇談創作交流區,667,8,60154
36,手機與行動遊戲討論區,577,0,60059
37,Cosplay 電漫角色扮演,534,0,60253
38,軍旅生活,495,0,60564
39,VOCALOID 虛擬人聲,490,1,60499
40,樂器交流板,478,0,60598
41,歐美動畫綜合討論,459,0,60605
42,程式設計板,417,0,60292
43,香港漫畫板,380,0,60414
44,小品遊戲分享討論,374,0,60183
45,NVIDIA 玩家交流區,365,0,60247
46,幸福寵物交流區,355,2,60546
47,偵探推理,302,0,60219
48,攝影交流板,297,2,60549
49,笑話板,293,0,60555
50,日本綜藝影劇,290,0,60531
51,聲優天地,286,1,60388
52,自行車,281,0,60562
53,棒球運動推廣,255,0,60530
54,往日遊戲,249,0,60230
55,超級大玩家～吃喝玩樂電玩族,229,2,60080
56,電玩人求職中心,224,0,60490
57,Unity 遊戲引擎,222,0,60602
58,PC 線上遊戲綜合討論區,184,0,60520
59,樂高積木相關綜合,183,0,60584
60,八卦板,180,0,60553
61,PC Game 電腦遊戲綜合討論區,176,0,60507
62,電漫蘿莉,171,1,60199
63,網路購物交流,170,0,60554
64,魔獸恩仇錄,167,0,60503
65,Dolls 人形,163,0,60471
66,綜合武術交流,153,0,60444
67,MMD 製作與技術交流,145,0,60610
68,獨立遊戲 Indie Game,144,0,60603
69,烹飪技巧,136,0,60565
70,韓國綜藝影劇,133,0,60536
71,BL 綜合討論,133,0,60198
72,遊戲修改寶典,128,0,60041
73,陰屍路,120,0,20346
74,國產遊戲綜合區,118,0,60402
75,海外生活及旅遊相關,116,0,60497
76,外語討論板,116,0,60541
77,獸迷主題樂園,109,0,60604
78,巴哈姆特勇者造型哈啦板,108,0,60094
79,影像處理製作技巧,107,0,60427
80,奇幻文學與遊戲,99,0,60215
81,綜合音樂板,93,0,60229
82,網咖向上委員會,91,0,60355
83,圖書交流哈啦板,88,1,60286
84,SQUARE ENIX,88,0,60071
85,武俠世界,84,0,60368
86,屏東板,84,0,60579
87,中華歷史相關遊戲,80,0,60318
88,心理測驗綜合討論,77,0,60217
89,AMD Fans 俱樂部,77,0,60152
90,迪士尼電影動畫系列綜合板,76,0,60600
91,日本歷史相關ACG(遊戲動漫),73,0,60238
92,台中市,73,0,60569
93,光榮板,69,0,60022
94,飛鏢運動推廣交流,63,0,60589
95,新竹板,62,0,60573
96,校園生活,58,0,60556
97,巴哈勇者造型創作技巧討論板,56,0,60153
98,海外遊戲先鋒板,52,0,60543
99,桃園板,49,0,60572
100,港澳地區板,47,0,60519
101,SCP 基金會綜合討論,44,0,22580
102,光線槍射擊遊戲,42,0,60218
103,養成網頁遊戲～寵物愛好者,41,0,60306
104,台南市,41,0,60570
105,APP 軟體交流,41,0,60593
106,台北市,40,0,60567
107,嘉義板,38,0,60578
108,魔術方塊,33,0,60532
109,運動類遊戲,33,0,60237
110,Lycee Trading Card Game,33,0,60505
111,宜蘭板,31,0,60580
112,流行娛樂特區,30,0,60434
113,同人誌萬花筒,30,0,60377
114,兩岸動漫遊戲交流板,30,0,60445
115,CSI 犯罪現場 系列,30,0,8092
116,彰化板,29,0,60575
117,日本歌曲與歌手,28,0,60601
118,ESR 電競王專板,28,0,60595
119,特文館寫作交流區,27,0,60156
120,星座交流,27,0,60566
