rank,title,popularity,article,bsn
1,電腦應用綜合討論,175579,55,60030
2,Steam 綜合討論板,76528,38,60599
3,綜合公仔玩具討論區,36280,11,60036
4,影音視聽討論區,15723,4,60535
5,職場甘苦談,15707,13,60561
6,智慧型手機,15323,17,60559
7,動漫相關綜合,12488,66,60037
8,ACG二手交易板,12466,88,60508
9,電影娛樂新視界,8956,8,60200
10,歡樂惡搞 KUSO,6348,7,60084
11,模型技術與資訊,5597,3,60053
12,汽機車討論,4962,1,60545
13,布袋戲文化綜合討論區,4877,2,867
14,野戰 (生存) 遊戲,3582,2,60534
15,電視遊樂器綜合討論區,3344,0,60001
16,酸甜苦辣留言板,3019,12,60091
17,軍事策略,2962,3,60208
18,VR 虛擬實境綜合討論,2592,2,60606
19,虛擬 Youtuber（Vtuber）,2493,15,60608
20,講談說論,2055,15,60440
21,繪畫與影像技術交流,1943,4,60143
22,NBA 系列,1846,2,4373
23,恐怖驚悚,1821,0,60201
24,桌上角色扮演遊戲(TRPG)討論,1561,2,60429
25,世界之不可思議,1374,0,60433
26,熱門美國影集,1247,3,60481
27,輕小說綜合,1146,0,60415
28,美少女遊戲,1016,0,60446
29,女性向遊戲,833,0,60480
30,偽娘向上委員會,746,2,60552
31,百合天國,726,1,60405
32,綜合實況討論板,645,10,60592
33,桌上遊戲 (BoardGame) 綜合討論,593,0,60537
34,樂器交流板,578,0,60598
35,軍旅生活,562,0,60564
36,手機與行動遊戲討論區,529,0,60059
37,程式設計板,518,0,60292
38,歐美動畫綜合討論,516,0,60605
39,Cosplay 電漫角色扮演,511,1,60253
40,VOCALOID 虛擬人聲,506,1,60499
41,Unity 遊戲引擎,504,1,60602
42,空想奇談創作交流區,474,2,60154
43,聲優天地,469,0,60388
44,小品遊戲分享討論,389,0,60183
45,香港漫畫板,375,0,60414
46,幸福寵物交流區,368,2,60546
47,NVIDIA 玩家交流區,363,0,60247
48,棒球運動推廣,356,1,60530
49,偵探推理,348,0,60219
50,集換式卡牌遊戲（TCG）討論區,322,0,81445
51,日本綜藝影劇,287,0,60531
52,PC Game 電腦遊戲綜合討論區,251,1,60507
53,電玩人求職中心,238,0,60490
54,攝影交流板,238,0,60549
55,往日遊戲,237,1,60230
56,PC 線上遊戲綜合討論區,219,0,60520
57,電漫蘿莉,214,1,60199
58,綜合武術交流,206,1,60444
59,自行車,204,0,60562
60,韓國綜藝影劇,196,0,60536
61,巴哈姆特勇者造型哈啦板,194,0,60094
62,Dolls 人形,181,0,60471
63,八卦板,180,0,60553
64,笑話板,166,0,60555
65,BL 綜合討論,164,0,60198
66,陰屍路,160,0,20346
67,超級大玩家～吃喝玩樂電玩族,160,0,60080
68,綜合音樂板,159,1,60229
69,魔獸恩仇錄,154,0,60503
70,網路購物交流,151,0,60554
71,海外生活及旅遊相關,144,0,60497
72,樂高積木相關綜合,140,0,60584
73,MMD 製作與技術交流,133,0,60610
74,外語討論板,125,0,60541
75,烹飪技巧,124,0,60565
76,圖書交流哈啦板,118,1,60286
77,獨立遊戲 Indie Game,115,0,60603
78,國產遊戲綜合區,114,0,60402
79,中華歷史相關遊戲,106,0,60318
80,獸迷主題樂園,105,0,60604
81,奇幻文學與遊戲,105,0,60215
82,心理測驗綜合討論,97,0,60217
83,遊戲修改寶典,95,0,60041
84,影像處理製作技巧,94,0,60427
85,台中市,94,1,60569
86,網咖向上委員會,90,0,60355
87,迪士尼電影動畫系列綜合板,89,0,60600
88,巴哈勇者造型創作技巧討論板,88,0,60153
89,日本歷史相關ACG(遊戲動漫),83,0,60238
90,武俠世界,80,0,60368
91,台南市,72,0,60570
92,AMD Fans 俱樂部,70,0,60152
93,校園生活,69,0,60556
94,屏東板,65,0,60579
95,光榮板,60,0,60022
96,飛鏢運動推廣交流,59,0,60589
97,台北市,58,0,60567
98,嘉義板,56,0,60578
99,SQUARE ENIX,54,0,60071
100,Lycee Trading Card Game,48,0,60505
101,APP 軟體交流,48,0,60593
102,港澳地區板,47,0,60519
103,SCP 基金會綜合討論,42,0,22580
104,新竹板,41,0,60573
105,彰化板,41,0,60575
106,光線槍射擊遊戲,40,0,60218
107,海外遊戲先鋒板,39,0,60543
108,桃園板,39,0,60572
109,CSI 犯罪現場 系列,39,0,8092
110,魔術方塊,37,0,60532
111,網路暨遊戲安全防護,36,0,60289
112,兩岸動漫遊戲交流板,35,0,60445
113,高雄市,34,0,60571
114,同人誌萬花筒,34,0,60377
115,養成網頁遊戲～寵物愛好者,33,0,60306
116,流行娛樂特區,30,0,60434
117,星座交流,30,0,60566
118,綜合運動板,29,0,60540
119,巴哈姆特四年級學員部,29,0,60458
120,特文館寫作交流區,27,0,60156
