rank,title,popularity,article,bsn
1,星之救援者 StarSavior,172601,109,81995
2,鳴潮,150430,122,74934
3,SD 鋼彈 G 世代 永恆,111338,18,74906
4,神魔之塔,108069,159,23805
5,貓咪大戰爭（にゃんこ大戦争）,100236,12,23772
6,棕色塵埃 2,100091,37,76207
7,明日方舟：終末地,91712,46,74604
8,崩壞：星穹鐵道,91106,25,72822
9,絕區零,78413,30,74860
10,勝利女神：妮姬,73330,71,36390
11,七大罪：起源,73305,48,74141
12,天堂 Mobile,57704,12,25908
13,RO 仙境傳說：世界之旅,52287,37,83054
14,原神,44166,25,36730
15,蔚藍檔案,38654,19,38898
16,Monster Hunter Now,35260,43,77414
17,卡厄思夢境,33300,8,80099
18,辟邪除妖 Variants Daphne,32895,13,70180
19,Fate/Grand Order,30660,12,26742
20,七騎士 RE:BIRTH,28194,16,79741
21,Pokemon GO,27061,6,29659
22,心動小鎮,26369,10,75403
23,Pikmin Bloom,22527,16,72889
24,明日方舟,21942,15,33651
25,怪物彈珠,20500,12,25052
26,寶可夢集換式卡牌遊戲口袋版,18393,24,79688
27,闇影詩章 Shadowverse,16830,10,29330
28,勇者來開團,16268,8,84046
29,天堂 W,16136,5,71905
30,碧藍航線,15889,5,32550
31,傳說對決 Arena of Valor,14401,25,30518
32,VAMPIR：血之繼承者,13984,5,83065
33,龍族拼圖 Puzzle & Dragons,13125,2,22153
34,少女前線 2：追放,13096,34,70502
35,夢幻模擬戰 手機版,12611,7,33596
36,超異域公主連結☆Re:Dive,11999,31,30861
37,新三國志曹操傳,11951,8,83073
38,煙雨江湖,11485,2,71402
39,三國志•戰略版,11480,11,36815
40,RO 仙境傳說：愛如初見 Classic,10986,9,84500
41,杖劍傳說：坎斯汀之約,10778,8,80389
42,賽馬娘Pretty Derby,10245,13,34421
43,Another Eden：穿越時空的貓,10030,7,29220
44,鈴蘭之劍：爲這和平的世界,10011,7,71838
45,星塔旅人,9920,10,81566
46,三國：謀定天下,9777,2,83812
47,塵白禁域,9605,4,72111
48,Pokémon Sleep,9059,24,36685
49,第七史詩,8902,3,34880
50,DISSIDIA DUELLUM FINAL FANTASY,8759,3,83889
51,楓之谷：放置冒險記,8622,2,82899
52,魔法少女小圓 Magia Exedra（原：魔法紀錄）,8338,1,31057
53,MLB：9 局職棒 系列,8257,1,31114
54,碧藍幻想 系列,8113,11,25204
55,楓之谷 M,7803,5,29461
56,寒霜啟示錄,7769,0,76999
57,希望 M ON CROSS,7423,10,84558
58,運氣拼輸贏,7243,1,80385
59,信長之野望 真戰,6911,12,82869
60,DRAGON BALL Z -七龍珠爆裂激戰-,6696,2,27096
61,最後的克勞迪亞,6682,2,35735
62,Kingshot,6550,1,82382
63,荒野亂鬥,6079,0,32407
64,鎖鏈戰記 CHAIN CHRONICLE,6033,3,24520
65,重返未來：1999,5948,3,75028
66,蔚藍星球：國王很忙,5500,5,83538
67,緋染天空 Heaven Burns Red,5366,9,37697
68,世界計畫 繽紛舞台！ feat. 初音未來,5357,3,37505
69,石器時代：放置冒險,5189,8,83082
70,遺忘之劍,5183,0,80652
71,嘟嘟臉惡作劇,5113,0,78781
72,寶可夢大師,5043,0,36673
73,XXL 猛漢町,5036,1,80107
74,卡皮巴拉 Go,5007,1,81254
75,逆水寒,4866,1,77001
76,決勝之心,4710,5,84753
77,Limbus Company,4645,0,73052
78,薑餅人王國,4574,2,70199
79,守望傳說 Guardian Tales,4485,3,38113
80,咒術迴戰 幻影夜行,4476,3,71515
81,天堂 2 M,4465,4,33316
82,Rogue with the Dead - 亡途轉生,4444,1,81808
83,女神異聞錄：夜幕魅影,4419,10,71034
84,救世者之樹M,4292,0,74968
85,咻咻史萊姆,4219,1,84749
86,魔靈召喚,4163,4,26380
87,RO 新世代：攜手同行,4064,0,37030
88,英雄聯盟：激鬥峽谷,4001,8,37459
89,同盟塔防戰,3959,2,81508
90,英雄聯盟：聯盟戰棋,3931,2,38053
91,遊戲王 決鬥聯盟,3870,2,29618
92,獵人 HUNTER×HUNTER NEN×SURVIVOR,3864,0,83777
93,異環,3813,8,80679
94,全明星街球派對,3804,11,79697
95,忍者喵喵：保衛村莊,3681,5,80326
96,弓箭傳說 系列,3651,2,36683
97,LINE Rangers 銀河特攻隊,3626,2,25967
98,天地劫 手機版,3511,3,38462
99,白貓 Project,3488,2,26686
100,我推的浴姬~泉糖 QQ 浴,3461,2,84994
101,境界守望者 Watcher of Realms,3440,0,78165
102,eBaseball : MLB PRO SPIRIT,3395,4,81329
103,英雄傳說 卡卡布三部曲,3289,2,80736
104,RAID : Shadow Legends,3164,3,36208
105,全民打棒球 Pro,3118,2,39283
106,切換英雄: 放置型 RPG,3093,0,83178
107,MLB 勁旅對決,3053,0,77583
108,召喚圖板 Summons Board,3046,0,25691
109,魔力寶貝：重返法蘭,2994,1,84025
110,Bleach：刀鳴,2988,0,78017
111,部落衝突：皇室戰爭,2967,1,29712
112,BanG Dream！少女樂團派對,2948,3,31877
113,Hero Wars,2909,2,38273
114,忘卻前夜 Morimens,2841,2,78829
115,三國群英傳 M,2757,1,37680
116,二重螺旋,2731,3,78855
117,崩壞 3rd,2729,5,31066
118,問劍長生,2699,2,83086
119,未來戰,2652,0,35627
120,黑色沙漠 MOBILE,2637,0,32841
