rank,title,popularity,article,bsn
1,新楓之谷：經典版,457968,293,85994
2,新楓之谷,223857,96,7650
3,SpiritVale,170258,48,85861
4,MapleStory Worlds,148660,80,79354
5,流亡黯道 Path of Exile,118760,24,18966
6,幻獸帕魯,94979,40,71458
7,天堂：經典版,76683,63,84452
8,英雄聯盟 League of Legends,64638,281,17532
9,Final Fantasy XIV,63772,57,17608
10,燕雲十六聲,49653,69,75703
11,RO 仙境傳說 Online,46495,11,4212
12,黑色沙漠 BLACK DESERT,40811,19,19017
13,AION2,26825,18,82913
14,活俠傳,23979,12,73317
15,暗黑破壞神 4,21338,6,75105
16,Minecraft 我的世界（當個創世神）,20582,40,18673
17,暗黑破壞神,19741,36,742
18,WOW 魔獸世界,17241,19,5219
19,新瑪奇 Mabinogi,15657,8,7422
20,APEX 英雄,14635,9,36072
21,天使之戀Online 國際版,14475,2,9734
22,龍之劍：覺醒,11058,3,76636
23,CS Online﹝絕對武力﹞,10806,13,11902
24,戰鎚：40K 系列（Warhammer:40000）,9241,8,7506
25,RO 仙境傳說 Online：樂園,8671,4,83142
26,流亡黯道 PoE 2,8551,4,82273
27,電馭叛客 2077,8097,1,23379
28,爐石戰記,7882,8,24044
29,Garena 三角洲行動,7397,9,78342
30,柏德之門 系列,7289,1,2954
31,潛水員戴夫,7062,0,35628
32,天堂Lineage,6716,5,842
33,戰艦世界 World of Warships,6572,3,21052
34,鬥陣特攻,6290,1,27362
35,新瑪奇英雄傳,5926,2,16583
36,Dead by Daylight（黎明死線）,5861,4,29919
37,戰意,5474,9,30786
38,艾爾之光,5411,4,12259
39,希望戀曲 Online,5117,1,18041
40,Warframe,5095,4,22797
41,艦隊 Collection,5053,5,24698
42,殭屍毀滅工程 Project Zomboid,5038,2,20202
43,火炬之光：無限,4992,4,74756
44,漫威爭鋒,4891,4,79940
45,逃離塔科夫,4823,5,29943
46,Once Human,4567,3,78260
47,戰車世界 World of Tanks,4437,4,18214
48,魔力寶貝,3855,0,2577
49,世紀帝國 系列,3823,1,1122
50,Grim Dawn,3684,2,19441
51,龍胤立志傳,3644,0,84973
52,TBH: 塔斯克巴·英雄,3585,0,85631
53,天外Online,3446,1,6784
54,赤血沙漠,3411,3,37615
55,雀魂麻將majsoul,3240,2,36476
56,特戰英豪,3225,3,38093
57,飄流幻境 Online,3177,1,8897
58,戰地風雲,3090,2,4220
59,大俠立志傳,3024,0,76900
60,上古卷軸 系列(The Elder Scrolls),2967,1,2526
61,逸劍風雲決,2922,0,76881
62,天國降臨：救贖 系列,2884,1,30945
63,戰慄時空之絕對武力( CS ),2761,3,1473
64,激戰 2（Guild Wars 2 ）,2736,3,16901
65,劍靈 Blade & Soul,2659,6,12980
66,巫師 The Witcher 系列,2560,1,7364
67,巨商,2549,3,5079
68,新衝天跑,2504,3,9426
69,武林同萌傳Online,2465,0,6960
70,異塵餘生 系列,2454,1,2023
71,三國志 系列,2371,1,6331
72,蘇丹的遊戲,2328,0,80841
73,魔獸爭霸,2217,0,3044
74,絕地求生 PUBG,2215,2,30630
75,水滸英雄 Online,2163,0,8811
76,RPG製作大師,2139,4,4918
77,對魔忍 RPG,1994,3,35303
78,永恆冒險 Grand Chase Classic,1930,0,8948
79,黑神話 系列,1928,1,39114
80,阿爾比恩 Online,1888,1,27044
81,空洞騎士  系列,1887,0,27487
82,搞鬼 Online（Ghost）,1883,0,9753
83,暗黑破壞神 3,1805,0,21400
84,戰爭雷霆（War Thunder）,1746,0,20947
85,御城收藏,1745,3,26608
86,石器時代 系列,1731,0,1571
87,金庸群俠傳,1687,3,10859
88,第一繼承者,1619,0,71782
89,新墨魂 Online,1599,2,38561
90,方舟 系列,1533,0,28423
91,邊緣世界,1522,2,27313
92,A.V.A 戰地之王,1521,2,16618
93,鬼谷八荒,1493,1,70540
94,失落的方舟（Lost Ark）,1461,1,27410
95,決勝時刻,1427,0,5371
96,星海爭霸,1401,0,3037
97,騎馬與砍殺,1303,0,16393
98,歐洲美洲卡車模擬 系列,1288,2,16179
99,武林群俠傳 Online,1277,0,12118
100,Freestyle: Reboot,1275,2,85300
101,幕府將軍、全軍破敵系列,1247,0,4236
102,魔獸世界：經典版,1208,1,36703
103,百變恰吉,1206,1,7839
104,星露谷物語 Stardew Valley,1206,0,20774
105,仙劍奇俠傳 系列,1206,0,2417
106,賽爾號,1204,3,18072
107,封印者：CLOSERS,1200,1,23655
108,吸血鬼倖存者,1195,0,74171
109,永恆輪迴,1161,0,38217
110,皇者天下,1160,0,38055
111,Slay the Spire,1149,2,33661
112,東方Project 系列,1137,1,10039
113,彩虹島物語,1133,3,30470
114,亂 2 Online,1128,0,5270
115,逃離鴨科夫,1123,0,83580
116,七日殺,1113,0,24608
117,童話 Online,1090,0,4211
118,Don't Starve,1068,0,23632
119,垂死之光（Dying Light）系列,1042,0,24340
120,虹彩六號 系列,1034,0,1054
